"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N1091","MACRO","QUARTERLY","Auto.Arima",0.0088308537513138,0.00753542218997697,0.620202340485575
"2","N1091","MACRO","QUARTERLY","BSTS",0.00996301539580269,0.00903677809481536,0.75013101504273
"3","N1091","MACRO","QUARTERLY","ETS",0.0156137201429668,0.0148533517843333,1.22388689285125
"4","N1091","MACRO","QUARTERLY","THETA",0.0281083884894132,0.0241089528604275,1.975724704853
"5","N1091","MACRO","QUARTERLY","BEA",0.0110805995825728,0.0104025142852325,0.858479334520195
"6","N1091","MACRO","QUARTERLY","EAT",0.0169748159568322,0.0152020717412896,1.24816047752981
"7","N1091","MACRO","QUARTERLY","BAT",0.0145661909072415,0.0132632138447836,1.09024185159364
"8","N1091","MACRO","QUARTERLY","BET",0.0170189316047096,0.0157751934473784,1.29773078398852
"9","N1091","MACRO","QUARTERLY","BEAT",0.0147939627842512,0.0136607483296711,1.12365311190804
"10","N1091","MACRO","QUARTERLY","medianBEAT",0.0124447084629127,0.0119135235286228,0.983160389924004
"11","N1091","MACRO","QUARTERLY","meanBaggedBEAT",0.0192490956714373,0.017144423212014,1.40598978843725
"12","N1091","MACRO","QUARTERLY","medianBaggedBEAT",0.0186864830858453,0.0166658533338392,1.36692803807864
"13","N1091","MACRO","QUARTERLY","meanPertBEAT",0.0203658044265472,0.0181960880012881,1.49232843574006
"14","N1091","MACRO","QUARTERLY","medianPertBEAT",0.0207212207753367,0.018255635101317,1.49633241450872
"15","N1092","MACRO","QUARTERLY","Auto.Arima",0.00635882625801935,0.00531306066721081,0.488016142448351
"16","N1092","MACRO","QUARTERLY","BSTS",0.00845168941914738,0.0066860640404648,0.610321082055485
"17","N1092","MACRO","QUARTERLY","ETS",0.013450330710518,0.010754240228463,0.982141197460019
"18","N1092","MACRO","QUARTERLY","THETA",0.015852771939236,0.0117005332689104,1.06197758548829
"19","N1092","MACRO","QUARTERLY","BEA",0.00868775783254232,0.00640967835609752,0.584585496253902
"20","N1092","MACRO","QUARTERLY","EAT",0.0110061908258131,0.00832190036383203,0.757184618281328
"21","N1092","MACRO","QUARTERLY","BAT",0.00945698523201973,0.0069600909810186,0.633017471250828
"22","N1092","MACRO","QUARTERLY","BET",0.0119858930481276,0.00889990167357607,0.808977564170776
"23","N1092","MACRO","QUARTERLY","BEAT",0.0101908333053243,0.00757783083432179,0.689440650163354
"24","N1092","MACRO","QUARTERLY","medianBEAT",0.00975288120746731,0.00702765133344733,0.639312047394352
"25","N1092","MACRO","QUARTERLY","meanBaggedBEAT",0.0147282798925581,0.0102452425633486,0.929565579650626
"26","N1092","MACRO","QUARTERLY","medianBaggedBEAT",0.0150861130206128,0.010842190363144,0.985470118507233
"27","N1092","MACRO","QUARTERLY","meanPertBEAT",0.0144179488899669,0.0107600547659693,0.978925032528732
"28","N1092","MACRO","QUARTERLY","medianPertBEAT",0.0145085202548561,0.0104525112971525,0.950518554488801
"29","N1093","MACRO","QUARTERLY","Auto.Arima",0.0178585952382261,0.0136379615916273,1.29525160750886
"30","N1093","MACRO","QUARTERLY","BSTS",0.0200780848253881,0.0159519946455628,1.53171029854356
"31","N1093","MACRO","QUARTERLY","ETS",0.0165314339986567,0.0123706049038683,1.17454223444823
"32","N1093","MACRO","QUARTERLY","THETA",0.0303520738251007,0.0246849812944857,2.33432746742342
"33","N1093","MACRO","QUARTERLY","BEA",0.0176944106168938,0.0133343454702579,1.27142334550373
"34","N1093","MACRO","QUARTERLY","EAT",0.0204185770234891,0.0162447146361379,1.5385689925143
"35","N1093","MACRO","QUARTERLY","BAT",0.0206262358015543,0.0164924378104552,1.56722606232289
"36","N1093","MACRO","QUARTERLY","BET",0.0202235267239544,0.0160474792275597,1.52478469578471
"37","N1093","MACRO","QUARTERLY","BEAT",0.0194963075121599,0.015404370439825,1.46349852299033
"38","N1093","MACRO","QUARTERLY","medianBEAT",0.0179498808715798,0.0138675137166984,1.32063970845693
"39","N1093","MACRO","QUARTERLY","meanBaggedBEAT",0.0280410070661028,0.0223540147148808,2.10279587449281
"40","N1093","MACRO","QUARTERLY","medianBaggedBEAT",0.0274873391924709,0.0216288277346391,2.03444804911974
"41","N1093","MACRO","QUARTERLY","meanPertBEAT",0.0269881474205479,0.0212645276759935,2.00033873711181
"42","N1093","MACRO","QUARTERLY","medianPertBEAT",0.0288281996911166,0.0226899838008763,2.13271416973538
