"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N1176","MACRO","QUARTERLY","Auto.Arima",0.30644764464538,0.227144190452173,19.805300253979
"2","N1176","MACRO","QUARTERLY","BSTS",0.292141675612847,0.215786135491868,21.0498042290054
"3","N1176","MACRO","QUARTERLY","ETS",0.224894655919583,0.183994944737995,16.9105498047281
"4","N1176","MACRO","QUARTERLY","THETA",0.249533182196123,0.207363673207353,19.0640206536586
"5","N1176","MACRO","QUARTERLY","BEA",0.259273662281794,0.203075011796684,18.7508354289094
"6","N1176","MACRO","QUARTERLY","EAT",0.251969204663684,0.206167602799174,18.5932902374552
"7","N1176","MACRO","QUARTERLY","BAT",0.273956418756063,0.210864587953137,19.4686590452195
"8","N1176","MACRO","QUARTERLY","BET",0.241709750788446,0.196481506048411,18.5037422288026
"9","N1176","MACRO","QUARTERLY","BEAT",0.255292845491017,0.204147177149351,18.8291317350967
"10","N1176","MACRO","QUARTERLY","medianBEAT",0.262915205631433,0.206645563552327,19.0469473951753
"11","N1176","MACRO","QUARTERLY","meanBaggedBEAT",0.274553363846454,0.221462560443614,20.6157752909519
"12","N1176","MACRO","QUARTERLY","medianBaggedBEAT",0.272695282401904,0.223075691226387,20.5907525957794
"13","N1176","MACRO","QUARTERLY","meanPertBEAT",0.32038883701907,0.240195693229512,22.7335987000068
"14","N1176","MACRO","QUARTERLY","medianPertBEAT",0.292971308186296,0.217614059834419,21.0062975157277
"15","N1177","MACRO","QUARTERLY","Auto.Arima",0.151209045950077,0.111862789313988,9.34567126830182
"16","N1177","MACRO","QUARTERLY","BSTS",0.144926650959794,0.107841735968816,9.53817343211283
"17","N1177","MACRO","QUARTERLY","ETS",0.102521425449962,0.0789509305861264,6.94808889118833
"18","N1177","MACRO","QUARTERLY","THETA",0.105810423972657,0.0864532829663017,7.67402827608842
"19","N1177","MACRO","QUARTERLY","BEA",0.118541405974602,0.0935179998068253,8.10406743505869
"20","N1177","MACRO","QUARTERLY","EAT",0.110119640805811,0.0905153361982755,7.84080494129482
"21","N1177","MACRO","QUARTERLY","BAT",0.127598500667403,0.0972539332798136,8.44053623451897
"22","N1177","MACRO","QUARTERLY","BET",0.105255265500838,0.0853299233784479,7.57466846068307
"23","N1177","MACRO","QUARTERLY","BEAT",0.114054761841022,0.0916542981658406,7.99001926788889
"24","N1177","MACRO","QUARTERLY","medianBEAT",0.119193449033539,0.0932728544460888,8.15900262106559
