"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N2946","OTHER","OTHER","Auto.Arima",0.0158163747815168,0.0137849885085693,1.85723655380342
"2","N2946","OTHER","OTHER","BSTS",0.0181940359699589,0.0162226491925591,2.1843660243759
"3","N2946","OTHER","OTHER","ETS",0.018831996893869,0.0166272132224824,2.24037941770583
"4","N2946","OTHER","OTHER","THETA",0.0218862896231559,0.0190111990408671,2.5704067210961
"5","N2946","OTHER","OTHER","BEA",0.0176097593070777,0.0155449503078703,2.09399399862838
"6","N2946","OTHER","OTHER","EAT",0.00572831818005114,0.00520105525152852,0.695585071406476
"7","N2946","OTHER","OTHER","BAT",0.00558765289516921,0.00506373341896658,0.676585422074714
"8","N2946","OTHER","OTHER","BET",0.00634588881711172,0.00584218131859989,0.781801517108852
"9","N2946","OTHER","OTHER","BEAT",0.00850523801740253,0.00776479563225897,1.04225975816727
"10","N2946","OTHER","OTHER","medianBEAT",0.0169658457432194,0.0149401360002433,2.0125692048719
"11","N2946","OTHER","OTHER","meanBaggedBEAT",0.00645820604361849,0.00591367373736188,0.79225054127851
"12","N2946","OTHER","OTHER","medianBaggedBEAT",0.0071537870505306,0.00653403813363474,0.876734583988121
"13","N2946","OTHER","OTHER","meanPertBEAT",0.00910711283049946,0.00829724953884675,1.11375901360544
"14","N2946","OTHER","OTHER","medianPertBEAT",0.00896882033113856,0.00814338119077961,1.09372123548841
"15","N2947","OTHER","OTHER","Auto.Arima",0.0198593544856902,0.018738191715123,2.78039239242174
"16","N2947","OTHER","OTHER","BSTS",0.0126231257057297,0.0111467573819323,1.64088158723444
"17","N2947","OTHER","OTHER","ETS",0.019001159334516,0.0178915248005605,2.65371609818935
"18","N2947","OTHER","OTHER","THETA",0.0416036346129975,0.0389985500780525,5.8116365071545
"19","N2947","OTHER","OTHER","BEA",0.0169531033410342,0.015839647134278,2.34523643539453
"20","N2947","OTHER","OTHER","EAT",0.0266251907398369,0.025209422197912,3.74858166592187
"21","N2947","OTHER","OTHER","BAT",0.0240950837726007,0.0228753222267754,3.39787657171624
"22","N2947","OTHER","OTHER","BET",0.0237994024460024,0.0225930999219212,3.35565114030544
"23","N2947","OTHER","OTHER","BEAT",0.0228062452318033,0.0216293728702217,3.21183645333452
"24","N2947","OTHER","OTHER","medianBEAT",0.0194359626541258,0.0183231285654906,2.71821812351533
"25","N2947","OTHER","OTHER","meanBaggedBEAT",0.0217685185972981,0.0207180072698899,3.07294094584426
"26","N2947","OTHER","OTHER","medianBaggedBEAT",0.0216514312399829,0.0204426614473807,3.03652123906522
"27","N2947","OTHER","OTHER","meanPertBEAT",0.022320451318813,0.0212828068764241,3.15657062687575
"28","N2947","OTHER","OTHER","medianPertBEAT",0.0234204845336156,0.0222874925464792,3.30848701457103
"29","N2948","OTHER","OTHER","Auto.Arima",0.0232575609856055,0.020143059574924,2.79467533135762
"30","N2948","OTHER","OTHER","BSTS",0.0109200650365893,0.00921874828889989,1.27702464536297
"31","N2948","OTHER","OTHER","ETS",0.0233859238517463,0.0202603058804934,2.81090855238023
"32","N2948","OTHER","OTHER","THETA",0.0403653454596854,0.0358704814538765,4.96925256443744
"33","N2948","OTHER","OTHER","BEA",0.0190713007660373,0.016174014019873,2.24654564647079
"34","N2948","OTHER","OTHER","EAT",0.028971128701444,0.0254246156364313,3.5249454827251
"35","N2948","OTHER","OTHER","BAT",0.0246468425652917,0.0213558787539358,2.96319537218575
"36","N2948","OTHER","OTHER","BET",0.0246897352788934,0.0213949608557923,2.96860644585995
"37","N2948","OTHER","OTHER","BEAT",0.0243313016488263,0.0210819855355752,2.92512366723437
"38","N2948","OTHER","OTHER","medianBEAT",0.0233217381387942,0.0202016827277087,2.80279194186893
"39","N2948","OTHER","OTHER","meanBaggedBEAT",0.0194596448942682,0.0163871442162094,2.27793391545703
"40","N2948","OTHER","OTHER","medianBaggedBEAT",0.0182602264135123,0.0153821771533179,2.13800552570329
"41","N2948","OTHER","OTHER","meanPertBEAT",0.0202164629221327,0.0170417476765744,2.36883874006684
"42","N2948","OTHER","OTHER","medianPertBEAT",0.022765138175881,0.0194931512167044,2.70689966884228
"43","N2949","OTHER","OTHER","Auto.Arima",0.0150474479376361,0.0141619399427895,2.15699637400066
"44","N2949","OTHER","OTHER","BSTS",0.0167915296885246,0.0145162666179167,2.21767382226529
"45","N2949","OTHER","OTHER","ETS",0.0151369241698129,0.0142197691928997,2.16527238171705
"46","N2949","OTHER","OTHER","THETA",0.0313030855834409,0.0306807562625205,4.7166526811785
"47","N2949","OTHER","OTHER","BEA",0.013220389049003,0.0116802064554604,1.76872805498229
"48","N2949","OTHER","OTHER","EAT",0.0200512310390445,0.0196874884660699,3.01297381229874
"49","N2949","OTHER","OTHER","BAT",0.0166901562277036,0.0155032693577599,2.35661530576651
"50","N2949","OTHER","OTHER","BET",0.0167229014905888,0.0155225457744633,2.3593739750053
"51","N2949","OTHER","OTHER","BEAT",0.0162961219682511,0.0151823943165449,2.30877957475414
"52","N2949","OTHER","OTHER","medianBEAT",0.015495649736308,0.01451071993459,2.20834443444233
"53","N2949","OTHER","OTHER","meanBaggedBEAT",0.0250172486175611,0.0243443627283711,3.71118587397012
"54","N2949","OTHER","OTHER","medianBaggedBEAT",0.0259468889637391,0.0252663803586418,3.85309553158275
"55","N2949","OTHER","OTHER","meanPertBEAT",0.0291874438294834,0.0288557427852944,4.40923011136587
"56","N2949","OTHER","OTHER","medianPertBEAT",0.0321430870316367,0.0318540499277946,4.86795049523046
"57","N2950","OTHER","OTHER","Auto.Arima",0.0301233622234208,0.025323223476862,3.85832634846083
"58","N2950","OTHER","OTHER","BSTS",0.0260581171656515,0.0217332507164178,3.31147278030803
"59","N2950","OTHER","OTHER","ETS",0.0308325197944315,0.025965063617101,3.95602336643623
"60","N2950","OTHER","OTHER","THETA",0.00519655326794645,0.00463746509663599,0.704678526869526
"61","N2950","OTHER","OTHER","BEA",0.0290029742097384,0.0243405126034603,3.7086074984017
"62","N2950","OTHER","OTHER","EAT",0.0214655938424208,0.0174885286462028,2.66561632351477
"63","N2950","OTHER","OTHER","BAT",0.0198902936424823,0.0160779243459751,2.4507661281387
"64","N2950","OTHER","OTHER","BET",0.0201232535359957,0.0162918710593881,2.48333180079717
"65","N2950","OTHER","OTHER","BEAT",0.0226098217389086,0.0185497091637566,2.82708043771308
