"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N2366","MACRO","MONTHLY","Auto.Arima",0.0306946361049306,0.0280331288460558,2.30728654365404
"2","N2366","MACRO","MONTHLY","BSTS",0.0253698388203428,0.021528709519043,1.76938887725981
"3","N2366","MACRO","MONTHLY","ETS",0.0271150745152335,0.0239914621880372,1.97387684752139
"4","N2366","MACRO","MONTHLY","THETA",0.0426498953783362,0.040467697137536,3.32913953249696
"5","N2366","MACRO","MONTHLY","BEA",0.0276591958958143,0.0244556897999671,2.01163576219779
"6","N2366","MACRO","MONTHLY","EAT",0.0332736870731357,0.0308307627238764,2.53676764122413
"7","N2366","MACRO","MONTHLY","BAT",0.032610291401809,0.0299477681164667,2.46338999052298
"8","N2366","MACRO","MONTHLY","BET",0.0313844549556365,0.0286005458971272,2.35225342514543
"9","N2366","MACRO","MONTHLY","BEAT",0.0311975710872565,0.0284586916343593,2.34101170477258
"10","N2366","MACRO","MONTHLY","medianBEAT",0.0289415070243647,0.0260685366965576,2.14520197194828
"11","N2366","MACRO","MONTHLY","meanBaggedBEAT",0.0218619773173411,0.0185193080489197,1.52075078571705
"12","N2366","MACRO","MONTHLY","medianBaggedBEAT",0.0215859768413421,0.0184917206776737,1.51832029853376
"13","N2366","MACRO","MONTHLY","meanPertBEAT",0.0231819282911157,0.0199716439735776,1.63919816015043
"14","N2366","MACRO","MONTHLY","medianPertBEAT",0.0253331752419829,0.0219862371165983,1.80439739447455
"15","N2367","MACRO","MONTHLY","Auto.Arima",0.0977542356417518,0.0816949409227918,6.06759298427254
"16","N2367","MACRO","MONTHLY","BSTS",0.102335337554305,0.0854881492268055,6.34804892511541
"17","N2367","MACRO","MONTHLY","ETS",0.132155489120051,0.113960938183838,8.49080544734888
"18","N2367","MACRO","MONTHLY","THETA",0.120439162436476,0.103316603361374,7.69361414272045
"19","N2367","MACRO","MONTHLY","BEA",0.110608162366165,0.093714676111145,6.96881578557894
