"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N0081","MICRO","YEARLY","Auto.Arima",0.275058923740729,0.225306058053044,17.4441128040033
"2","N0081","MICRO","YEARLY","BSTS",0.0605099427321953,0.0587997649864407,4.35917186040355
"3","N0081","MICRO","YEARLY","ETS",0.0899501852192113,0.0786940269941621,6.00149241173045
"4","N0081","MICRO","YEARLY","THETA",0.201274136299807,0.163308850877395,12.6565707516493
"5","N0081","MICRO","YEARLY","BEA",0.133091162293505,0.109618296079207,8.46889111281091
"6","N0081","MICRO","YEARLY","EAT",0.185906985532815,0.150182393944297,11.6429207066677
"7","N0081","MICRO","YEARLY","BAT",0.171434281271369,0.137713933623562,10.6807943617584
"8","N0081","MICRO","YEARLY","BET",0.110790679401286,0.0933029826414429,7.17668383977117
"9","N0081","MICRO","YEARLY","BEAT",0.149742423767741,0.121452993327527,9.40497978963178
"10","N0081","MICRO","YEARLY","medianBEAT",0.142881628867378,0.116940323764763,9.04382477565488
"11","N0081","MICRO","YEARLY","meanBaggedBEAT",0.174485209921216,0.141606081623604,10.9586850316762
"12","N0081","MICRO","YEARLY","medianBaggedBEAT",0.17803013708668,0.143056115252517,11.0865548563157
"13","N0081","MICRO","YEARLY","meanPertBEAT",0.235576478191145,0.192172659181193,14.8897618038273
"14","N0081","MICRO","YEARLY","medianPertBEAT",0.226852230576496,0.18594030163678,14.3990191474292
"15","N0082","MICRO","YEARLY","Auto.Arima",0.802134271332655,0.782998691158243,80.5585840668742
"16","N0082","MICRO","YEARLY","BSTS",0.943223566124804,0.88123553601183,93.0611289086657
"17","N0082","MICRO","YEARLY","ETS",0.641045581187327,0.578173427230772,62.0461450956598
"18","N0082","MICRO","YEARLY","THETA",0.805150515479775,0.772722681619951,80.4397368647709
"19","N0082","MICRO","YEARLY","BEA",0.792096327143264,0.747469218133615,78.5552860237332
"20","N0082","MICRO","YEARLY","EAT",0.746212683800283,0.711298266669655,74.3481553424349
"21","N0082","MICRO","YEARLY","BAT",0.84852416445669,0.812318969596675,84.6864832801036
"22","N0082","MICRO","YEARLY","BET",0.794869992036336,0.744043881620851,78.5156702896988
"23","N0082","MICRO","YEARLY","BEAT",0.795146543705322,0.753782584005199,79.0263987339926
"24","N0082","MICRO","YEARLY","medianBEAT",0.792781837663316,0.762126671146012,79.2155301222813
"25","N0082","MICRO","YEARLY","meanBaggedBEAT",0.832840143606351,0.778419595868734,82.1972000664922
"26","N0082","MICRO","YEARLY","medianBaggedBEAT",0.853851007184637,0.804702250756391,84.6148508200513
