"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N1971","INDUSTRY","MONTHLY","Auto.Arima",0.15069630720675,0.127511223504735,9.20281221748951
"2","N1971","INDUSTRY","MONTHLY","BSTS",0.127704534376125,0.108027875498969,7.82345662643773
"3","N1971","INDUSTRY","MONTHLY","ETS",0.196987967398227,0.166946940969719,12.0193106559095
"4","N1971","INDUSTRY","MONTHLY","THETA",0.178082943084183,0.149369307441637,10.7819043987477
"5","N1971","INDUSTRY","MONTHLY","BEA",0.157791841371375,0.134162013324474,9.68185983327892
"6","N1971","INDUSTRY","MONTHLY","EAT",0.17492336815043,0.147942490638697,10.6680090907156
"7","N1971","INDUSTRY","MONTHLY","BAT",0.151367443234509,0.128302802148447,9.26939108089164
"8","N1971","INDUSTRY","MONTHLY","BET",0.16666480529232,0.141448041303441,10.2082238936983
"9","N1971","INDUSTRY","MONTHLY","BEAT",0.162609172181652,0.137963836853765,9.95687097464611
"10","N1971","INDUSTRY","MONTHLY","medianBEAT",0.164018415782917,0.138672090275986,10.012657189499
"11","N1971","INDUSTRY","MONTHLY","meanBaggedBEAT",0.166650554427906,0.140954412701189,10.1446551627362
"12","N1971","INDUSTRY","MONTHLY","medianBaggedBEAT",0.16833766965075,0.143192354068777,10.3018371342756
"13","N1971","INDUSTRY","MONTHLY","meanPertBEAT",0.136728805623818,0.115083990704272,8.311204739091
"14","N1971","INDUSTRY","MONTHLY","medianPertBEAT",0.136888263836152,0.116929012793575,8.4782017099555
"15","N1972","INDUSTRY","MONTHLY","Auto.Arima",0.0888264483584757,0.0817062179592226,26.4268876287673
"16","N1972","INDUSTRY","MONTHLY","BSTS",0.314857309107072,0.293498062323031,104.846095805077
"17","N1972","INDUSTRY","MONTHLY","ETS",0.12319579097501,0.11520057135219,38.5816957983501
"18","N1972","INDUSTRY","MONTHLY","THETA",0.0421138406130922,0.0341177563397901,12.9565369173165
"19","N1972","INDUSTRY","MONTHLY","BEA",0.172373905842713,0.163468283878148,56.6182264107314
"20","N1972","INDUSTRY","MONTHLY","EAT",0.0695750603563646,0.062670592322638,19.7215510704875
"21","N1972","INDUSTRY","MONTHLY","BAT",0.129174150862113,0.122103089312918,41.8096844060631
"22","N1972","INDUSTRY","MONTHLY","BET",0.140375607326439,0.133267873777241,45.8612871292574
"23","N1972","INDUSTRY","MONTHLY","BEAT",0.126802809744259,0.120377459822736,41.0026872541349
"24","N1972","INDUSTRY","MONTHLY","medianBEAT",0.105021854744575,0.0984533946557064,32.5042917135587
"25","N1972","INDUSTRY","MONTHLY","meanBaggedBEAT",0.0553732291595673,0.0475747389813133,14.9630475079611
"26","N1972","INDUSTRY","MONTHLY","medianBaggedBEAT",0.0624159493634717,0.053943965229885,16.9693104477539
"27","N1972","INDUSTRY","MONTHLY","meanPertBEAT",0.0367428430415414,0.0277948549116658,9.29190992511841
"28","N1972","INDUSTRY","MONTHLY","medianPertBEAT",0.0381155925000557,0.0305837865786205,10.5362859043372
"29","N1973","INDUSTRY","MONTHLY","Auto.Arima",0.255286667076501,0.227338475466083,19.2892773786488
"30","N1973","INDUSTRY","MONTHLY","BSTS",0.188115980026736,0.162849733939629,13.6188782380039
"31","N1973","INDUSTRY","MONTHLY","ETS",0.224743074085763,0.198222463091441,16.7199230127157
"32","N1973","INDUSTRY","MONTHLY","THETA",0.218916604875706,0.192321365040947,16.1687356469004
"33","N1973","INDUSTRY","MONTHLY","BEA",0.222082313306713,0.196136890832384,16.5426928764562
"34","N1973","INDUSTRY","MONTHLY","EAT",0.232541795715364,0.205960767866157,17.3926453460883
"35","N1973","INDUSTRY","MONTHLY","BAT",0.22015453911109,0.194169858148886,16.3589637545177
"36","N1973","INDUSTRY","MONTHLY","BET",0.210423271869876,0.184464520690672,15.5025122992067
"37","N1973","INDUSTRY","MONTHLY","BEAT",0.221238495611649,0.195183009384525,16.4492035690672
"38","N1973","INDUSTRY","MONTHLY","medianBEAT",0.220444231762258,0.193404259547284,16.2738011823285
"39","N1973","INDUSTRY","MONTHLY","meanBaggedBEAT",0.212222561638051,0.18470007335075,15.3527130064053
"40","N1973","INDUSTRY","MONTHLY","medianBaggedBEAT",0.215710190856372,0.187948377994165,15.6301828789792
"41","N1973","INDUSTRY","MONTHLY","meanPertBEAT",0.176276984715579,0.150165048094352,12.454779389356
"42","N1973","INDUSTRY","MONTHLY","medianPertBEAT",0.175753355673893,0.147920479961237,12.2361682522864
"43","N1974","INDUSTRY","MONTHLY","Auto.Arima",0.167728152414493,0.144185775792537,11.3441509101551
"44","N1974","INDUSTRY","MONTHLY","BSTS",0.186263354967629,0.160511118435887,12.646017367048
"45","N1974","INDUSTRY","MONTHLY","ETS",0.217334450623433,0.19214924461606,15.1939633449285
"46","N1974","INDUSTRY","MONTHLY","THETA",0.2026834567471,0.177092409668329,13.9708229004751
"47","N1974","INDUSTRY","MONTHLY","BEA",0.190105077195722,0.165339332094099,13.0354642058567
"48","N1974","INDUSTRY","MONTHLY","EAT",0.195815445375223,0.171142476692309,13.5029790518529
"49","N1974","INDUSTRY","MONTHLY","BAT",0.185291288443926,0.160320387111522,12.6277507243722
"50","N1974","INDUSTRY","MONTHLY","BET",0.201743221310744,0.176308210052696,13.9110215359634
"51","N1974","INDUSTRY","MONTHLY","BEAT",0.193205666315659,0.168277601487656,13.2693038795113
"52","N1974","INDUSTRY","MONTHLY","medianBEAT",0.194144123791634,0.169536068709282,13.3761842364579
"53","N1974","INDUSTRY","MONTHLY","meanBaggedBEAT",0.162868459201188,0.13824995796519,10.8532179788868
"54","N1974","INDUSTRY","MONTHLY","medianBaggedBEAT",0.158173756473205,0.132376185445936,10.3660694820801
"55","N1974","INDUSTRY","MONTHLY","meanPertBEAT",0.164032727559309,0.139784151273938,10.9805193415144
"56","N1974","INDUSTRY","MONTHLY","medianPertBEAT",0.16694819969236,0.144278833424608,11.3652214153699
"57","N1975","INDUSTRY","MONTHLY","Auto.Arima",0.19926140875712,0.16886360546553,11.7897362993715
"58","N1975","INDUSTRY","MONTHLY","BSTS",0.191573554530078,0.161931474852896,11.315796512973
"59","N1975","INDUSTRY","MONTHLY","ETS",0.260307307028048,0.22782252523572,16.0057008010196
"60","N1975","INDUSTRY","MONTHLY","THETA",0.238886626421448,0.206186404959304,14.4430084116149
"61","N1975","INDUSTRY","MONTHLY","BEA",0.216219030510444,0.183953217250931,12.8529964640097
"62","N1975","INDUSTRY","MONTHLY","EAT",0.232680680893591,0.200957511886851,14.0794818373353
"63","N1975","INDUSTRY","MONTHLY","BAT",0.209249221952119,0.176741177158792,12.3320990008748
"64","N1975","INDUSTRY","MONTHLY","BET",0.229347755873055,0.196394150415522,13.7374205014241
"65","N1975","INDUSTRY","MONTHLY","BEAT",0.221800666115548,0.189511514178024,13.250499450911
"66","N1975","INDUSTRY","MONTHLY","medianBEAT",0.219867221819884,0.189064130411886,13.2367903365839
"67","N1975","INDUSTRY","MONTHLY","meanBaggedBEAT",0.19422920537053,0.162422528270806,11.3096435789844
"68","N1975","INDUSTRY","MONTHLY","medianBaggedBEAT",0.216033982312135,0.18421963961304,12.8739342174241
"69","N1975","INDUSTRY","MONTHLY","meanPertBEAT",0.187805365693614,0.155953217214999,10.8457524684696
"70","N1975","INDUSTRY","MONTHLY","medianPertBEAT",0.194452314435022,0.163538475170113,11.4005786460529
