"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N0811","MICRO","QUARTERLY","Auto.Arima",0.17810589615567,0.149071923598673,18.8267436150273
"2","N0811","MICRO","QUARTERLY","BSTS",0.145533605033613,0.128715663240594,14.4873171536561
"3","N0811","MICRO","QUARTERLY","ETS",0.122779138042091,0.105572256164323,12.9128170282123
"4","N0811","MICRO","QUARTERLY","THETA",0.120026330361962,0.109165003421263,12.6707412113584
"5","N0811","MICRO","QUARTERLY","BEA",0.128549688134531,0.112027506983134,13.6674555578974
"6","N0811","MICRO","QUARTERLY","EAT",0.131149354313902,0.110151105721739,13.6199799410004
"7","N0811","MICRO","QUARTERLY","BAT",0.125796303628755,0.111293569883969,13.3752310781685
"8","N0811","MICRO","QUARTERLY","BET",0.12157590160246,0.110328582785511,12.8519978630654
"9","N0811","MICRO","QUARTERLY","BEAT",0.124573333154602,0.109611561801784,13.2320645844063
"10","N0811","MICRO","QUARTERLY","medianBEAT",0.121189940631255,0.108818061296712,12.9992903729005
"11","N0811","MICRO","QUARTERLY","meanBaggedBEAT",0.119941255557081,0.106723064399139,12.7872247260804
"12","N0811","MICRO","QUARTERLY","medianBaggedBEAT",0.123697139566434,0.108234030347283,13.1112029279119
"13","N0811","MICRO","QUARTERLY","meanPertBEAT",0.120941752108978,0.110718594055272,12.9829845174672
"14","N0811","MICRO","QUARTERLY","medianPertBEAT",0.118952138182657,0.108052835207901,12.8254244800252
"15","N0812","MICRO","QUARTERLY","Auto.Arima",0.084211524804759,0.0781856468063748,8.25607822901019
"16","N0812","MICRO","QUARTERLY","BSTS",0.07542662934368,0.0625049660210836,6.59419293295904
"17","N0812","MICRO","QUARTERLY","ETS",0.199464479728184,0.185406460550324,19.5417818181347
"18","N0812","MICRO","QUARTERLY","THETA",0.0656037845162164,0.0541972744563936,5.63830625297618
"19","N0812","MICRO","QUARTERLY","BEA",0.115228045156106,0.102834765086543,10.7972178910023
"20","N0812","MICRO","QUARTERLY","EAT",0.115284883015899,0.105544450628558,11.1012589524165
"21","N0812","MICRO","QUARTERLY","BAT",0.0709616263559471,0.0600259949044065,6.26895839048713
"22","N0812","MICRO","QUARTERLY","BET",0.109266904411112,0.0944532976607431,9.88049741803382
"23","N0812","MICRO","QUARTERLY","BEAT",0.10231928376628,0.0903863849471511,9.47439262077792
"24","N0812","MICRO","QUARTERLY","medianBEAT",0.0807093290382713,0.0725454967621736,7.62537720509938
"25","N0812","MICRO","QUARTERLY","meanBaggedBEAT",0.115463981867411,0.100151067055088,10.4817611094507
"26","N0812","MICRO","QUARTERLY","medianBaggedBEAT",0.119866486188707,0.1045906949325,10.9544230651505
"27","N0812","MICRO","QUARTERLY","meanPertBEAT",0.11672849753298,0.101638002565224,10.6408188616585
"28","N0812","MICRO","QUARTERLY","medianPertBEAT",0.124152790815151,0.112373578192807,11.8070528834936
"29","N0813","MICRO","QUARTERLY","Auto.Arima",0.139272469666279,0.104386021131274,10.1006088765391
"30","N0813","MICRO","QUARTERLY","BSTS",0.148831391994582,0.115752896782585,11.0353539044016
