"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N0756","MICRO","QUARTERLY","Auto.Arima",0.230503452105963,0.214592784765072,11.1522723421045
"2","N0756","MICRO","QUARTERLY","BSTS",0.156670677218374,0.143272064955959,7.50471085078723
"3","N0756","MICRO","QUARTERLY","ETS",0.0509332222642788,0.0427532308640707,2.21312426603814
"4","N0756","MICRO","QUARTERLY","THETA",0.149983956443156,0.128467745670224,6.99329228118266
"5","N0756","MICRO","QUARTERLY","BEA",0.126654917748261,0.114287569242449,5.86234211453232
"6","N0756","MICRO","QUARTERLY","EAT",0.052380373425054,0.0460466032735709,2.2869088763759
"7","N0756","MICRO","QUARTERLY","BAT",0.091558877394585,0.0779974141780516,3.97861056608222
"8","N0756","MICRO","QUARTERLY","BET",0.0449722411955477,0.0361036051002825,1.84751819684699
"9","N0756","MICRO","QUARTERLY","BEAT",0.0706994954692636,0.0593886835421984,2.98376584910723
"10","N0756","MICRO","QUARTERLY","medianBEAT",0.0777300239536407,0.0641527097185697,3.21842811581314
"11","N0756","MICRO","QUARTERLY","meanBaggedBEAT",0.0729264279762413,0.068658541582736,3.56316767990616
"12","N0756","MICRO","QUARTERLY","medianBaggedBEAT",0.0852694964745447,0.0807599511349866,4.18327036427648
"13","N0756","MICRO","QUARTERLY","meanPertBEAT",0.0728501942623561,0.0674367217813582,3.54283594886654
"14","N0756","MICRO","QUARTERLY","medianPertBEAT",0.0777522848434842,0.0722527563044265,3.79377326175328
"15","N0757","MICRO","QUARTERLY","Auto.Arima",0.135760639205462,0.120682515618606,8.78350641627119
"16","N0757","MICRO","QUARTERLY","BSTS",0.169376832289198,0.158453614431778,11.5842942647266
"17","N0757","MICRO","QUARTERLY","ETS",0.141726410438799,0.124775794284792,9.02717339326126
"18","N0757","MICRO","QUARTERLY","THETA",0.192773465592693,0.180196526543088,13.1221526384433
"19","N0757","MICRO","QUARTERLY","BEA",0.147983386255247,0.134192573717483,9.76167203687652
"20","N0757","MICRO","QUARTERLY","EAT",0.155515608894784,0.14144021108792,10.2742914947821
"21","N0757","MICRO","QUARTERLY","BAT",0.165112115913999,0.153110885531157,11.163317773147
"22","N0757","MICRO","QUARTERLY","BET",0.16715763085626,0.154030577358977,11.2078874442672
"23","N0757","MICRO","QUARTERLY","BEAT",0.158826103550271,0.145693561923884,10.6017921872682
"24","N0757","MICRO","QUARTERLY","medianBEAT",0.16009163902076,0.147316461004624,10.7339483010947
"25","N0757","MICRO","QUARTERLY","meanBaggedBEAT",0.149881404536754,0.133911399918338,9.66383632827327
"26","N0757","MICRO","QUARTERLY","medianBaggedBEAT",0.150981270021243,0.134932659137329,9.73767399385722
"27","N0757","MICRO","QUARTERLY","meanPertBEAT",0.147364338348414,0.131295916671399,9.48496095810076
"28","N0757","MICRO","QUARTERLY","medianPertBEAT",0.145935298584422,0.129905521319183,9.37950298078189
"29","N0758","MICRO","QUARTERLY","Auto.Arima",0.0736340106284145,0.0603318449308308,3.74736494144698
"30","N0758","MICRO","QUARTERLY","BSTS",0.0701218178646065,0.0588669749537938,3.73806262149596
"31","N0758","MICRO","QUARTERLY","ETS",0.0662045134630092,0.0537189023807332,3.21592247833507
"32","N0758","MICRO","QUARTERLY","THETA",0.125576941252023,0.103833178926289,6.15741682126991
"33","N0758","MICRO","QUARTERLY","BEA",0.0627163253165882,0.0482171178137367,2.94418358500844
"34","N0758","MICRO","QUARTERLY","EAT",0.079962860652081,0.0660577720985022,3.92574998167399
"35","N0758","MICRO","QUARTERLY","BAT",0.0765433727383175,0.0609434869992653,3.64820928333337
"36","N0758","MICRO","QUARTERLY","BET",0.076520119579429,0.0633945622497708,3.77669429182484
"37","N0758","MICRO","QUARTERLY","BEAT",0.0724316220135489,0.0591373408446322,3.54013758208379
"38","N0758","MICRO","QUARTERLY","medianBEAT",0.0640292699576053,0.0509829236420929,3.06924361510035
"39","N0758","MICRO","QUARTERLY","meanBaggedBEAT",0.0654733601679084,0.0529812529490923,3.1800003901181
"40","N0758","MICRO","QUARTERLY","medianBaggedBEAT",0.0654970026336416,0.0529855852463599,3.18258678482434
"41","N0758","MICRO","QUARTERLY","meanPertBEAT",0.0720806313355912,0.0588817514755335,3.50443075450588
"42","N0758","MICRO","QUARTERLY","medianPertBEAT",0.072475074279877,0.0595218857932307,3.55463459598205
"43","N0759","MICRO","QUARTERLY","Auto.Arima",0.245221137209911,0.193569188164695,11.6955142508252
"44","N0759","MICRO","QUARTERLY","BSTS",0.254512903633068,0.203553137224951,12.3430806500346
"45","N0759","MICRO","QUARTERLY","ETS",0.234920552576509,0.188457370692181,11.4435319381555
"46","N0759","MICRO","QUARTERLY","THETA",0.286812286857055,0.228650765657692,13.8405833738548
"47","N0759","MICRO","QUARTERLY","BEA",0.244763358038173,0.195193232027276,11.8273756130051
"48","N0759","MICRO","QUARTERLY","EAT",0.25538589229245,0.203559108171523,12.3265431876118
"49","N0759","MICRO","QUARTERLY","BAT",0.261948019350198,0.208591030349113,12.6263927582382
"50","N0759","MICRO","QUARTERLY","BET",0.258639046464898,0.206887091191608,12.542398654015
"51","N0759","MICRO","QUARTERLY","BEAT",0.255160403679957,0.20355761543488,12.3306775532175
"52","N0759","MICRO","QUARTERLY","medianBEAT",0.251138097140661,0.200093670187119,12.1181649290014
"53","N0759","MICRO","QUARTERLY","meanBaggedBEAT",0.234534022137523,0.187461324441306,11.3828211453984
"54","N0759","MICRO","QUARTERLY","medianBaggedBEAT",0.235429715749747,0.187888518838328,11.4055089993506
"55","N0759","MICRO","QUARTERLY","meanPertBEAT",0.230563549263925,0.184320605655897,11.2034603594529
"56","N0759","MICRO","QUARTERLY","medianPertBEAT",0.23448963194021,0.187987271333756,11.434944678443
"57","N0760","MICRO","QUARTERLY","Auto.Arima",0.0526668744714761,0.0419193474945354,2.91814732997473
"58","N0760","MICRO","QUARTERLY","BSTS",0.0546252737443468,0.0434491643206053,3.01306121460128
"59","N0760","MICRO","QUARTERLY","ETS",0.0339524152176317,0.0261903535030276,1.8147659647704
"60","N0760","MICRO","QUARTERLY","THETA",0.100314970536907,0.0913947366864155,6.46646461727527
"61","N0760","MICRO","QUARTERLY","BEA",0.0469108281002782,0.0371590722801354,2.57997205672256
"62","N0760","MICRO","QUARTERLY","EAT",0.0612874232788106,0.0531409297354055,3.73110652428056
"63","N0760","MICRO","QUARTERLY","BAT",0.0683212117055805,0.0588938666745981,4.13053827422419
"64","N0760","MICRO","QUARTERLY","BET",0.0620421072737321,0.0536780848366828,3.76476393221565
"65","N0760","MICRO","QUARTERLY","BEAT",0.059500652777584,0.0507179883817054,3.55159519686074
"66","N0760","MICRO","QUARTERLY","medianBEAT",0.0535689202933744,0.0430897757473546,2.99575801723461
"67","N0760","MICRO","QUARTERLY","meanBaggedBEAT",0.0458102903572422,0.0367228104440736,2.55340083193067
"68","N0760","MICRO","QUARTERLY","medianBaggedBEAT",0.050399946942179,0.0413374714536998,2.87710755331195
"69","N0760","MICRO","QUARTERLY","meanPertBEAT",0.0643158945446007,0.0560632198649379,3.93063851861466
"70","N0760","MICRO","QUARTERLY","medianPertBEAT",0.0654321368541272,0.0568553176795661,3.98745293570555
