"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N2011","INDUSTRY","MONTHLY","Auto.Arima",0.0935528373245022,0.0793995352250548,7.28078877544072
"2","N2011","INDUSTRY","MONTHLY","BSTS",0.0504228909095636,0.0452337799862008,4.29304014020338
"3","N2011","INDUSTRY","MONTHLY","ETS",0.0783624651898689,0.0672201562305065,6.21645189010879
"4","N2011","INDUSTRY","MONTHLY","THETA",0.0791452740956403,0.0677591625869986,6.26194393728185
"5","N2011","INDUSTRY","MONTHLY","BEA",0.0704277350639166,0.0622117148447607,5.76358290843455
"6","N2011","INDUSTRY","MONTHLY","EAT",0.083354066302894,0.0708460497560057,6.52558314684067
"7","N2011","INDUSTRY","MONTHLY","BAT",0.0706818369082192,0.0623913836302581,5.77874692415891
"8","N2011","INDUSTRY","MONTHLY","BET",0.0662949950262954,0.0590919822112557,5.49924642983586
"9","N2011","INDUSTRY","MONTHLY","BEAT",0.0724549386614717,0.0635985767803202,5.88817316564637
"10","N2011","INDUSTRY","MONTHLY","medianBEAT",0.0788414815428952,0.0678350404260283,6.26266591596834
"11","N2011","INDUSTRY","MONTHLY","meanBaggedBEAT",0.0800665687880856,0.0684661513706414,6.27978777391548
"12","N2011","INDUSTRY","MONTHLY","medianBaggedBEAT",0.0819707896961708,0.0695679655647215,6.37253055337443
"13","N2011","INDUSTRY","MONTHLY","meanPertBEAT",0.0914820800372787,0.0772713129827061,7.05395507560391
"14","N2011","INDUSTRY","MONTHLY","medianPertBEAT",0.0946024965912549,0.079718334466882,7.26938603961355
"15","N2012","INDUSTRY","MONTHLY","Auto.Arima",0.0605102033706976,0.0518060510648336,3.89997419461073
"16","N2012","INDUSTRY","MONTHLY","BSTS",0.0613202059297134,0.0491088569752458,3.75729599227523
"17","N2012","INDUSTRY","MONTHLY","ETS",0.0681366009976938,0.0572424096490886,4.22624726522908
"18","N2012","INDUSTRY","MONTHLY","THETA",0.0883861212159043,0.0769515552482816,5.68152321481099
"19","N2012","INDUSTRY","MONTHLY","BEA",0.0582276188835835,0.0486921027545618,3.60753833072994
"20","N2012","INDUSTRY","MONTHLY","EAT",0.0670332990668797,0.0579140716652662,4.23882561474558
"21","N2012","INDUSTRY","MONTHLY","BAT",0.0616939556052267,0.0519507286541311,3.79806630062392
"22","N2012","INDUSTRY","MONTHLY","BET",0.064910293467523,0.0557278148558914,4.07903731231965
"23","N2012","INDUSTRY","MONTHLY","BEAT",0.0620620473502561,0.0525139118434333,3.83980042641008
"24","N2012","INDUSTRY","MONTHLY","medianBEAT",0.0602858851697763,0.0502048088959173,3.68801676218358
"25","N2012","INDUSTRY","MONTHLY","meanBaggedBEAT",0.0583752066276323,0.0496914632907453,3.63865823651782
"26","N2012","INDUSTRY","MONTHLY","medianBaggedBEAT",0.0573233857478161,0.0485652390909056,3.56655279749847
"27","N2012","INDUSTRY","MONTHLY","meanPertBEAT",0.0555556476730672,0.0453175420843698,3.33708635324032
"28","N2012","INDUSTRY","MONTHLY","medianPertBEAT",0.0551924604105596,0.0445473129618515,3.30056545556982
"29","N2013","INDUSTRY","MONTHLY","Auto.Arima",0.0861920351526084,0.0680423734597138,5.08337661585788
"30","N2013","INDUSTRY","MONTHLY","BSTS",0.118805316483397,0.105293472033729,7.93776912362039
"31","N2013","INDUSTRY","MONTHLY","ETS",0.17815131006113,0.162178593006949,12.7193831691216
"32","N2013","INDUSTRY","MONTHLY","THETA",0.157625921076571,0.138809691062444,10.9875595136925
"33","N2013","INDUSTRY","MONTHLY","BEA",0.121245633995757,0.106527818216769,8.11012859504532
"34","N2013","INDUSTRY","MONTHLY","EAT",0.133327500927214,0.116581685922446,9.04536977588094
"35","N2013","INDUSTRY","MONTHLY","BAT",0.114616421205462,0.099672847137653,7.60874355345522
"36","N2013","INDUSTRY","MONTHLY","BET",0.150144904591214,0.134838336282255,10.5077522456724
"37","N2013","INDUSTRY","MONTHLY","BEAT",0.129335645396053,0.113462250464739,8.74675316887969
"38","N2013","INDUSTRY","MONTHLY","medianBEAT",0.137842429711111,0.123041770984691,9.52465947732161
"39","N2013","INDUSTRY","MONTHLY","meanBaggedBEAT",0.0993665429787187,0.0889401111870019,6.83274115569083
"40","N2013","INDUSTRY","MONTHLY","medianBaggedBEAT",0.0991021966328039,0.0885836539124398,6.81603889879025
"41","N2013","INDUSTRY","MONTHLY","meanPertBEAT",0.100702492486818,0.0897574449697735,6.97338515493286
"42","N2013","INDUSTRY","MONTHLY","medianPertBEAT",0.101341415304971,0.0897115715520318,6.96645864517475
"43","N2014","INDUSTRY","MONTHLY","Auto.Arima",0.117320462649429,0.0935003679473772,7.76747421610456
"44","N2014","INDUSTRY","MONTHLY","BSTS",0.149439830144014,0.129078181651796,10.5790840330038
"45","N2014","INDUSTRY","MONTHLY","ETS",0.130602421710785,0.10900806434883,9.01297074341088
"46","N2014","INDUSTRY","MONTHLY","THETA",0.0840332225317451,0.0701463619763298,5.73953573004504
"47","N2014","INDUSTRY","MONTHLY","BEA",0.131661723477029,0.110528871316001,9.1198429975064
"48","N2014","INDUSTRY","MONTHLY","EAT",0.109354729090894,0.089895606090156,7.43159032491369
"49","N2014","INDUSTRY","MONTHLY","BAT",0.115430451154527,0.0960656779066865,7.91417302386328
"50","N2014","INDUSTRY","MONTHLY","BET",0.120373588700216,0.101410275741998,8.34264526441979
"51","N2014","INDUSTRY","MONTHLY","BEAT",0.1190785423823,0.0993012745172224,8.18887245375018
"52","N2014","INDUSTRY","MONTHLY","medianBEAT",0.123761829747646,0.101684176484158,8.42784112507425
"53","N2014","INDUSTRY","MONTHLY","meanBaggedBEAT",0.120227598594282,0.0968694544128394,8.07007948069847
"54","N2014","INDUSTRY","MONTHLY","medianBaggedBEAT",0.12363529484485,0.0996904321069285,8.30885843712467
"55","N2014","INDUSTRY","MONTHLY","meanPertBEAT",0.116549783475176,0.0918680788602649,7.69489093627395
"56","N2014","INDUSTRY","MONTHLY","medianPertBEAT",0.119541296099145,0.0951330289795159,7.95593862833777
"57","N2015","INDUSTRY","MONTHLY","Auto.Arima",0.163395446853172,0.142815131053436,8.70860067517344
"58","N2015","INDUSTRY","MONTHLY","BSTS",0.119501952480336,0.100553036168803,6.78912924654758
"59","N2015","INDUSTRY","MONTHLY","ETS",0.121751991260494,0.102457389164552,6.37415588206523
"60","N2015","INDUSTRY","MONTHLY","THETA",0.160569502785646,0.135914584535402,8.28682906085916
