"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N2446","MACRO","MONTHLY","Auto.Arima",0.0272074957501227,0.0229761969095739,2.14377030066102
"2","N2446","MACRO","MONTHLY","BSTS",0.0292432429770999,0.0231772344016343,2.14222198139319
"3","N2446","MACRO","MONTHLY","ETS",0.029904340736445,0.0233798475789159,2.15889062872688
"4","N2446","MACRO","MONTHLY","THETA",0.0277400417630401,0.0226993902310547,2.10412125814724
"5","N2446","MACRO","MONTHLY","BEA",0.027907192805517,0.0226111963878775,2.09450403123614
"6","N2446","MACRO","MONTHLY","EAT",0.0275710893437172,0.0226581093258302,2.10145749005714
"7","N2446","MACRO","MONTHLY","BAT",0.0274347507289856,0.022484578085779,2.08579835466811
"8","N2446","MACRO","MONTHLY","BET",0.0288165110685617,0.0228484772046164,2.11248668074092
"9","N2446","MACRO","MONTHLY","BEAT",0.0278607612309519,0.0226332448486718,2.09690833796392
"10","N2446","MACRO","MONTHLY","medianBEAT",0.0282425043233761,0.0225340155342745,2.08495991449434
"11","N2446","MACRO","MONTHLY","meanBaggedBEAT",0.0247125517052512,0.0196133864691887,1.84117901477605
"12","N2446","MACRO","MONTHLY","medianBaggedBEAT",0.0238356779285488,0.0192169732480105,1.80081196222272
"13","N2446","MACRO","MONTHLY","meanPertBEAT",0.0242146483508157,0.0199091898046699,1.8576803538655
"14","N2446","MACRO","MONTHLY","medianPertBEAT",0.0239289984059892,0.0196475091541334,1.83474305935602
"15","N2447","MACRO","MONTHLY","Auto.Arima",0.0240215966699833,0.0205109945077892,1.94947919819192
"16","N2447","MACRO","MONTHLY","BSTS",0.0658475093214865,0.0587930070967173,5.61993319056602
"17","N2447","MACRO","MONTHLY","ETS",0.0169510318397025,0.0124049576914417,1.16938138368643
"18","N2447","MACRO","MONTHLY","THETA",0.0330134901223778,0.0271311052202201,2.61189281991853
"19","N2447","MACRO","MONTHLY","BEA",0.0338582638658082,0.0301016155182503,2.86754471484493
"20","N2447","MACRO","MONTHLY","EAT",0.0130405289569201,0.0105456778311459,1.00044571781708
"21","N2447","MACRO","MONTHLY","BAT",0.0220540980346875,0.0186277165350657,1.76855789737215
"22","N2447","MACRO","MONTHLY","BET",0.0193017677968028,0.0156644096978341,1.483092186016
"23","N2447","MACRO","MONTHLY","BEAT",0.0203778759996939,0.0167846546949287,1.59077049178935
"24","N2447","MACRO","MONTHLY","medianBEAT",0.0197523128443037,0.0159057960220849,1.50559275786641
"25","N2447","MACRO","MONTHLY","meanBaggedBEAT",0.0181947820182799,0.0161923080641216,1.55354858467609
"26","N2447","MACRO","MONTHLY","medianBaggedBEAT",0.0137742757670566,0.0119266603890779,1.13919375906351
"27","N2447","MACRO","MONTHLY","meanPertBEAT",0.0125669377367358,0.0104212220179475,0.986699525437433
"28","N2447","MACRO","MONTHLY","medianPertBEAT",0.0146820682971419,0.0129755741379673,1.24219186424733
"29","N2448","MACRO","MONTHLY","Auto.Arima",0.0661810630385368,0.0606593373644325,6.16777875870327
"30","N2448","MACRO","MONTHLY","BSTS",0.0801585159478121,0.073546405553324,7.47998325984206
"31","N2448","MACRO","MONTHLY","ETS",0.0661804939546323,0.0606587812979716,6.16772200950544
"32","N2448","MACRO","MONTHLY","THETA",0.0706112130802462,0.0646628337881674,6.57447492115429
"33","N2448","MACRO","MONTHLY","BEA",0.0708002666211015,0.0649548414052427,6.60516134268359
"34","N2448","MACRO","MONTHLY","EAT",0.067654833854343,0.0619936508168572,6.30332522978767
"35","N2448","MACRO","MONTHLY","BAT",0.0722776755158497,0.0662895255686413,6.74074564656654
"36","N2448","MACRO","MONTHLY","BET",0.0722774854301858,0.0662893402131543,6.74072673016726
"37","N2448","MACRO","MONTHLY","BEAT",0.0707483308556325,0.0648818395009739,6.59748973730126
"38","N2448","MACRO","MONTHLY","medianBEAT",0.0683412804326477,0.0626011025124802,6.3649431915375
"39","N2448","MACRO","MONTHLY","meanBaggedBEAT",0.080723081008182,0.075292559021905,7.66639523913075
"40","N2448","MACRO","MONTHLY","medianBaggedBEAT",0.0757008803118995,0.0700028573815509,7.12261198681819
"41","N2448","MACRO","MONTHLY","meanPertBEAT",0.0567266433082507,0.0512649406665637,5.2091382075893
"42","N2448","MACRO","MONTHLY","medianPertBEAT",0.0652388021883083,0.0594660903362793,6.04438951990966
"43","N2449","MACRO","MONTHLY","Auto.Arima",0.0593535275815446,0.0517192483448365,5.01829023551177
"44","N2449","MACRO","MONTHLY","BSTS",0.0720335674231574,0.064321004078616,6.16819832534593
"45","N2449","MACRO","MONTHLY","ETS",0.0777853471936784,0.0683958242414581,6.38026769946377
"46","N2449","MACRO","MONTHLY","THETA",0.0705537148514483,0.0636752170381802,5.99378770672028
"47","N2449","MACRO","MONTHLY","BEA",0.0658521004968368,0.0604676459151704,5.76227256781081
"48","N2449","MACRO","MONTHLY","EAT",0.0663643573840357,0.0609783496727134,5.76959363543653
"49","N2449","MACRO","MONTHLY","BAT",0.0646337563971021,0.0591112528793195,5.65517511742622
"50","N2449","MACRO","MONTHLY","BET",0.0701256427255969,0.0645209063164881,6.09356408947915
"51","N2449","MACRO","MONTHLY","BEAT",0.0663284051969854,0.0612695386959229,5.82015135253818
"52","N2449","MACRO","MONTHLY","medianBEAT",0.0665391519556896,0.0611065868686635,5.80560025122939
