"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N2351","MACRO","MONTHLY","Auto.Arima",0.0388616676063668,0.0323161315463961,2.78952515244142
"2","N2351","MACRO","MONTHLY","BSTS",0.0534273425505152,0.0457232362448822,3.9522454121598
"3","N2351","MACRO","MONTHLY","ETS",0.0664933672939983,0.0575478734971989,4.9764020887452
"4","N2351","MACRO","MONTHLY","THETA",0.0556652227912404,0.0479175165708252,4.14265541792194
"5","N2351","MACRO","MONTHLY","BEA",0.0528116995228588,0.0451957470961591,3.90605755111547
"6","N2351","MACRO","MONTHLY","EAT",0.0535771822497573,0.0459271738714734,3.96952755303619
"7","N2351","MACRO","MONTHLY","BAT",0.049251497957769,0.0419856281207012,3.62814199417438
"8","N2351","MACRO","MONTHLY","BET",0.0584877017867752,0.0503962087709688,4.35710097294231
"9","N2351","MACRO","MONTHLY","BEAT",0.0535228652416548,0.0458761894648256,3.96520701781709
"10","N2351","MACRO","MONTHLY","medianBEAT",0.0545376416467244,0.046938205885167,4.05818590395144
"11","N2351","MACRO","MONTHLY","meanBaggedBEAT",0.0579700178854529,0.0504785826878476,4.36724457137672
"12","N2351","MACRO","MONTHLY","medianBaggedBEAT",0.0569588985741929,0.0494947036400258,4.28162505549039
"13","N2351","MACRO","MONTHLY","meanPertBEAT",0.0576853087181636,0.0502565385766648,4.34832346589791
"14","N2351","MACRO","MONTHLY","medianPertBEAT",0.0549047693106129,0.0475977953424318,4.11728284809233
"15","N2352","MACRO","MONTHLY","Auto.Arima",0.11841843637704,0.100709083322498,7.80895893552468
"16","N2352","MACRO","MONTHLY","BSTS",0.0900649663104698,0.0759133009431646,5.88811901923106
"17","N2352","MACRO","MONTHLY","ETS",0.117750423697091,0.0986099200742051,7.63195368494228
"18","N2352","MACRO","MONTHLY","THETA",0.137969761749475,0.117647570736656,9.12365300997835
"19","N2352","MACRO","MONTHLY","BEA",0.108632931477263,0.0917441014466225,7.10967721323268
"20","N2352","MACRO","MONTHLY","EAT",0.124664559190785,0.105632122514389,8.18609179329385
"21","N2352","MACRO","MONTHLY","BAT",0.115339359620454,0.0980665828040427,7.60481357139011
"22","N2352","MACRO","MONTHLY","BET",0.115099895609507,0.0973668617212784,7.54581182119597
"23","N2352","MACRO","MONTHLY","BEAT",0.115921072020798,0.0982024171215833,7.61159859977815
"24","N2352","MACRO","MONTHLY","medianBEAT",0.118050330381564,0.0996595016983514,7.72045631023348
"25","N2352","MACRO","MONTHLY","meanBaggedBEAT",0.110317899855281,0.0929484529893773,7.20069577233167
"26","N2352","MACRO","MONTHLY","medianBaggedBEAT",0.107745334879216,0.0903931360162938,6.99929767548188
"27","N2352","MACRO","MONTHLY","meanPertBEAT",0.126380227886033,0.107918925432603,8.37192528189413
"28","N2352","MACRO","MONTHLY","medianPertBEAT",0.119435435504706,0.101825759812475,7.89826130961552
"29","N2353","MACRO","MONTHLY","Auto.Arima",0.104608657247944,0.0885327972001409,6.52512484973839
"30","N2353","MACRO","MONTHLY","BSTS",0.0968877239497767,0.0827353749122754,6.1078565030089
"31","N2353","MACRO","MONTHLY","ETS",0.115447581932345,0.0976604291118544,7.19731252257077
"32","N2353","MACRO","MONTHLY","THETA",0.139814771816602,0.122002580654262,9.02693055186215
"33","N2353","MACRO","MONTHLY","BEA",0.105603639960528,0.0896428670747569,6.61009795843936
