"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N1891","INDUSTRY","MONTHLY","Auto.Arima",0.175115361927668,0.132923135398567,12.0773025343776
"2","N1891","INDUSTRY","MONTHLY","BSTS",0.155407903774697,0.122193912633027,11.1620182617548
"3","N1891","INDUSTRY","MONTHLY","ETS",0.147508659568323,0.121016267831692,10.9977592123527
"4","N1891","INDUSTRY","MONTHLY","THETA",0.142164493884622,0.118245764293478,10.8637104279347
"5","N1891","INDUSTRY","MONTHLY","BEA",0.157799596528173,0.123664696640981,11.2298576131009
"6","N1891","INDUSTRY","MONTHLY","EAT",0.153025025553807,0.123195069920864,11.2190483393269
"7","N1891","INDUSTRY","MONTHLY","BAT",0.155724560953253,0.121722304446297,11.0459305800248
"8","N1891","INDUSTRY","MONTHLY","BET",0.147278544722378,0.119182418565421,10.8284864016748
"9","N1891","INDUSTRY","MONTHLY","BEAT",0.153250179757295,0.121368008632378,11.0087859892771
"10","N1891","INDUSTRY","MONTHLY","medianBEAT",0.149739186537645,0.119109200687225,10.7947929823231
"11","N1891","INDUSTRY","MONTHLY","meanBaggedBEAT",0.124616581690487,0.103658996794791,9.62126364895646
"12","N1891","INDUSTRY","MONTHLY","medianBaggedBEAT",0.127410715571953,0.105826801710475,9.82990207963439
"13","N1891","INDUSTRY","MONTHLY","meanPertBEAT",0.141616864509547,0.119898637130946,11.0677772753043
"14","N1891","INDUSTRY","MONTHLY","medianPertBEAT",0.140726991998422,0.118568745288653,10.9077245297338
"15","N1892","INDUSTRY","MONTHLY","Auto.Arima",0.0566080821959725,0.0472597316173134,4.33748773126149
"16","N1892","INDUSTRY","MONTHLY","BSTS",0.0443779455937389,0.0348514947999132,3.20115332771605
"17","N1892","INDUSTRY","MONTHLY","ETS",0.0451235988426206,0.0345813531342767,3.17693778056002
"18","N1892","INDUSTRY","MONTHLY","THETA",0.0515948823659148,0.0410423698723858,3.76612238347005
"19","N1892","INDUSTRY","MONTHLY","BEA",0.0463192901139025,0.0382703717374523,3.5099323971763
