"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N2776","DEMOGRAPHIC","MONTHLY","Auto.Arima",0.0122307723016823,0.0104493082408144,0.938905098824059
"2","N2776","DEMOGRAPHIC","MONTHLY","BSTS",0.0112268605498766,0.00961741513095011,0.864216095393383
"3","N2776","DEMOGRAPHIC","MONTHLY","ETS",0.012116735457035,0.0103540244006,0.930349319462427
"4","N2776","DEMOGRAPHIC","MONTHLY","THETA",0.0125510119359293,0.0112810594862755,1.0144066090477
"5","N2776","DEMOGRAPHIC","MONTHLY","BEA",0.0118576454267839,0.0101402492574548,0.911156837893291
"6","N2776","DEMOGRAPHIC","MONTHLY","EAT",0.00411194100463783,0.00355623932451983,0.319811138980783
"7","N2776","DEMOGRAPHIC","MONTHLY","BAT",0.00382767705386819,0.00334075737001691,0.300503499505427
"8","N2776","DEMOGRAPHIC","MONTHLY","BET",0.00379148098055023,0.00331099725676684,0.297833701573038
"9","N2776","DEMOGRAPHIC","MONTHLY","BEAT",0.00585999923814579,0.00501247494589552,0.450535107766665
"10","N2776","DEMOGRAPHIC","MONTHLY","medianBEAT",0.0116694698832592,0.00998177694931038,0.896924224090909
"11","N2776","DEMOGRAPHIC","MONTHLY","meanBaggedBEAT",0.00744118818775811,0.00637159074306469,0.572657126731362
"12","N2776","DEMOGRAPHIC","MONTHLY","medianBaggedBEAT",0.00687999617377765,0.00590308431558087,0.530562973861148
"13","N2776","DEMOGRAPHIC","MONTHLY","meanPertBEAT",0.00612468470968718,0.00527545626507155,0.474247927431623
"14","N2776","DEMOGRAPHIC","MONTHLY","medianPertBEAT",0.00592406644105387,0.00509197433244027,0.457734152578148
"15","N2777","DEMOGRAPHIC","MONTHLY","Auto.Arima",0.00473396178503046,0.00376146636562325,0.316926572634791
"16","N2777","DEMOGRAPHIC","MONTHLY","BSTS",0.00435288764146168,0.00366078913285256,0.309194171476632
"17","N2777","DEMOGRAPHIC","MONTHLY","ETS",0.00502902682078859,0.00416667943738838,0.351611023880069
"18","N2777","DEMOGRAPHIC","MONTHLY","THETA",0.0189518865385078,0.0164284599991595,1.38697030937057
"19","N2777","DEMOGRAPHIC","MONTHLY","BEA",0.00467729120852914,0.00382895600400834,0.32297277162526
"20","N2777","DEMOGRAPHIC","MONTHLY","EAT",0.00942538473731929,0.00780986219130647,0.658466978265149
"21","N2777","DEMOGRAPHIC","MONTHLY","BAT",0.00918219618209191,0.00760408822020946,0.641119275610833
"22","N2777","DEMOGRAPHIC","MONTHLY","BET",0.00926617283575896,0.00773548009291866,0.652364267425909
"23","N2777","DEMOGRAPHIC","MONTHLY","BEAT",0.00810513611673583,0.00662899920446741,0.558741435820857
"24","N2777","DEMOGRAPHIC","MONTHLY","medianBEAT",0.00493637166879262,0.00406577975604961,0.343022392315438
"25","N2777","DEMOGRAPHIC","MONTHLY","meanBaggedBEAT",0.0089972271278295,0.00758336799754077,0.640048006057997
"26","N2777","DEMOGRAPHIC","MONTHLY","medianBaggedBEAT",0.0096102040726843,0.00812258189534338,0.685624096290162
"27","N2777","DEMOGRAPHIC","MONTHLY","meanPertBEAT",0.00885313141406617,0.00738133515451567,0.622734577732912
"28","N2777","DEMOGRAPHIC","MONTHLY","medianPertBEAT",0.008470438756979,0.00711764452981026,0.600669246839578
"29","N2778","OTHER","MONTHLY","Auto.Arima",0.294289197123226,0.205484743144071,21.2256008211078
"30","N2778","OTHER","MONTHLY","BSTS",0.315498390962239,0.21858091787472,20.1889984516534
"31","N2778","OTHER","MONTHLY","ETS",0.294290044689885,0.205496040849172,21.2278096942219
"32","N2778","OTHER","MONTHLY","THETA",0.306085237256479,0.206823300151745,19.5384143717377
"33","N2778","OTHER","MONTHLY","BEA",0.293630935016825,0.198630356237136,19.6755629156918
"34","N2778","OTHER","MONTHLY","EAT",0.295034144175656,0.199235644567045,19.9621166331952
"35","N2778","OTHER","MONTHLY","BAT",0.298426175900379,0.199399099931865,19.1433006175517
"36","N2778","OTHER","MONTHLY","BET",0.298422510038305,0.199397216981015,19.1434440558026
"37","N2778","OTHER","MONTHLY","BEAT",0.295590821152236,0.198496541749696,19.410275611069
"38","N2778","OTHER","MONTHLY","medianBEAT",0.29482180753932,0.198553582045859,19.8586333465718
"39","N2778","OTHER","MONTHLY","meanBaggedBEAT",0.297997740135804,0.198068782870867,19.0470890092576
"40","N2778","OTHER","MONTHLY","medianBaggedBEAT",0.298796177180886,0.20009999929313,19.3138342575967
"41","N2778","OTHER","MONTHLY","meanPertBEAT",0.298355389241982,0.19849171706765,19.6643393328392
"42","N2778","OTHER","MONTHLY","medianPertBEAT",0.295496363209241,0.197216932080041,19.5603738949672
"43","N2779","OTHER","MONTHLY","Auto.Arima",0.298025044163534,0.209401087449734,18.1738908404446
"44","N2779","OTHER","MONTHLY","BSTS",0.269752088355863,0.189357595043508,16.5783240846199
"45","N2779","OTHER","MONTHLY","ETS",0.295569464739837,0.218671460547419,19.3328645211504
"46","N2779","OTHER","MONTHLY","THETA",0.289510305788838,0.226145389532034,20.9828601141151
"47","N2779","OTHER","MONTHLY","BEA",0.282009986659886,0.19861587149602,17.3669317763885
"48","N2779","OTHER","MONTHLY","EAT",0.292629542518496,0.215905832451941,19.2869766282596
"49","N2779","OTHER","MONTHLY","BAT",0.27961534247946,0.202137759652023,18.0108619949699
"50","N2779","OTHER","MONTHLY","BET",0.277971206116198,0.203495812160866,18.2317764060218
"51","N2779","OTHER","MONTHLY","BEAT",0.282442863382649,0.204330564315067,18.1575044253277
"52","N2779","OTHER","MONTHLY","medianBEAT",0.289533383327599,0.209390706640102,18.5165165945077
"53","N2779","OTHER","MONTHLY","meanBaggedBEAT",0.288771878899677,0.223161377429025,20.348258093119
"54","N2779","OTHER","MONTHLY","medianBaggedBEAT",0.290031726475447,0.222286978282353,20.2811652033784
"55","N2779","OTHER","MONTHLY","meanPertBEAT",0.292057569248809,0.220301777421761,19.8323559642868
"56","N2779","OTHER","MONTHLY","medianPertBEAT",0.291270547577544,0.217728553711539,19.5040930652409
"57","N2780","OTHER","MONTHLY","Auto.Arima",0.200049660517065,0.147152167464711,19.5333023254052
"58","N2780","OTHER","MONTHLY","BSTS",0.158017381539899,0.139735506879838,16.7907854343065
"59","N2780","OTHER","MONTHLY","ETS",0.190949327223004,0.162520883437773,20.662833522782
"60","N2780","OTHER","MONTHLY","THETA",0.176680883273142,0.149074929831085,18.8221771798084
"61","N2780","OTHER","MONTHLY","BEA",0.176680369918718,0.149605520639226,18.977227442298
"62","N2780","OTHER","MONTHLY","EAT",0.186579999044166,0.152718661622975,19.654358024132
"63","N2780","OTHER","MONTHLY","BAT",0.172153695410856,0.145123536103664,18.3636753279735
"64","N2780","OTHER","MONTHLY","BET",0.172507587059907,0.150443773382899,18.758598712299
"65","N2780","OTHER","MONTHLY","BEAT",0.176435820903294,0.149472872937191,18.9384648766756
"66","N2780","OTHER","MONTHLY","medianBEAT",0.180310166240301,0.15292747042626,19.3678756564541
"67","N2780","OTHER","MONTHLY","meanBaggedBEAT",0.179616878938784,0.152325993018584,19.2761231412016
"68","N2780","OTHER","MONTHLY","medianBaggedBEAT",0.178629889028916,0.152209399766896,19.2150738011749
"69","N2780","OTHER","MONTHLY","meanPertBEAT",0.176530006618778,0.148461734141081,18.7616966463816
"70","N2780","OTHER","MONTHLY","medianPertBEAT",0.176188256340646,0.148257563171871,18.720005237312
