"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N2861","FINANCE","OTHER","Auto.Arima",0.0247097208796373,0.0202300640734796,1.93227042456414
"2","N2861","FINANCE","OTHER","BSTS",0.0158534106153573,0.0127753616474163,1.21972567168825
"3","N2861","FINANCE","OTHER","ETS",0.0247112888981662,0.0202319792772763,1.93245512983288
"4","N2861","FINANCE","OTHER","THETA",0.0283399859795236,0.0235124110934336,2.24667326181396
"5","N2861","FINANCE","OTHER","BEA",0.0217436537455388,0.017610920918822,1.6815776319236
"6","N2861","FINANCE","OTHER","EAT",0.0259186848540875,0.0213248181480632,2.03713293873699
"7","N2861","FINANCE","OTHER","BAT",0.0229472877980599,0.0187043981908744,1.78631700925063
"8","N2861","FINANCE","OTHER","BET",0.0229478081636896,0.01870503659214,1.78637857767354
"9","N2861","FINANCE","OTHER","BEAT",0.02338802981613,0.0190862934624749,1.82285153939619
"10","N2861","FINANCE","OTHER","medianBEAT",0.0247105048827842,0.0202310216753779,1.9323627771985
"11","N2861","FINANCE","OTHER","meanBaggedBEAT",0.0217130620025505,0.0183246298565624,1.75188692493347
"12","N2861","FINANCE","OTHER","medianBaggedBEAT",0.0231266861913806,0.0192850737201605,1.84303340128759
"13","N2861","FINANCE","OTHER","meanPertBEAT",0.0141735148550226,0.0114454123521181,1.09293029444643
"14","N2861","FINANCE","OTHER","medianPertBEAT",0.0153016522503783,0.0121059876653933,1.15526533815192
"15","N2862","FINANCE","OTHER","Auto.Arima",0.0170976532585068,0.0150575698750122,1.36767434193932
"16","N2862","FINANCE","OTHER","BSTS",0.0173079706760745,0.0150408041228507,1.36490762379126
"17","N2862","FINANCE","OTHER","ETS",0.0292585079291071,0.0247772070217004,2.24301541934834
"18","N2862","FINANCE","OTHER","THETA",0.0243561814988599,0.0203339512718435,1.84084254785736
"19","N2862","FINANCE","OTHER","BEA",0.0210292911442197,0.017821848003992,1.61486617149441
"20","N2862","FINANCE","OTHER","EAT",0.0234119790265329,0.0195493948674223,1.77008822302232
"21","N2862","FINANCE","OTHER","BAT",0.0194937925199211,0.0167033225011374,1.51449923996567
"22","N2862","FINANCE","OTHER","BET",0.0235369020662925,0.0196144233525659,1.77571865837581
"23","N2862","FINANCE","OTHER","BEAT",0.0218502935646622,0.0184222471812794,1.66879307321456
"24","N2862","FINANCE","OTHER","medianBEAT",0.020763079072352,0.0176321244179961,1.59774070108312
"25","N2862","FINANCE","OTHER","meanBaggedBEAT",0.0169942598771536,0.0148752703918621,1.34999155534594
"26","N2862","FINANCE","OTHER","medianBaggedBEAT",0.0178068694161446,0.0154646784411542,1.40276886359933
"27","N2862","FINANCE","OTHER","meanPertBEAT",0.0205466398188164,0.0175076483425121,1.5866803834101
"28","N2862","FINANCE","OTHER","medianPertBEAT",0.0202915395467267,0.0173232383178115,1.57029496036334
"29","N2863","OTHER","OTHER","Auto.Arima",0.238048888581286,0.232434034649038,23.2371673749225
"30","N2863","OTHER","OTHER","BSTS",0.206232740932444,0.199121596955931,20.0116168505561
"31","N2863","OTHER","OTHER","ETS",0.187286771893937,0.178376614528678,17.9785899220456
"32","N2863","OTHER","OTHER","THETA",0.208105775662138,0.201555021651975,20.2408938057565
"33","N2863","OTHER","OTHER","BEA",0.209761792878705,0.203310748711216,20.4091247158414
"34","N2863","OTHER","OTHER","EAT",0.210417383619753,0.204121890276563,20.4855503675748
"35","N2863","OTHER","OTHER","BAT",0.217019516919628,0.211036884418981,21.1632260104117
"36","N2863","OTHER","OTHER","BET",0.200424284032221,0.193017744378861,19.4103668594527
"37","N2863","OTHER","OTHER","BEAT",0.20933690544018,0.202871816946405,20.3670669883202
"38","N2863","OTHER","OTHER","medianBEAT",0.206405054538848,0.199606018195953,20.0517414016634
"39","N2863","OTHER","OTHER","meanBaggedBEAT",0.20795760121711,0.200281034812083,20.140268005783
"40","N2863","OTHER","OTHER","medianBaggedBEAT",0.215182233165492,0.207869756271226,20.8848075691414
"41","N2863","OTHER","OTHER","meanPertBEAT",0.200732835568189,0.194115522972085,19.5002985144037
"42","N2863","OTHER","OTHER","medianPertBEAT",0.201748949616624,0.195044921155106,19.5957596758957
"43","N2864","OTHER","OTHER","Auto.Arima",0.239910665610764,0.214051362054078,26.0437616808924
"44","N2864","OTHER","OTHER","BSTS",0.231058666922875,0.203999584353614,24.8981584668317
"45","N2864","OTHER","OTHER","ETS",0.217064699405602,0.190737934044023,23.3082341255346
"46","N2864","OTHER","OTHER","THETA",0.229299519886901,0.20182557132052,24.6520007210987
"47","N2864","OTHER","OTHER","BEA",0.229295244068227,0.202929626817238,24.7500514244195
"48","N2864","OTHER","OTHER","EAT",0.228706578292587,0.202204955806207,24.6679988425085
"49","N2864","OTHER","OTHER","BAT",0.233379271965143,0.206625505909404,25.1979736229409
"50","N2864","OTHER","OTHER","BET",0.225802535596003,0.198854363239386,24.2861311044883
"51","N2864","OTHER","OTHER","BEAT",0.229291061587,0.202653612943059,24.7255387485893
"52","N2864","OTHER","OTHER","medianBEAT",0.230092126694671,0.202616152400176,24.7457341696304
"53","N2864","OTHER","OTHER","meanBaggedBEAT",0.236561646438328,0.210549943946222,25.6422107594522
"54","N2864","OTHER","OTHER","medianBaggedBEAT",0.247779399474877,0.223381961379547,27.1103214799501
"55","N2864","OTHER","OTHER","meanPertBEAT",0.243332983896568,0.218664678685843,26.5589861879644
"56","N2864","OTHER","OTHER","medianPertBEAT",0.234210582867902,0.209120438346293,25.4446335637039
"57","N2865","OTHER","OTHER","Auto.Arima",0.0926931169256283,0.073031956726066,7.92446317745229
"58","N2865","OTHER","OTHER","BSTS",0.0967387829698885,0.0761941354547803,8.29214570874091
"59","N2865","OTHER","OTHER","ETS",0.0926948993309789,0.073031956726066,7.92450409346918
"60","N2865","OTHER","OTHER","THETA",0.0820158268836503,0.0699664788522543,7.45641170989354
"61","N2865","OTHER","OTHER","BEA",0.0940136713499916,0.0740860163023041,8.04703765988746
"62","N2865","OTHER","OTHER","EAT",0.0887239604320136,0.0702539582064068,7.59157342954802
"63","N2865","OTHER","OTHER","BAT",0.0899416618920982,0.0713080177826448,7.71412063463859
"64","N2865","OTHER","OTHER","BET",0.0899421875983745,0.0713080177826448,7.71413427331089
"65","N2865","OTHER","OTHER","BEAT",0.0906120084837653,0.0717390025185001,7.76671649934624
"66","N2865","OTHER","OTHER","medianBEAT",0.0926940080962709,0.073031956726066,7.92448363546073
"67","N2865","OTHER","OTHER","meanBaggedBEAT",0.101739135657484,0.0780235616912179,8.53647462938387
"68","N2865","OTHER","OTHER","medianBaggedBEAT",0.103954976983215,0.0761134511979868,8.38371076290106
"69","N2865","OTHER","OTHER","meanPertBEAT",0.12318849389005,0.0989161164276469,10.8798036796141
"70","N2865","OTHER","OTHER","medianPertBEAT",0.11258028901045,0.0870154821596066,9.56802216639383
