"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N1006","MACRO","QUARTERLY","Auto.Arima",0.0160235336477362,0.0147333681648519,1.21915750983338
"2","N1006","MACRO","QUARTERLY","BSTS",0.020332841052861,0.016832622981451,1.39922557831761
"3","N1006","MACRO","QUARTERLY","ETS",0.0296052007453032,0.0279747650367195,2.29920525177787
"4","N1006","MACRO","QUARTERLY","THETA",0.0134698781095803,0.00902894845110516,0.755359521816789
"5","N1006","MACRO","QUARTERLY","BEA",0.0130340845359247,0.00968297911595031,0.807946432216558
"6","N1006","MACRO","QUARTERLY","EAT",0.0134372804624062,0.0108293411851596,0.89922296011718
"7","N1006","MACRO","QUARTERLY","BAT",0.0152211555993684,0.0120465398602999,1.00321182158869
"8","N1006","MACRO","QUARTERLY","BET",0.0146461186927131,0.0108466220868081,0.903240204028223
"9","N1006","MACRO","QUARTERLY","BEAT",0.0130404161944801,0.00945334832155677,0.789328719195873
"10","N1006","MACRO","QUARTERLY","medianBEAT",0.0134721059543074,0.0105239826334394,0.877884000282995
"11","N1006","MACRO","QUARTERLY","meanBaggedBEAT",0.0202180212305335,0.0167487118343537,1.39264368235965
"12","N1006","MACRO","QUARTERLY","medianBaggedBEAT",0.0199657041703915,0.0166962797620729,1.38681955952565
"13","N1006","MACRO","QUARTERLY","meanPertBEAT",0.0134196516313948,0.00958026855048695,0.800240299223876
"14","N1006","MACRO","QUARTERLY","medianPertBEAT",0.0134476189108974,0.00984774686334709,0.822119528461433
"15","N1007","MACRO","QUARTERLY","Auto.Arima",0.0295843949262739,0.025653851280434,1.66000658198593
"16","N1007","MACRO","QUARTERLY","BSTS",0.0223503648336028,0.0174626305088273,1.14569241844981
"17","N1007","MACRO","QUARTERLY","ETS",0.0307620532387224,0.0266764510674203,1.72452210142177
"18","N1007","MACRO","QUARTERLY","THETA",0.0782489400542067,0.0690906823362938,4.37135729103416
"19","N1007","MACRO","QUARTERLY","BEA",0.0270044122908383,0.0232643109522272,1.51007370061917
"20","N1007","MACRO","QUARTERLY","EAT",0.0210776221507346,0.0172795058390005,1.12163142477966
"21","N1007","MACRO","QUARTERLY","BAT",0.0239137625198772,0.0203861811022423,1.31617025734098
"22","N1007","MACRO","QUARTERLY","BET",0.0236337225962808,0.0201668627883736,1.30267248027304
"23","N1007","MACRO","QUARTERLY","BEAT",0.019598590600189,0.0154594517898319,1.01082862039165
"24","N1007","MACRO","QUARTERLY","medianBEAT",0.0253495930522992,0.0215582408946306,1.40284950021787
"25","N1007","MACRO","QUARTERLY","meanBaggedBEAT",0.0193260831499232,0.0153830551549455,1.00551043010138
"26","N1007","MACRO","QUARTERLY","medianBaggedBEAT",0.0187733561420414,0.0146215843538438,0.955559335009304
"27","N1007","MACRO","QUARTERLY","meanPertBEAT",0.03416908967782,0.0306176244506378,1.95149265993438
"28","N1007","MACRO","QUARTERLY","medianPertBEAT",0.0348779116325238,0.0317335861006853,2.02465827203337
"29","N1008","MACRO","QUARTERLY","Auto.Arima",0.175778508688712,0.149032794233541,10.9897278971682
"30","N1008","MACRO","QUARTERLY","BSTS",0.228134046387822,0.190382908824449,14.0171524482967
"31","N1008","MACRO","QUARTERLY","ETS",0.0849637423296187,0.0665247257796785,4.86993256631088
"32","N1008","MACRO","QUARTERLY","THETA",0.0535845292087618,0.0419561328500773,3.0770686098983
"33","N1008","MACRO","QUARTERLY","BEA",0.162646038669761,0.134870676570047,9.923612845337
