"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N0046","MICRO","YEARLY","Auto.Arima",0.0729055468526247,0.0681520886869407,4.14801782108872
"2","N0046","MICRO","YEARLY","BSTS",0.142833490716854,0.125234514303598,7.77166433501895
"3","N0046","MICRO","YEARLY","ETS",0.20961038790794,0.160215589869578,9.35130779682734
"4","N0046","MICRO","YEARLY","THETA",0.135995218882629,0.0907507549180631,5.19531213552084
"5","N0046","MICRO","YEARLY","BEA",0.0705537579179437,0.0511909975679692,2.98071667496496
"6","N0046","MICRO","YEARLY","EAT",0.121347097567515,0.0764778953487203,4.34779085570576
"7","N0046","MICRO","YEARLY","BAT",0.0690501954072326,0.0616113793135692,3.70979068275672
"8","N0046","MICRO","YEARLY","BET",0.0923060151675216,0.0470124638792974,2.6030615686614
"9","N0046","MICRO","YEARLY","BEAT",0.0807723823056369,0.0443586995747216,2.48927589510408
"10","N0046","MICRO","YEARLY","medianBEAT",0.0861851985828255,0.0439687266792827,2.44802748739743
"11","N0046","MICRO","YEARLY","meanBaggedBEAT",0.0719272338772619,0.0418728757929487,2.35432890496634
"12","N0046","MICRO","YEARLY","medianBaggedBEAT",0.0909875613768398,0.047614155974222,2.64244372612559
"13","N0046","MICRO","YEARLY","meanPertBEAT",0.064093589806913,0.0449228649837233,2.58804958497411
"14","N0046","MICRO","YEARLY","medianPertBEAT",0.0680212757698649,0.0442759561589391,2.52439953537751
"15","N0047","MICRO","YEARLY","Auto.Arima",0.382194700096733,0.354046563808635,22.3852054846128
"16","N0047","MICRO","YEARLY","BSTS",0.157223778041195,0.147931082851585,9.4581379980802
"17","N0047","MICRO","YEARLY","ETS",0.38221252042433,0.354065800850335,22.3864694002368
"18","N0047","MICRO","YEARLY","THETA",0.25329190398723,0.23739764198675,15.071062460454
"19","N0047","MICRO","YEARLY","BEA",0.306201635168513,0.285347815836852,18.0766042943099
"20","N0047","MICRO","YEARLY","EAT",0.339067571733139,0.31517000221524,19.9475791151012
"21","N0047","MICRO","YEARLY","BAT",0.263364982492357,0.24645842954899,15.6381353143823
"22","N0047","MICRO","YEARLY","BET",0.263370983212607,0.246464841896224,15.6385566195903
"23","N0047","MICRO","YEARLY","BEAT",0.292939281831785,0.273360272374327,17.3252188358459
"24","N0047","MICRO","YEARLY","medianBEAT",0.317544523966659,0.295722102897693,18.7281339725334
"25","N0047","MICRO","YEARLY","meanBaggedBEAT",0.547558087553031,0.525155567175194,33.5616673556738
"26","N0047","MICRO","YEARLY","medianBaggedBEAT",0.605247625086376,0.583007649474459,37.3135493860594
"27","N0047","MICRO","YEARLY","meanPertBEAT",0.459637598947288,0.437211665970871,27.8633166658334
"28","N0047","MICRO","YEARLY","medianPertBEAT",0.337688360298634,0.319927022862281,20.3715076658832
"29","N0048","MICRO","YEARLY","Auto.Arima",0.393999243943777,0.307627367157395,7.49721575698054
"30","N0048","MICRO","YEARLY","BSTS",0.284356414588494,0.213520961965537,5.51882775648022
"31","N0048","MICRO","YEARLY","ETS",0.394016635236272,0.307642625224348,7.49756260668654
