"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N2336","MACRO","MONTHLY","Auto.Arima",0.322989143873959,0.278750914329694,19.2748873414128
"2","N2336","MACRO","MONTHLY","BSTS",0.215552658245251,0.186405505545217,12.8318547855319
"3","N2336","MACRO","MONTHLY","ETS",0.246936377836304,0.21579232677508,14.8279148085576
"4","N2336","MACRO","MONTHLY","THETA",0.229074591862156,0.199826543447542,13.780815712068
"5","N2336","MACRO","MONTHLY","BEA",0.260484884702715,0.226982915549997,15.6448856451674
"6","N2336","MACRO","MONTHLY","EAT",0.264661489734486,0.231456594850772,15.9612059540128
"7","N2336","MACRO","MONTHLY","BAT",0.254408856310834,0.221660987774151,15.2958526130042
"8","N2336","MACRO","MONTHLY","BET",0.23025966174236,0.200674791922613,13.8135284353859
"9","N2336","MACRO","MONTHLY","BEAT",0.25227313055785,0.220193822524383,15.1788681618926
"10","N2336","MACRO","MONTHLY","medianBEAT",0.236997352904653,0.206199825366952,14.1757971173867
"11","N2336","MACRO","MONTHLY","meanBaggedBEAT",0.249238110176291,0.219058520585532,15.0953039453773
"12","N2336","MACRO","MONTHLY","medianBaggedBEAT",0.255835007155629,0.222962237615777,15.3054693345776
"13","N2336","MACRO","MONTHLY","meanPertBEAT",0.25603791064716,0.225721435164767,15.5573077904136
"14","N2336","MACRO","MONTHLY","medianPertBEAT",0.257386025927292,0.225633957014959,15.5209017278406
"15","N2337","MACRO","MONTHLY","Auto.Arima",0.0238198660421142,0.0205528552551684,1.74196325656802
"16","N2337","MACRO","MONTHLY","BSTS",0.0288520733280456,0.0227846874520078,1.83816865445254
"17","N2337","MACRO","MONTHLY","ETS",0.0240845417018383,0.0178202225920838,1.45536739017476
"18","N2337","MACRO","MONTHLY","THETA",0.0226679994725058,0.017349275504899,1.4163566332471
"19","N2337","MACRO","MONTHLY","BEA",0.0212155804694015,0.0162885455155169,1.33504459659717
"20","N2337","MACRO","MONTHLY","EAT",0.0207654346245103,0.0162627330698738,1.34889256123075
"21","N2337","MACRO","MONTHLY","BAT",0.0206955234432991,0.0161820523386902,1.32656069659766
"22","N2337","MACRO","MONTHLY","BET",0.0242389586309432,0.0179010944624696,1.44676458205121
"23","N2337","MACRO","MONTHLY","BEAT",0.0213457342931676,0.0164152844372094,1.34223959976891
"24","N2337","MACRO","MONTHLY","medianBEAT",0.0224843951389408,0.0176302365314604,1.44261737728241
"25","N2337","MACRO","MONTHLY","meanBaggedBEAT",0.0235730810657291,0.0186739852414627,1.55335888632512
"26","N2337","MACRO","MONTHLY","medianBaggedBEAT",0.0229123365279076,0.0185855248630578,1.54881859667096
