"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N1781","MICRO","MONTHLY","Auto.Arima",0.630656717233042,0.456452406673693,91.6611859283136
"2","N1781","MICRO","MONTHLY","BSTS",0.642354855139016,0.425407648076724,65.1716813923119
"3","N1781","MICRO","MONTHLY","ETS",0.579495996917532,0.395137548013383,76.0532969011091
"4","N1781","MICRO","MONTHLY","THETA",0.634844991780486,0.451412435415078,85.8324849095755
"5","N1781","MICRO","MONTHLY","BEA",0.602813544631267,0.401393556372416,74.4155247826798
"6","N1781","MICRO","MONTHLY","EAT",0.607048002832269,0.417443146754801,82.5635110606673
"7","N1781","MICRO","MONTHLY","BAT",0.61972953950493,0.416549699179598,77.1223688490506
"8","N1781","MICRO","MONTHLY","BET",0.605193940986729,0.399624962626488,72.5031455681695
"9","N1781","MICRO","MONTHLY","BEAT",0.607009865862378,0.408342925070778,76.594845949724
"10","N1781","MICRO","MONTHLY","medianBEAT",0.617841467050446,0.419881281986566,80.391144214428
"11","N1781","MICRO","MONTHLY","meanBaggedBEAT",0.595851932604067,0.404172703956553,76.849872368584
"12","N1781","MICRO","MONTHLY","medianBaggedBEAT",0.605416048663871,0.410004411230892,78.7501711199039
"13","N1781","MICRO","MONTHLY","meanPertBEAT",0.595079518240244,0.405799642803106,81.788519879515
"14","N1781","MICRO","MONTHLY","medianPertBEAT",0.59267354220577,0.40304241285575,80.0024891988287
"15","N1782","MICRO","MONTHLY","Auto.Arima",0.20513913140853,0.15726747469755,26.5165519713359
"16","N1782","MICRO","MONTHLY","BSTS",0.258002071216607,0.192349599523837,33.137932497917
"17","N1782","MICRO","MONTHLY","ETS",0.214774209756179,0.162157395513198,28.9586268495486
"18","N1782","MICRO","MONTHLY","THETA",0.188159477362412,0.142539194904473,25.5284953148587
"19","N1782","MICRO","MONTHLY","BEA",0.221207047217627,0.166405204347601,28.7539242654497
"20","N1782","MICRO","MONTHLY","EAT",0.197605151959458,0.149778044156175,26.2126196548351
"21","N1782","MICRO","MONTHLY","BAT",0.212993564550543,0.16063329584654,27.8175798056403
"22","N1782","MICRO","MONTHLY","BET",0.218828879749714,0.163672907782516,28.8979171294928
"23","N1782","MICRO","MONTHLY","BEAT",0.212199429831373,0.159321050610078,27.7598705492478
"24","N1782","MICRO","MONTHLY","medianBEAT",0.211424633085888,0.159227203237136,28.2224868654202
"25","N1782","MICRO","MONTHLY","meanBaggedBEAT",0.219246845892668,0.162512939103879,28.6699793870488
"26","N1782","MICRO","MONTHLY","medianBaggedBEAT",0.215381813133151,0.156614682267927,27.302352998685
"27","N1782","MICRO","MONTHLY","meanPertBEAT",0.220078418235922,0.158509835605336,26.7552772573286
"28","N1782","MICRO","MONTHLY","medianPertBEAT",0.2068229738907,0.151456931111841,25.5658902655621
"29","N1783","MICRO","MONTHLY","Auto.Arima",0.272487521780839,0.256721923949144,78.7099068304524
"30","N1783","MICRO","MONTHLY","BSTS",0.143582129849964,0.127354223068975,35.6499897514667
"31","N1783","MICRO","MONTHLY","ETS",0.208325518192506,0.186324129414909,56.1660951660534
"32","N1783","MICRO","MONTHLY","THETA",0.128828004282234,0.105891188110628,32.0588910151823
"33","N1783","MICRO","MONTHLY","BEA",0.173620172422408,0.153599314096419,46.6415550056137
"34","N1783","MICRO","MONTHLY","EAT",0.193018420971717,0.176660365294126,54.4711758889243
"35","N1783","MICRO","MONTHLY","BAT",0.147077566101661,0.126322458783707,38.4711393789649
"36","N1783","MICRO","MONTHLY","BET",0.143303474190657,0.118503546599969,34.684981300565
"37","N1783","MICRO","MONTHLY","BEAT",0.161172315365718,0.141263392076498,42.8831973178969
"38","N1783","MICRO","MONTHLY","medianBEAT",0.159023372371014,0.140251266177429,42.5192480592133
"39","N1783","MICRO","MONTHLY","meanBaggedBEAT",0.156577931884851,0.137748600471928,42.1488919905563
"40","N1783","MICRO","MONTHLY","medianBaggedBEAT",0.153952877626093,0.132541698195711,40.3448355966635
"41","N1783","MICRO","MONTHLY","meanPertBEAT",0.199480386115125,0.182754253035578,56.0701807259467
"42","N1783","MICRO","MONTHLY","medianPertBEAT",0.205559785943552,0.190425140848701,58.4432779669342
"43","N1784","MICRO","MONTHLY","Auto.Arima",0.107146490382527,0.0958032082796251,27.3119057429849
"44","N1784","MICRO","MONTHLY","BSTS",0.154015413381747,0.125606586407215,32.3639967978733
"45","N1784","MICRO","MONTHLY","ETS",0.159685898868478,0.132936819438753,38.3672777418369
"46","N1784","MICRO","MONTHLY","THETA",0.114677953185095,0.096185685854516,27.9650186344118
"47","N1784","MICRO","MONTHLY","BEA",0.110707291551984,0.0953130502976063,26.0569244294393
"48","N1784","MICRO","MONTHLY","EAT",0.124067656894677,0.105986615234627,30.4773576982778
"49","N1784","MICRO","MONTHLY","BAT",0.101960283636143,0.0872691273832876,23.8052103061222
"50","N1784","MICRO","MONTHLY","BET",0.112394249389862,0.0967279638297015,26.589445586012
"51","N1784","MICRO","MONTHLY","BEAT",0.109293691838502,0.0948656491766785,26.3711966266196
"52","N1784","MICRO","MONTHLY","medianBEAT",0.115500347167839,0.100249095838377,28.3365397667675
"53","N1784","MICRO","MONTHLY","meanBaggedBEAT",0.107798421757218,0.0914921041324648,24.5446129500104
"54","N1784","MICRO","MONTHLY","medianBaggedBEAT",0.100778812962184,0.0865582427758073,23.050814063622
"55","N1784","MICRO","MONTHLY","meanPertBEAT",0.106468156295283,0.0940252679631591,24.7093704330162
"56","N1784","MICRO","MONTHLY","medianPertBEAT",0.110515216831461,0.0993370516148868,26.0268405341979
"57","N1785","MICRO","MONTHLY","Auto.Arima",0.184140469448759,0.163558941207355,85.2135627619108
"58","N1785","MICRO","MONTHLY","BSTS",0.148552205126581,0.122233552436735,53.9700718356663
"59","N1785","MICRO","MONTHLY","ETS",0.103343238872064,0.0896307989778603,45.5839342115709
"60","N1785","MICRO","MONTHLY","THETA",0.0913286129637609,0.0810965477863908,39.8251549417281
"61","N1785","MICRO","MONTHLY","BEA",0.103657000531174,0.0905844389541221,43.5463642609681
"62","N1785","MICRO","MONTHLY","EAT",0.120634696757419,0.100055236085588,53.3368101987486
"63","N1785","MICRO","MONTHLY","BAT",0.0996868988430217,0.0877396885569656,41.6267711710205
"64","N1785","MICRO","MONTHLY","BET",0.0933271389199295,0.0781626878467298,34.7920883950789
"65","N1785","MICRO","MONTHLY","BEAT",0.100079377499798,0.0882124661621893,42.6160619311581
"66","N1785","MICRO","MONTHLY","medianBEAT",0.101343450159172,0.0894191639949069,44.1707045261334
"67","N1785","MICRO","MONTHLY","meanBaggedBEAT",0.0943655748092505,0.0810634862504956,41.5985989824021
"68","N1785","MICRO","MONTHLY","medianBaggedBEAT",0.0943024505789545,0.0810206648035641,41.7060991181026
"69","N1785","MICRO","MONTHLY","meanPertBEAT",0.114540690321675,0.097993777256734,51.1944668123519
"70","N1785","MICRO","MONTHLY","medianPertBEAT",0.115719249534907,0.0992137403809609,51.9710566414092
