"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N0941","MACRO","QUARTERLY","Auto.Arima",0.0315461432160354,0.0235423625773189,1.80561544795058
"2","N0941","MACRO","QUARTERLY","BSTS",0.0312080983405209,0.0233744583314466,1.79309389925618
"3","N0941","MACRO","QUARTERLY","ETS",0.0323901097012297,0.0243419444686906,1.86694499677723
"4","N0941","MACRO","QUARTERLY","THETA",0.0196951719441907,0.0184259780245245,1.4191208375059
"5","N0941","MACRO","QUARTERLY","BEA",0.0317048127106412,0.0236383063144718,1.81296563811343
"6","N0941","MACRO","QUARTERLY","EAT",0.018823937097273,0.0130239158908489,1.00101635636022
"7","N0941","MACRO","QUARTERLY","BAT",0.0185481226549457,0.0128473085890854,0.987727910025912
"8","N0941","MACRO","QUARTERLY","BET",0.0187718729256196,0.0130111486091164,1.00020087331563
"9","N0941","MACRO","QUARTERLY","BEAT",0.0217208445809764,0.0154276994212495,1.18479678193343
"10","N0941","MACRO","QUARTERLY","medianBEAT",0.0313566397663141,0.0233919813369437,1.7942073038181
"11","N0941","MACRO","QUARTERLY","meanBaggedBEAT",0.0236782441779038,0.0171741709619255,1.31840914393356
"12","N0941","MACRO","QUARTERLY","medianBaggedBEAT",0.0224850782089603,0.016140051658445,1.23934997814398
"13","N0941","MACRO","QUARTERLY","meanPertBEAT",0.0273316513168183,0.0201186714305652,1.5435313030052
"14","N0941","MACRO","QUARTERLY","medianPertBEAT",0.0263245551536233,0.0192577785252806,1.47791708567865
"15","N0942","MACRO","QUARTERLY","Auto.Arima",0.0330982977561703,0.0303646163908847,2.58497039118534
"16","N0942","MACRO","QUARTERLY","BSTS",0.0372838776028195,0.0338456641303366,2.87992486615191
"17","N0942","MACRO","QUARTERLY","ETS",0.0365555610713703,0.0331756773247716,2.82289525304172
"18","N0942","MACRO","QUARTERLY","THETA",0.00942548623102255,0.00813161842564918,0.695726683283518
"19","N0942","MACRO","QUARTERLY","BEA",0.0356367012763908,0.0324619859486643,2.76259683679299
"20","N0942","MACRO","QUARTERLY","EAT",0.0219277125580295,0.0199068607208512,1.69649717147899
"21","N0942","MACRO","QUARTERLY","BAT",0.0221702413765497,0.0201301896560396,1.71550704251572
"22","N0942","MACRO","QUARTERLY","BET",0.023274470193193,0.0210672099673352,1.79481532980118
"23","N0942","MACRO","QUARTERLY","BEAT",0.025705934937794,0.0233915615732225,1.99235409514722
"24","N0942","MACRO","QUARTERLY","medianBEAT",0.0347228187009633,0.0316479562173425,2.69351592333645
"25","N0942","MACRO","QUARTERLY","meanBaggedBEAT",0.0232136444918955,0.0206316235913903,1.75684412191602
"26","N0942","MACRO","QUARTERLY","medianBaggedBEAT",0.0278722441880874,0.0253909596607876,2.16203185379992
"27","N0942","MACRO","QUARTERLY","meanPertBEAT",0.022988371742003,0.0204268634852426,1.73945415674158
"28","N0942","MACRO","QUARTERLY","medianPertBEAT",0.0251468683620345,0.0227926133989099,1.94135809033502
"29","N0943","MACRO","QUARTERLY","Auto.Arima",0.00831120016665204,0.00699089876260121,0.606876827075995
"30","N0943","MACRO","QUARTERLY","BSTS",0.0121814560931242,0.00957154720115861,0.825613741682949
"31","N0943","MACRO","QUARTERLY","ETS",0.0104358516753931,0.00854356808037429,0.739434963958228
"32","N0943","MACRO","QUARTERLY","THETA",0.0140919286658044,0.0108006267701208,0.92982459909729
"33","N0943","MACRO","QUARTERLY","BEA",0.00994027089748045,0.00804193540384052,0.695884994011218
"34","N0943","MACRO","QUARTERLY","EAT",0.0103116902175299,0.00834726157778685,0.721372871951941
"35","N0943","MACRO","QUARTERLY","BAT",0.0109076771616179,0.00868992128471497,0.750099131193516
"36","N0943","MACRO","QUARTERLY","BET",0.0120334759477883,0.00953421366817681,0.822375360382097
"37","N0943","MACRO","QUARTERLY","BEAT",0.0107461385091915,0.0086533329836298,0.747433089384695
"38","N0943","MACRO","QUARTERLY","medianBEAT",0.0111348853024706,0.0088286793384896,0.76228447583611
"39","N0943","MACRO","QUARTERLY","meanBaggedBEAT",0.00927176770290319,0.00734925672811514,0.636871083080169
"40","N0943","MACRO","QUARTERLY","medianBaggedBEAT",0.00896142862662818,0.00722825855707667,0.626781927825536
"41","N0943","MACRO","QUARTERLY","meanPertBEAT",0.0115719103788517,0.00934270124283284,0.806891367278322
"42","N0943","MACRO","QUARTERLY","medianPertBEAT",0.00963586895507164,0.00779983255551231,0.675392688651644
"43","N0944","MACRO","QUARTERLY","Auto.Arima",0.0579853115552415,0.0516837290426044,4.79436398037948
"44","N0944","MACRO","QUARTERLY","BSTS",0.057135340221671,0.0523015464869555,4.84690253622218
"45","N0944","MACRO","QUARTERLY","ETS",0.0608355940239275,0.0551352881709851,5.11153278588404
"46","N0944","MACRO","QUARTERLY","THETA",0.0485805778726496,0.0438327938405199,4.06451085796842
"47","N0944","MACRO","QUARTERLY","BEA",0.0586191506481677,0.0530401879001817,4.91759976749524
"48","N0944","MACRO","QUARTERLY","EAT",0.0557851638827496,0.0502172703513698,4.65680254141065
"49","N0944","MACRO","QUARTERLY","BAT",0.0545287492215229,0.0492726897900267,4.56859245819003
"50","N0944","MACRO","QUARTERLY","BET",0.0554913366346588,0.0504232094994868,4.67431539335821
"51","N0944","MACRO","QUARTERLY","BEAT",0.0561025776153138,0.0507383393852663,4.70432754011353
"52","N0944","MACRO","QUARTERLY","medianBEAT",0.0573694480681391,0.0517444263132504,4.79803174588971
"53","N0944","MACRO","QUARTERLY","meanBaggedBEAT",0.0556740760759215,0.0502169655715859,4.65645407486413
"54","N0944","MACRO","QUARTERLY","medianBaggedBEAT",0.0556914860601242,0.0501475838268648,4.65028942213088
"55","N0944","MACRO","QUARTERLY","meanPertBEAT",0.0578696237778918,0.0524418833050221,4.86191546860206
"56","N0944","MACRO","QUARTERLY","medianPertBEAT",0.0576517096137135,0.0522792851338871,4.846709374658
"57","N0945","MACRO","QUARTERLY","Auto.Arima",0.00482012862753528,0.00440041577101627,0.390978962390751
"58","N0945","MACRO","QUARTERLY","BSTS",0.0281742604487211,0.0257408821258075,2.2872338409354
"59","N0945","MACRO","QUARTERLY","ETS",0.0156220082704085,0.0141656505945616,1.25882612928127
"60","N0945","MACRO","QUARTERLY","THETA",0.0238807811896835,0.0216442794255976,1.92337948944374
"61","N0945","MACRO","QUARTERLY","BEA",0.0161629544939543,0.0147689828304618,1.31234631086914
"62","N0945","MACRO","QUARTERLY","EAT",0.0147345730663769,0.0134034485970585,1.19106152703859
"63","N0945","MACRO","QUARTERLY","BAT",0.018914014830903,0.0172618591074738,1.53386409758997
"64","N0945","MACRO","QUARTERLY","BET",0.0225551244035419,0.0205169373819889,1.82314648655347
"65","N0945","MACRO","QUARTERLY","BEAT",0.0180900866959085,0.0164878069792457,1.46510460551279
"66","N0945","MACRO","QUARTERLY","medianBEAT",0.0197488305246966,0.0179049650100797,1.59110280936251
"67","N0945","MACRO","QUARTERLY","meanBaggedBEAT",0.0309688700745975,0.0282540527065364,2.51057140473231
"68","N0945","MACRO","QUARTERLY","medianBaggedBEAT",0.0327433129692359,0.029873237554309,2.65444857016412
"69","N0945","MACRO","QUARTERLY","meanPertBEAT",0.0360956081179655,0.0329798680648173,2.93044368913062
"70","N0945","MACRO","QUARTERLY","medianPertBEAT",0.0351841693529737,0.0320561910689032,2.84844524639695
