"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N1481","MICRO","MONTHLY","Auto.Arima",0.162338930132092,0.130504144436701,11.177374004232
"2","N1481","MICRO","MONTHLY","BSTS",0.302870070247247,0.266527490877877,23.0083938178652
"3","N1481","MICRO","MONTHLY","ETS",0.247386005172409,0.215894754516435,18.7367568534435
"4","N1481","MICRO","MONTHLY","THETA",0.198161480669836,0.174606487780964,15.0967874288543
"5","N1481","MICRO","MONTHLY","BEA",0.226317700363963,0.199947578899607,17.324902020998
"6","N1481","MICRO","MONTHLY","EAT",0.196537103455385,0.173451609254089,14.9870543781446
"7","N1481","MICRO","MONTHLY","BAT",0.210084847679291,0.185767173253382,16.0814113073217
"8","N1481","MICRO","MONTHLY","BET",0.245051275243125,0.215021858457566,18.6592729797312
"9","N1481","MICRO","MONTHLY","BEAT",0.218499051173138,0.193299068569145,16.7452476938521
"10","N1481","MICRO","MONTHLY","medianBEAT",0.220063126235539,0.194305052836805,16.8230952894849
"11","N1481","MICRO","MONTHLY","meanBaggedBEAT",0.223046969563069,0.196038716880238,17.0214507577982
"12","N1481","MICRO","MONTHLY","medianBaggedBEAT",0.220624133706506,0.19400833185981,16.8452740845308
"13","N1481","MICRO","MONTHLY","meanPertBEAT",0.237173793824953,0.208105759026306,18.0863443496802
"14","N1481","MICRO","MONTHLY","medianPertBEAT",0.242672164222723,0.212925205343515,18.5098876878632
"15","N1482","MICRO","MONTHLY","Auto.Arima",0.178617294309588,0.161581494319937,20.3251353352308
"16","N1482","MICRO","MONTHLY","BSTS",0.245326603578325,0.232519308359041,28.6816395799557
"17","N1482","MICRO","MONTHLY","ETS",0.259819558037687,0.237615434383833,29.6481907276594
"18","N1482","MICRO","MONTHLY","THETA",0.1709451736556,0.152830833796531,19.2767789685739
"19","N1482","MICRO","MONTHLY","BEA",0.225976359447062,0.210572079020937,26.2183218809486
"20","N1482","MICRO","MONTHLY","EAT",0.202112749291388,0.184009254166767,23.0833683438214
"21","N1482","MICRO","MONTHLY","BAT",0.196508209923146,0.182310545491836,22.7611846279201
"22","N1482","MICRO","MONTHLY","BET",0.223359388721334,0.207655192179802,25.8688697587297
"23","N1482","MICRO","MONTHLY","BEAT",0.211760493289688,0.196136767714836,24.482936152855
"24","N1482","MICRO","MONTHLY","medianBEAT",0.202832135290869,0.18674429010039,23.3339432909726
"25","N1482","MICRO","MONTHLY","meanBaggedBEAT",0.18081650782144,0.163779718712591,20.5932448175855
"26","N1482","MICRO","MONTHLY","medianBaggedBEAT",0.182175905032109,0.165309901635467,20.7774657777045
"27","N1482","MICRO","MONTHLY","meanPertBEAT",0.196335097927768,0.181277793119999,22.6780742405175
"28","N1482","MICRO","MONTHLY","medianPertBEAT",0.199362136644001,0.183118637240913,22.939777963568
"29","N1483","MICRO","MONTHLY","Auto.Arima",0.165373739826037,0.137027115401701,8.23894165052407
"30","N1483","MICRO","MONTHLY","BSTS",0.232505281566375,0.198376910595266,11.7794184855175
"31","N1483","MICRO","MONTHLY","ETS",0.254893116480487,0.216909723286527,12.791303684943
"32","N1483","MICRO","MONTHLY","THETA",0.14886793492591,0.118747586166692,7.23226078763378
"33","N1483","MICRO","MONTHLY","BEA",0.213559080822924,0.179462003039684,10.6967714583537
"34","N1483","MICRO","MONTHLY","EAT",0.176425899922582,0.146454949513566,8.8338939206707
"35","N1483","MICRO","MONTHLY","BAT",0.170233178874412,0.140457807432245,8.50421415029524
"36","N1483","MICRO","MONTHLY","BET",0.196481751722663,0.165724731304839,9.95571044578373
"37","N1483","MICRO","MONTHLY","BEAT",0.187943026222171,0.157882934128432,9.48984876532853
"38","N1483","MICRO","MONTHLY","medianBEAT",0.19264582569983,0.161962080075113,9.69512530572408
"39","N1483","MICRO","MONTHLY","meanBaggedBEAT",0.185792647698984,0.155286061955613,9.34529440573409
"40","N1483","MICRO","MONTHLY","medianBaggedBEAT",0.188694580691414,0.158073129796516,9.49956439553968
"41","N1483","MICRO","MONTHLY","meanPertBEAT",0.182606012229718,0.152518107845498,9.19083705391271
"42","N1483","MICRO","MONTHLY","medianPertBEAT",0.173433186641573,0.14407812892183,8.68057292637454
"43","N1484","MICRO","MONTHLY","Auto.Arima",0.211093695505016,0.189446481018572,20.0288291346586
"44","N1484","MICRO","MONTHLY","BSTS",0.330496437744868,0.306915508146686,32.1610508081045
"45","N1484","MICRO","MONTHLY","ETS",0.112458971293645,0.0922557143325731,9.91395368627344
"46","N1484","MICRO","MONTHLY","THETA",0.165410779973475,0.142893835463378,15.2647578556265
"47","N1484","MICRO","MONTHLY","BEA",0.213925098305029,0.191496055830445,20.279272094807
"48","N1484","MICRO","MONTHLY","EAT",0.160758145300529,0.13842147034691,14.7897975376004
"49","N1484","MICRO","MONTHLY","BAT",0.234128834104499,0.213085274876212,22.4848792661299
"50","N1484","MICRO","MONTHLY","BET",0.198665738964769,0.175978507312048,18.6912483351296
"51","N1484","MICRO","MONTHLY","BEAT",0.201496545555502,0.179345500738679,19.0256435350119
"52","N1484","MICRO","MONTHLY","medianBEAT",0.187655327545917,0.166170158240975,17.6467934951425
"53","N1484","MICRO","MONTHLY","meanBaggedBEAT",0.167044793385336,0.144152457233511,15.3977542435508
"54","N1484","MICRO","MONTHLY","medianBaggedBEAT",0.167333353223016,0.144592933706436,15.4409511647324
"55","N1484","MICRO","MONTHLY","meanPertBEAT",0.169462170472864,0.145102620020001,15.5174366843807
"56","N1484","MICRO","MONTHLY","medianPertBEAT",0.162438193780639,0.138505244802694,14.8261156175248
"57","N1485","MICRO","MONTHLY","Auto.Arima",0.191944014052473,0.163988834567963,9.27015412681251
"58","N1485","MICRO","MONTHLY","BSTS",0.176988398943858,0.157193931754779,9.2762244553289
"59","N1485","MICRO","MONTHLY","ETS",0.272880941405503,0.217160646592319,13.3055676566028
"60","N1485","MICRO","MONTHLY","THETA",0.229872889732183,0.192547770801687,10.7210157195364
