"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N0611","DEMOGRAPHIC","YEARLY","Auto.Arima",0.0739787232721029,0.0633765127543231,3.82962290421708
"2","N0611","DEMOGRAPHIC","YEARLY","BSTS",0.207262470195219,0.192113183596278,11.2215767380596
"3","N0611","DEMOGRAPHIC","YEARLY","ETS",0.0754179739405168,0.0651306125292576,3.93083659012509
"4","N0611","DEMOGRAPHIC","YEARLY","THETA",0.0816466229176084,0.049938211337634,2.73853395203188
"5","N0611","DEMOGRAPHIC","YEARLY","BEA",0.114882384075766,0.106873436293286,6.32734541080059
"6","N0611","DEMOGRAPHIC","YEARLY","EAT",0.0527078088867559,0.0465364035789033,2.7912104357814
"7","N0611","DEMOGRAPHIC","YEARLY","BAT",0.080317805899195,0.0708371416808313,4.24757146963079
"8","N0611","DEMOGRAPHIC","YEARLY","BET",0.0808378860146325,0.0714218416058095,4.28130936493346
"9","N0611","DEMOGRAPHIC","YEARLY","BEAT",0.0790315357467382,0.0694105093929379,4.16838774975436
"10","N0611","DEMOGRAPHIC","YEARLY","medianBEAT",0.0746954223781878,0.0642535626417904,3.88022974717109
"11","N0611","DEMOGRAPHIC","YEARLY","meanBaggedBEAT",0.0392684927977448,0.0343986422465405,2.00164985923553
"12","N0611","DEMOGRAPHIC","YEARLY","medianBaggedBEAT",0.0476384010063157,0.0373346663349805,2.11399631923358
"13","N0611","DEMOGRAPHIC","YEARLY","meanPertBEAT",0.0408040187795884,0.0341082647568065,2.00868420296463
"14","N0611","DEMOGRAPHIC","YEARLY","medianPertBEAT",0.043216714882999,0.0373175123715239,2.17760966275058
"15","N0612","DEMOGRAPHIC","YEARLY","Auto.Arima",0.401070951115047,0.341559898189914,24.1435832261356
"16","N0612","DEMOGRAPHIC","YEARLY","BSTS",0.134874335224614,0.120285933960437,9.59015859225516
"17","N0612","DEMOGRAPHIC","YEARLY","ETS",0.258407846974837,0.193923634002662,13.1291659748405
"18","N0612","DEMOGRAPHIC","YEARLY","THETA",0.254192986780872,0.189902270509354,12.8432907340096
