"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N0251","MACRO","YEARLY","Auto.Arima",0.0523270546901004,0.0436371221766745,3.07410809545403
"2","N0251","MACRO","YEARLY","BSTS",0.0654079464814687,0.0523723600833971,3.68712762832959
"3","N0251","MACRO","YEARLY","ETS",0.062488569344056,0.0499197338871725,3.51285660329245
"4","N0251","MACRO","YEARLY","THETA",0.0669321763365305,0.0607130259150043,4.26951136587177
"5","N0251","MACRO","YEARLY","BEA",0.0597322808798422,0.0486430720490814,3.42469744235869
"6","N0251","MACRO","YEARLY","EAT",0.0450253318049879,0.0417302748599185,2.93881142585085
"7","N0251","MACRO","YEARLY","BAT",0.0455737825815622,0.0422060866321866,2.9731589839247
"8","N0251","MACRO","YEARLY","BET",0.0468517811353633,0.042438775040208,2.99007386074032
"9","N0251","MACRO","YEARLY","BEAT",0.0478945804590572,0.0424803159445952,2.99315387282626
"10","N0251","MACRO","YEARLY","medianBEAT",0.0571187514223611,0.0470311551201173,3.31225198467092
"11","N0251","MACRO","YEARLY","meanBaggedBEAT",0.0469971218158875,0.0407192022694932,2.86764380001229
"12","N0251","MACRO","YEARLY","medianBaggedBEAT",0.0469342832160604,0.0417146764051245,2.93901236419399
"13","N0251","MACRO","YEARLY","meanPertBEAT",0.0467448582428653,0.0438459010448463,3.09012072141259
"14","N0251","MACRO","YEARLY","medianPertBEAT",0.0442381073046916,0.0405775649199494,2.85738724357625
"15","N0252","MACRO","YEARLY","Auto.Arima",0.0462821771197399,0.0411371169449432,3.07847232445359
"16","N0252","MACRO","YEARLY","BSTS",0.0651068060734526,0.0596351702946254,4.46743128874292
"17","N0252","MACRO","YEARLY","ETS",0.0536365633181616,0.0481917246988004,3.60559252961606
"18","N0252","MACRO","YEARLY","THETA",0.0960210207790857,0.0874630203752605,6.53993674618606
"19","N0252","MACRO","YEARLY","BEA",0.0549482253297996,0.049654670646123,3.71716538093752
"20","N0252","MACRO","YEARLY","EAT",0.0650545186571628,0.0589306206730014,4.40800053341857
