"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N0856","INDUSTRY","QUARTERLY","Auto.Arima",0.0461374735719262,0.0375537652000167,2.97039776407017
"2","N0856","INDUSTRY","QUARTERLY","BSTS",0.0961187085135136,0.0833036998021077,6.55024212607449
"3","N0856","INDUSTRY","QUARTERLY","ETS",0.0362462568809034,0.0295467214263852,2.31920099883411
"4","N0856","INDUSTRY","QUARTERLY","THETA",0.0377516628317895,0.0307462868948302,2.43032712633588
"5","N0856","INDUSTRY","QUARTERLY","BEA",0.0555712649586804,0.0436631923744599,3.45694821539585
"6","N0856","INDUSTRY","QUARTERLY","EAT",0.0379111209967845,0.0318436930265122,2.51371008756824
"7","N0856","INDUSTRY","QUARTERLY","BAT",0.0576240782804687,0.0465588550102603,3.68369325375032
"8","N0856","INDUSTRY","QUARTERLY","BET",0.0523963749175139,0.0402734921730799,3.19211709076296
"9","N0856","INDUSTRY","QUARTERLY","BEAT",0.0503784260622327,0.0392690187537618,3.11206682423724
"10","N0856","INDUSTRY","QUARTERLY","medianBEAT",0.0434295799093338,0.0357087205431308,2.82759943662386
"11","N0856","INDUSTRY","QUARTERLY","meanBaggedBEAT",0.0557087143016744,0.043893766928839,3.47546897402759
"12","N0856","INDUSTRY","QUARTERLY","medianBaggedBEAT",0.0573881236766133,0.0467693642556596,3.69893694492547
"13","N0856","INDUSTRY","QUARTERLY","meanPertBEAT",0.080060443166558,0.0714881246948289,5.63495378455582
"14","N0856","INDUSTRY","QUARTERLY","medianPertBEAT",0.0755096400710762,0.0668873220856563,5.2758524953677
"15","N0857","INDUSTRY","QUARTERLY","Auto.Arima",0.116247393541501,0.0875958788285034,16.5203253616041
"16","N0857","INDUSTRY","QUARTERLY","BSTS",0.148778050283612,0.132977377922465,26.8420428366856
"17","N0857","INDUSTRY","QUARTERLY","ETS",0.107041129532933,0.095983973961908,19.13775165891
"18","N0857","INDUSTRY","QUARTERLY","THETA",0.0634259330022601,0.0516241759578201,10.1443655453122
"19","N0857","INDUSTRY","QUARTERLY","BEA",0.121825710879747,0.103561444858158,20.3771496757407
"20","N0857","INDUSTRY","QUARTERLY","EAT",0.0903690071056734,0.0676763551551898,12.6107388911525
"21","N0857","INDUSTRY","QUARTERLY","BAT",0.103136368740542,0.0797937240229033,15.1290181112079
"22","N0857","INDUSTRY","QUARTERLY","BET",0.100163896999068,0.0839902761606382,16.3278830130808
"23","N0857","INDUSTRY","QUARTERLY","BEAT",0.103376252368553,0.0834234527930037,16.0338258927172
"24","N0857","INDUSTRY","QUARTERLY","medianBEAT",0.109119218298483,0.0886608974235826,17.1098753443578
"25","N0857","INDUSTRY","QUARTERLY","meanBaggedBEAT",0.0905904293245891,0.068320946444837,12.9385879735604
"26","N0857","INDUSTRY","QUARTERLY","medianBaggedBEAT",0.0904425426436069,0.0688641857690264,13.0407813395699
"27","N0857","INDUSTRY","QUARTERLY","meanPertBEAT",0.106869373573383,0.0832452326088848,15.8072737669436
"28","N0857","INDUSTRY","QUARTERLY","medianPertBEAT",0.0995516498135847,0.0774420797175749,14.6459334197176
"29","N0858","INDUSTRY","QUARTERLY","Auto.Arima",0.0486593028394584,0.0442285431914861,3.26089143146674
"30","N0858","INDUSTRY","QUARTERLY","BSTS",0.0700987685348161,0.0653800214423814,4.92641127488163
"31","N0858","INDUSTRY","QUARTERLY","ETS",0.0304402268344253,0.0272565779226135,1.99265506934502
"32","N0858","INDUSTRY","QUARTERLY","THETA",0.0530838320701163,0.0502046946926433,3.78413462593039
"33","N0858","INDUSTRY","QUARTERLY","BEA",0.0473542677281844,0.0429185623914554,3.22793892387498
"34","N0858","INDUSTRY","QUARTERLY","EAT",0.0402865898234859,0.037381959420147,2.81792590121835
"35","N0858","INDUSTRY","QUARTERLY","BAT",0.0539358675086894,0.0500544684254388,3.79368462613296
"36","N0858","INDUSTRY","QUARTERLY","BET",0.0480724195883071,0.0449524542060624,3.4049131969744
"37","N0858","INDUSTRY","QUARTERLY","BEAT",0.0470183395556019,0.0423854920658429,3.22293189982571
"38","N0858","INDUSTRY","QUARTERLY","medianBEAT",0.0449553312894701,0.0404165604113398,3.0669280322512
"39","N0858","INDUSTRY","QUARTERLY","meanBaggedBEAT",0.0656412859351173,0.0591602362356983,4.50400135575654
"40","N0858","INDUSTRY","QUARTERLY","medianBaggedBEAT",0.064980022939733,0.0585485002057832,4.4577119277818
"41","N0858","INDUSTRY","QUARTERLY","meanPertBEAT",0.075344707962473,0.0677278904167404,5.18851609569553
"42","N0858","INDUSTRY","QUARTERLY","medianPertBEAT",0.0798590412678614,0.0718740351804406,5.51410903065807
"43","N0859","INDUSTRY","QUARTERLY","Auto.Arima",0.00328483873948943,0.00301780724982088,0.267382876996965
"44","N0859","INDUSTRY","QUARTERLY","BSTS",0.00166283879586965,0.00120139340777564,0.106333533878933
"45","N0859","INDUSTRY","QUARTERLY","ETS",0.00185547142857924,0.00131323862774004,0.116369843786793
"46","N0859","INDUSTRY","QUARTERLY","THETA",0.0146848319818905,0.0133290134157723,1.18074122811012
"47","N0859","INDUSTRY","QUARTERLY","BEA",0.00218999344305476,0.00184414642844553,0.163362084887565
"48","N0859","INDUSTRY","QUARTERLY","EAT",0.00336074494259144,0.00299932251273713,0.265662835775453
"49","N0859","INDUSTRY","QUARTERLY","BAT",0.00337870687891267,0.00303660425272524,0.269008272411405
"50","N0859","INDUSTRY","QUARTERLY","BET",0.00398688928012192,0.00360479379341889,0.319345950148132
"51","N0859","INDUSTRY","QUARTERLY","BEAT",0.00222185419775025,0.00194914353260896,0.172663743361859
"52","N0859","INDUSTRY","QUARTERLY","medianBEAT",0.00173976701037482,0.00124440926034241,0.110200898891148
"53","N0859","INDUSTRY","QUARTERLY","meanBaggedBEAT",0.00238087770959908,0.00197390435790347,0.174919472789623
"54","N0859","INDUSTRY","QUARTERLY","medianBaggedBEAT",0.00217924526576129,0.00175057417529144,0.155227208631061
"55","N0859","INDUSTRY","QUARTERLY","meanPertBEAT",0.00228987496773567,0.0018874712527756,0.167190226592121
"56","N0859","INDUSTRY","QUARTERLY","medianPertBEAT",0.00208256275771775,0.00173661936656144,0.153824086796689
"57","N0860","INDUSTRY","QUARTERLY","Auto.Arima",0.00171645717943095,0.00138520498910625,0.123045646734074
"58","N0860","INDUSTRY","QUARTERLY","BSTS",0.00165063658946181,0.00134462032317916,0.119355596723808
"59","N0860","INDUSTRY","QUARTERLY","ETS",0.00145590691507727,0.00107147958318832,0.0951386974749372
"60","N0860","INDUSTRY","QUARTERLY","THETA",0.0150586731865297,0.0136430285079582,1.2105052039483
"61","N0860","INDUSTRY","QUARTERLY","BEA",0.0015812594388896,0.00123526618929561,0.109702940778793
"62","N0860","INDUSTRY","QUARTERLY","EAT",0.00420560108104054,0.00376061675441683,0.333583992778576
"63","N0860","INDUSTRY","QUARTERLY","BAT",0.00405270733837664,0.00363773439855758,0.322701320163473
"64","N0860","INDUSTRY","QUARTERLY","BET",0.00423124008757428,0.00377414497639252,0.334814009448665
"65","N0860","INDUSTRY","QUARTERLY","BEAT",0.00282888832159061,0.00248430748501783,0.22034909540298
"66","N0860","INDUSTRY","QUARTERLY","medianBEAT",0.00146843892191584,0.00108664168055978,0.0964797703297805
"67","N0860","INDUSTRY","QUARTERLY","meanBaggedBEAT",0.0033585145559613,0.00296748277848149,0.263281511145979
"68","N0860","INDUSTRY","QUARTERLY","medianBaggedBEAT",0.00356424549511469,0.00316014838825474,0.280374339710428
"69","N0860","INDUSTRY","QUARTERLY","meanPertBEAT",0.00323263567482237,0.00284597326151613,0.25249631876935
"70","N0860","INDUSTRY","QUARTERLY","medianPertBEAT",0.00331750613635575,0.00291340769707389,0.258422986896742
