"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N2916","OTHER","OTHER","Auto.Arima",0.00949666229876839,0.00736036349933553,1.32268050311807
"2","N2916","OTHER","OTHER","BSTS",0.0104547711833781,0.00866855385896232,1.51725044874509
"3","N2916","OTHER","OTHER","ETS",0.00798022834400823,0.00628788205373889,1.11424952985029
"4","N2916","OTHER","OTHER","THETA",0.0272524302493544,0.0259620667783471,4.63829937004485
"5","N2916","OTHER","OTHER","BEA",0.00826196770094514,0.00666856403456311,1.17914801380677
"6","N2916","OTHER","OTHER","EAT",0.0104678547210504,0.00879430366404176,1.54559337475505
"7","N2916","OTHER","OTHER","BAT",0.012067521152674,0.0107488494238999,1.89483921590877
"8","N2916","OTHER","OTHER","BET",0.0132537752212206,0.0121452572935244,2.14636826662741
"9","N2916","OTHER","OTHER","BEAT",0.0104376805673065,0.00863789554575638,1.51526290022861
"10","N2916","OTHER","OTHER","medianBEAT",0.00878386053059513,0.00721184056371929,1.26682087478349
"11","N2916","OTHER","OTHER","meanBaggedBEAT",0.0135861892790466,0.0125047646792757,2.20814844154937
"12","N2916","OTHER","OTHER","medianBaggedBEAT",0.0139261609013909,0.0128213896450049,2.26336883801675
"13","N2916","OTHER","OTHER","meanPertBEAT",0.011785996776016,0.0103334761717253,1.81857992096372
"14","N2916","OTHER","OTHER","medianPertBEAT",0.0107495347374037,0.00929469788521413,1.63506074800792
"15","N2917","OTHER","OTHER","Auto.Arima",0.0153405593596333,0.013069458408516,1.61434881654143
"16","N2917","OTHER","OTHER","BSTS",0.0130910854156848,0.0112393003466773,1.38722267829704
"17","N2917","OTHER","OTHER","ETS",0.0455016391736142,0.0401362811642899,4.9499280928096
"18","N2917","OTHER","OTHER","THETA",0.0390782982637047,0.0343965763161143,4.24259545169658
"19","N2917","OTHER","OTHER","BEA",0.0245778993662513,0.021481679973161,2.65049986254936
"20","N2917","OTHER","OTHER","EAT",0.0332695466493889,0.0292007719629734,3.60229078701588
"21","N2917","OTHER","OTHER","BAT",0.0224493528717851,0.0195684450237692,2.41472231551169
"22","N2917","OTHER","OTHER","BET",0.0325081414255888,0.0285907192756938,3.52658207426774
