"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N2526","FINANCE","MONTHLY","Auto.Arima",0.134643628295196,0.124116128571119,10.6565645799018
"2","N2526","FINANCE","MONTHLY","BSTS",0.149617735123839,0.139244352578492,11.9623510336151
"3","N2526","FINANCE","MONTHLY","ETS",0.109468061100403,0.100662523140455,8.62897606753418
"4","N2526","FINANCE","MONTHLY","THETA",0.0418691291429279,0.0363595889469705,3.13129717973034
"5","N2526","FINANCE","MONTHLY","BEA",0.131141836636938,0.121341001430022,10.4159638936837
"6","N2526","FINANCE","MONTHLY","EAT",0.0810794297463129,0.0738921153181257,6.3123210595667
"7","N2526","FINANCE","MONTHLY","BAT",0.0939330650579117,0.086752725130805,7.42344604826033
"8","N2526","FINANCE","MONTHLY","BET",0.0859280701238719,0.0789348566539169,6.74758321080447
"9","N2526","FINANCE","MONTHLY","BEAT",0.0977179181748417,0.0902301746332173,7.72482855307879
"10","N2526","FINANCE","MONTHLY","medianBEAT",0.122003073154973,0.112389325855787,9.64277032371797
"11","N2526","FINANCE","MONTHLY","meanBaggedBEAT",0.0889397302373662,0.0810327431434745,6.93243714343105
"12","N2526","FINANCE","MONTHLY","medianBaggedBEAT",0.0937479105067938,0.0858726120652346,7.35089358524804
"13","N2526","FINANCE","MONTHLY","meanPertBEAT",0.10003712406622,0.0919926491781452,7.87913718800324
"14","N2526","FINANCE","MONTHLY","medianPertBEAT",0.0960193387677302,0.0882032597663565,7.55138767781161
"15","N2527","FINANCE","MONTHLY","Auto.Arima",0.167240479310368,0.149521523849862,9.01297857960208
"16","N2527","FINANCE","MONTHLY","BSTS",0.11484779288477,0.0978247178592159,5.86134346578055
"17","N2527","FINANCE","MONTHLY","ETS",0.114029312635697,0.100967459722539,6.08453956615142
"18","N2527","FINANCE","MONTHLY","THETA",0.0895132344169665,0.0783332154914705,4.7208520365345
"19","N2527","FINANCE","MONTHLY","BEA",0.131209253997968,0.114116715914547,6.85366350927972
"20","N2527","FINANCE","MONTHLY","EAT",0.12244295818063,0.107619548458632,6.47349969953104
"21","N2527","FINANCE","MONTHLY","BAT",0.122865185243886,0.107098577539406,6.43373823903146
"22","N2527","FINANCE","MONTHLY","BET",0.105772893790863,0.0920170344396929,5.53197177469698
"23","N2527","FINANCE","MONTHLY","BEAT",0.120448698832128,0.105170840808778,6.32046064109342
"24","N2527","FINANCE","MONTHLY","medianBEAT",0.114421858460934,0.099431792850768,5.97588090779148
"25","N2527","FINANCE","MONTHLY","meanBaggedBEAT",0.130653404533462,0.115481330019011,6.94473069281638
"26","N2527","FINANCE","MONTHLY","medianBaggedBEAT",0.122631168532016,0.108584633414055,6.53247978393858
"27","N2527","FINANCE","MONTHLY","meanPertBEAT",0.118492829776656,0.101672998585931,6.09295863976429
"28","N2527","FINANCE","MONTHLY","medianPertBEAT",0.130377485548158,0.112755434597281,6.76333269322466
