"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N0431","DEMOGRAPHIC","YEARLY","Auto.Arima",0.194906418249342,0.144706895494704,14.8661164398042
"2","N0431","DEMOGRAPHIC","YEARLY","BSTS",0.156969131380199,0.112173953618925,11.6023693188377
"3","N0431","DEMOGRAPHIC","YEARLY","ETS",0.125152430559656,0.0941428824997989,9.6451429938968
"4","N0431","DEMOGRAPHIC","YEARLY","THETA",0.152320135094455,0.108746705744608,11.244964133257
"5","N0431","DEMOGRAPHIC","YEARLY","BEA",0.158626671423742,0.11295032141464,11.6891854569895
"6","N0431","DEMOGRAPHIC","YEARLY","EAT",0.157046538360629,0.111163002636587,11.5140183251885
"7","N0431","DEMOGRAPHIC","YEARLY","BAT",0.167890572480335,0.119429307330763,12.3611957103942
"8","N0431","DEMOGRAPHIC","YEARLY","BET",0.144666074179174,0.104468722195265,10.7828253985756
"9","N0431","DEMOGRAPHIC","YEARLY","BEAT",0.157021257168294,0.111415740382171,11.5361060736008
"10","N0431","DEMOGRAPHIC","YEARLY","medianBEAT",0.154637612468465,0.109944714359299,11.379610183311
"11","N0431","DEMOGRAPHIC","YEARLY","meanBaggedBEAT",0.164601631376094,0.118263464020943,12.2210852291419
"12","N0431","DEMOGRAPHIC","YEARLY","medianBaggedBEAT",0.166122552598227,0.119791052287882,12.371122719906
"13","N0431","DEMOGRAPHIC","YEARLY","meanPertBEAT",0.167333352013142,0.11968297728749,12.3764466607877
"14","N0431","DEMOGRAPHIC","YEARLY","medianPertBEAT",0.165854778096557,0.118611017178565,12.265787405409
"15","N0432","DEMOGRAPHIC","YEARLY","Auto.Arima",0.155700270694175,0.152051250077935,12.6135855512135
"16","N0432","DEMOGRAPHIC","YEARLY","BSTS",0.0440058028862843,0.0409280821533902,3.38821497763269
"17","N0432","DEMOGRAPHIC","YEARLY","ETS",0.149288454778224,0.145478696330746,12.0650055174993
"18","N0432","DEMOGRAPHIC","YEARLY","THETA",0.116046956355558,0.113952536471181,9.46319712610799
"19","N0432","DEMOGRAPHIC","YEARLY","BEA",0.11591601184738,0.112819342854024,9.35560201544851
"20","N0432","DEMOGRAPHIC","YEARLY","EAT",0.140266686188692,0.13716082762662,11.3805960649403
"21","N0432","DEMOGRAPHIC","YEARLY","BAT",0.104843131330245,0.102310622900835,8.4883325516514
"22","N0432","DEMOGRAPHIC","YEARLY","BET",0.102706315795948,0.100119771651772,8.30547254041334
