"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0801","QUARTERLY","meanBaggedEAT",0.554484486310429,0.475149996580204,35.5845242183666
"2","N0802","QUARTERLY","meanBaggedEAT",0.606503021154564,0.598104651798827,67.4586651019361
"3","N0803","QUARTERLY","meanBaggedEAT",0.247354499779897,0.226330391688731,35.0828510299006
"4","N0804","QUARTERLY","meanBaggedEAT",0.0805735740729243,0.0576099137035126,5.24161827390225
"5","N0805","QUARTERLY","meanBaggedEAT",1.11885835362589,0.916622357271761,31.7175809994761
"6","N0806","QUARTERLY","meanBaggedEAT",0.40208186479766,0.19313668442365,1480.4697625241
"7","N0807","QUARTERLY","meanBaggedEAT",0.0713293735527609,0.0499151907461951,5.49681401670736
"8","N0808","QUARTERLY","meanBaggedEAT",0.190157465631503,0.174042928674325,15.369333572522
"9","N0809","QUARTERLY","meanBaggedEAT",0.112447056077223,0.0854905546989261,6.41063567734741
"10","N0810","QUARTERLY","meanBaggedEAT",0.142001201903046,0.131074110726498,12.0594522780956
