"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0011","YEARLY","meanBaggedEAT",0.40653162160921,0.311389101448492,14.2035354680977
"2","N0012","YEARLY","meanBaggedEAT",1.22956722202978,1.00102966718071,23.0291161759695
"3","N0013","YEARLY","meanBaggedEAT",0.225556580795533,0.185690808946936,9.98891244047614
"4","N0014","YEARLY","meanBaggedEAT",0.511111759439363,0.498878358472013,31.9420241465678
"5","N0015","YEARLY","meanBaggedEAT",0.247271762765553,0.243950607344824,11.6672049567
"6","N0016","YEARLY","meanBaggedEAT",0.186430097207293,0.180551635469086,13.7430570013614
"7","N0017","YEARLY","meanBaggedEAT",0.33655610625906,0.285939931651316,20.8780750986554
"8","N0018","YEARLY","meanBaggedEAT",0.546788137691832,0.496235829105569,52.8383360497368
"9","N0019","YEARLY","meanBaggedEAT",0.263259122000065,0.223899433286719,15.1820694847509
"10","N0020","YEARLY","meanBaggedEAT",1.53371820118458,1.35819017253993,74.4688359153557
