"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1511","MONTHLY","meanBaggedEAT",0.116572758890562,0.0869567620476913,10.4515823578532
"2","N1512","MONTHLY","meanBaggedEAT",0.179965256044325,0.154677821451211,18.437387293249
"3","N1513","MONTHLY","meanBaggedEAT",0.14698729785327,0.124725156830296,14.2255822634248
"4","N1514","MONTHLY","meanBaggedEAT",0.0872395712082301,0.0759526806498488,7.33710689181653
"5","N1515","MONTHLY","meanBaggedEAT",0.102776152766695,0.0763904794362518,7.46616653248737
"6","N1516","MONTHLY","meanBaggedEAT",0.0988476657253066,0.0801363755705421,8.32637287455414
"7","N1517","MONTHLY","meanBaggedEAT",0.116331385228003,0.0937471556623238,10.0000837864143
"8","N1518","MONTHLY","meanBaggedEAT",0.200651060164755,0.183396640020193,24.0407666905759
"9","N1519","MONTHLY","meanBaggedEAT",0.201539553255133,0.160527411508392,21.9727952776247
"10","N1520","MONTHLY","meanBaggedEAT",0.210613571867774,0.166978631620221,21.2082190615594
