"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0321","YEARLY","meanBaggedEAT",0.247124256203149,0.231099959265964,11.2450112116829
"2","N0322","YEARLY","meanBaggedEAT",0.33764560592946,0.26955769614254,14.5956526882674
"3","N0323","YEARLY","meanBaggedEAT",0.574248166047763,0.488151641688569,22.5567894953854
"4","N0324","YEARLY","meanBaggedEAT",0.295436909209234,0.270669114659668,15.5741597826534
"5","N0325","YEARLY","meanBaggedEAT",0.659637135992907,0.595834453052023,29.7676565578922
"6","N0326","YEARLY","meanBaggedEAT",0.273756536837035,0.252164176525555,16.3624919930636
"7","N0327","YEARLY","meanBaggedEAT",0.140441569645615,0.139016001126723,11.048203773155
"8","N0328","YEARLY","meanBaggedEAT",0.16673409984241,0.158945158699261,11.0294161357795
"9","N0329","YEARLY","meanBaggedEAT",0.113532703658477,0.100823341256783,6.26942126509076
"10","N0330","YEARLY","meanBaggedEAT",0.252650397781045,0.239578539706028,13.9444890205037
