"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1301","QUARTERLY","meanBaggedEAT",0.136602483725178,0.118778903461895,10.8579232929162
"2","N1302","QUARTERLY","meanBaggedEAT",0.0901986802678763,0.0723235982783183,7.0820509333124
"3","N1303","QUARTERLY","meanBaggedEAT",0.0515478260944904,0.04572957321756,5.01355113537281
"4","N1304","QUARTERLY","meanBaggedEAT",0.0981853881343112,0.0819772017641569,5.91726689558935
"5","N1305","QUARTERLY","meanBaggedEAT",0.0487431244309763,0.0351561109951091,2.61260766665937
"6","N1306","QUARTERLY","meanBaggedEAT",0.184657615652688,0.158834145347208,15.8800371643439
"7","N1307","QUARTERLY","meanBaggedEAT",0.120162309195904,0.105451102791112,7.62706057140338
"8","N1308","QUARTERLY","meanBaggedEAT",0.0844460691914849,0.0571033726056219,8.83966323710395
"9","N1309","QUARTERLY","meanBaggedEAT",0.168489694500243,0.145231428222671,18.011946806653
"10","N1310","QUARTERLY","meanBaggedEAT",0.0886574968773903,0.0711469053084696,9.78880984415788
