"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0511","YEARLY","meanBaggedEAT",0.0719788386965827,0.0577987264782202,4.70000266613931
"2","N0512","YEARLY","meanBaggedEAT",0.0467314866404311,0.0334181374706633,2.04722403395544
"3","N0513","YEARLY","meanBaggedEAT",0.404975436314474,0.317410297084051,14.274532036582
"4","N0514","YEARLY","meanBaggedEAT",0.0448097240919887,0.0405246444446033,4.41086278576787
"5","N0515","YEARLY","meanBaggedEAT",0.0884360483641452,0.0661346647289766,3.83222648083617
"6","N0516","YEARLY","meanBaggedEAT",0.132399071067193,0.117772793686867,9.00144532918927
"7","N0517","YEARLY","meanBaggedEAT",0.45063172031379,0.338927615164371,20.2383164217434
"8","N0518","YEARLY","meanBaggedEAT",0.0213289814279943,0.0158724835670508,1.33831292789129
"9","N0519","YEARLY","meanBaggedEAT",0.139078465752545,0.131111632380595,19.0420477268181
"10","N0520","YEARLY","meanBaggedEAT",0.178517298103168,0.1579722392019,16.4600471458447
