"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0191","YEARLY","meanBaggedEAT",0.643044486173593,0.560712364914052,23.0035818796983
"2","N0192","YEARLY","meanBaggedEAT",0.1958335100809,0.174319051344935,25.4997171395058
"3","N0193","YEARLY","meanBaggedEAT",0.253693183665213,0.188714160808103,23.3467907879652
"4","N0194","YEARLY","meanBaggedEAT",0.0839205837554232,0.0653196800391334,9.64109694974587
"5","N0195","YEARLY","meanBaggedEAT",0.114766139734092,0.108791952309195,8.17290477946782
"6","N0196","YEARLY","meanBaggedEAT",0.0335529890201907,0.0284728255363787,4.045407715976
"7","N0197","YEARLY","meanBaggedEAT",0.280119151202142,0.255346149001401,13.2046779634252
"8","N0198","YEARLY","meanBaggedEAT",0.0798651140371025,0.0697053892291683,4.53433093502932
"9","N0199","YEARLY","meanBaggedEAT",0.531434402089316,0.462541678792957,27.6524878889341
"10","N0200","YEARLY","meanBaggedEAT",0.238977211745814,0.203723386930257,13.2665111693143
