"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1351","QUARTERLY","meanBaggedEAT",0.0170026727525016,0.0139575520537904,1.37694454377144
"2","N1352","QUARTERLY","meanBaggedEAT",0.00661405483742006,0.0059431262651444,0.547562611802866
"3","N1353","QUARTERLY","meanBaggedEAT",0.0563855463629612,0.0436209358412006,5.04984122403196
"4","N1354","QUARTERLY","meanBaggedEAT",0.0183132194439308,0.0129403999730481,1.27882105295656
"5","N1355","QUARTERLY","meanBaggedEAT",0.0100391819567497,0.00768015306619683,0.937594274480776
"6","N1356","QUARTERLY","meanBaggedEAT",0.0159693348975662,0.0119815394182056,1.17199031883816
"7","N1357","QUARTERLY","meanBaggedEAT",0.071822099108275,0.0572437767100673,7.24654517558699
"8","N1358","QUARTERLY","meanBaggedEAT",0.0512689389764941,0.0417726419908889,4.08408260437165
"9","N1359","QUARTERLY","meanBaggedEAT",0.058927259390898,0.0569097888082917,6.03892471057225
"10","N1360","QUARTERLY","meanBaggedEAT",0.0351091123663384,0.0320965273483862,3.08909464566963
