"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1521","MONTHLY","meanBaggedEAT",0.110789741692995,0.0864409514127731,9.3999321049431
"2","N1522","MONTHLY","meanBaggedEAT",0.14388838643436,0.112015372832499,12.3972341507635
"3","N1523","MONTHLY","meanBaggedEAT",0.0993853129655843,0.0832676654403599,7.5934488329426
"4","N1524","MONTHLY","meanBaggedEAT",0.107181985391042,0.0716577303713317,7.56924690516071
"5","N1525","MONTHLY","meanBaggedEAT",0.183102057454409,0.168414326535085,17.0873509697445
"6","N1526","MONTHLY","meanBaggedEAT",0.158136142842113,0.143324134973356,14.6125565291774
"7","N1527","MONTHLY","meanBaggedEAT",0.157503969559055,0.140212461314549,14.8293562053203
"8","N1528","MONTHLY","meanBaggedEAT",0.122025862578433,0.0933797765234074,10.7744481477565
"9","N1529","MONTHLY","meanBaggedEAT",0.192530210835851,0.169883497062336,21.5438538357745
"10","N1530","MONTHLY","meanBaggedEAT",0.212615662004702,0.185688769914854,27.2525035147885
