"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0641","YEARLY","meanBaggedEAT",0.256839280122674,0.253566592881309,21.8918217942117
"2","N0642","YEARLY","meanBaggedEAT",0.15423449152368,0.136826284771285,12.9201276525412
"3","N0643","YEARLY","meanBaggedEAT",0.132898640565192,0.104411605841848,8.72765340945704
"4","N0644","YEARLY","meanBaggedEAT",0.284918040832392,0.235209969453507,35.8783345493309
"5","N0645","YEARLY","meanBaggedEAT",0.231758827939232,0.206017936628368,27.4019094890611
"6","N0646","QUARTERLY","meanBaggedEAT",0.0356798403588417,0.0264987362251612,2.04494611432935
"7","N0647","QUARTERLY","meanBaggedEAT",0.0670490422821732,0.0621015546073082,3.72811335757708
"8","N0648","QUARTERLY","meanBaggedEAT",0.141922308218371,0.11368370371537,5.77701232593143
"9","N0649","QUARTERLY","meanBaggedEAT",0.150206941436683,0.120427955046386,12.4057275387249
"10","N0650","QUARTERLY","meanBaggedEAT",0.66006908896232,0.614977395129101,19.0372233438429
