"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1591","MONTHLY","meanBaggedEAT",0.137315564806799,0.102627374261869,9.48109562917178
"2","N1592","MONTHLY","meanBaggedEAT",0.119350099765469,0.101148236197993,9.80059287530673
"3","N1593","MONTHLY","meanBaggedEAT",0.0970987880360358,0.079036064078108,7.75482583788847
"4","N1594","MONTHLY","meanBaggedEAT",0.0749701680097031,0.056876571555712,6.12586982132219
"5","N1595","MONTHLY","meanBaggedEAT",0.0882563570108699,0.0767912793456373,8.38049816824446
"6","N1596","MONTHLY","meanBaggedEAT",0.0777032440667307,0.0631952980802338,7.0989786375095
"7","N1597","MONTHLY","meanBaggedEAT",0.104192757969541,0.0876483894902075,10.6108692067029
"8","N1598","MONTHLY","meanBaggedEAT",0.100220413406325,0.0799860276668052,10.900561987408
"9","N1599","MONTHLY","meanBaggedEAT",0.145321956568953,0.116424377830595,18.368987944314
"10","N1600","MONTHLY","meanBaggedEAT",0.163166432629912,0.111228837067282,20.3346100798334
