"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0441","YEARLY","meanBaggedEAT",0.05600548578091,0.0505635790047554,3.94457970434953
"2","N0442","YEARLY","meanBaggedEAT",0.0673374346879548,0.0551838473335281,5.17605988140937
"3","N0443","YEARLY","meanBaggedEAT",0.0583909054070152,0.0460080723550479,4.305930487178
"4","N0444","YEARLY","meanBaggedEAT",0.0513602892306646,0.0459967970837631,4.1052668474984
"5","N0445","YEARLY","meanBaggedEAT",0.0801470639417128,0.0714394778576349,7.6928481277186
"6","N0446","YEARLY","meanBaggedEAT",0.127605489860957,0.117121628320282,11.2865845235323
"7","N0447","YEARLY","meanBaggedEAT",0.0530927256700886,0.0471037716124643,4.95046232001689
"8","N0448","YEARLY","meanBaggedEAT",0.0892668439282436,0.066883544958584,7.55067868018277
"9","N0449","YEARLY","meanBaggedEAT",0.060632503006007,0.0535253509109111,4.94977449791631
"10","N0450","YEARLY","meanBaggedEAT",0.0595323023646031,0.0553546978127673,5.82588857883972
