"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1281","QUARTERLY","meanBaggedEAT",0.0573809937236892,0.0422343099986408,2.86835785344303
"2","N1282","QUARTERLY","meanBaggedEAT",0.162018269708067,0.130253909131884,10.7022695122953
"3","N1283","QUARTERLY","meanBaggedEAT",0.0432659714556304,0.0366305662541429,4.27677686312458
"4","N1284","QUARTERLY","meanBaggedEAT",0.0669406054311198,0.0603450061313983,6.28507220115706
"5","N1285","QUARTERLY","meanBaggedEAT",0.0837755660615537,0.0704358849437398,6.48706818266413
"6","N1286","QUARTERLY","meanBaggedEAT",0.08094072236232,0.0656260687953768,7.28646735308026
"7","N1287","QUARTERLY","meanBaggedEAT",0.0119544667624449,0.00828682031292359,1.20008403575817
"8","N1288","QUARTERLY","meanBaggedEAT",0.0975574506131846,0.0913097416655006,9.50971484773921
"9","N1289","QUARTERLY","meanBaggedEAT",0.103806014034032,0.0819383479187811,6.62998151713931
"10","N1290","QUARTERLY","meanBaggedEAT",0.127913393307709,0.102905782269146,8.66449157153109
