"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0981","QUARTERLY","meanBaggedEAT",0.0890918351224507,0.0659913406890681,7.95051057217575
"2","N0982","QUARTERLY","meanBaggedEAT",0.245244730350281,0.228615803604381,26.8573152701681
"3","N0983","QUARTERLY","meanBaggedEAT",0.0450055160440837,0.0398234667825866,3.3945096471782
"4","N0984","QUARTERLY","meanBaggedEAT",0.0556954903081483,0.0459470198447108,3.57553542647666
"5","N0985","QUARTERLY","meanBaggedEAT",0.0234971803883985,0.0191528209910246,1.64634799305002
"6","N0986","QUARTERLY","meanBaggedEAT",0.121401097823544,0.103246742064722,7.22486906756434
"7","N0987","QUARTERLY","meanBaggedEAT",0.0442999532079086,0.0281221476736374,2.43349875236343
"8","N0988","QUARTERLY","meanBaggedEAT",0.159768910808612,0.153740384016194,19.152766012951
"9","N0989","QUARTERLY","meanBaggedEAT",0.210847523486319,0.193158550861708,18.3983127148608
"10","N0990","QUARTERLY","meanBaggedEAT",0.0687715909863099,0.0512682455167918,4.42372985634591
