"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1721","MONTHLY","meanBaggedEAT",0.0533093541409382,0.0428124977955849,4.38400130351568
"2","N1722","MONTHLY","meanBaggedEAT",0.118581711318749,0.0946486826029627,12.2565503302726
"3","N1723","MONTHLY","meanBaggedEAT",0.0384133303048343,0.0260621678924975,2.78186581317676
"4","N1724","MONTHLY","meanBaggedEAT",0.0613737950369059,0.0494892092055973,6.7136822075304
"5","N1725","MONTHLY","meanBaggedEAT",0.0973920368687108,0.0813851878353687,8.83794103589709
"6","N1726","MONTHLY","meanBaggedEAT",0.135253334731135,0.108725145115916,14.9433652238102
"7","N1727","MONTHLY","meanBaggedEAT",0.150963653284928,0.117717129490058,13.5426425453644
"8","N1728","MONTHLY","meanBaggedEAT",0.102047770426356,0.0845834458422956,10.387025251808
"9","N1729","MONTHLY","meanBaggedEAT",0.110633508349496,0.0994376469576981,37.0859176918272
"10","N1730","MONTHLY","meanBaggedEAT",0.308206663224601,0.255201861852352,76.7090275994371
