"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1441","MONTHLY","meanBaggedEAT",0.420759165701287,0.365196542513695,55.6713215057924
"2","N1442","MONTHLY","meanBaggedEAT",0.245834188939818,0.196170125700677,29.1524159796176
"3","N1443","MONTHLY","meanBaggedEAT",0.447816579104755,0.399140639602684,80.6792766147745
"4","N1444","MONTHLY","meanBaggedEAT",0.298557000945271,0.25729057960484,48.5558202691791
"5","N1445","MONTHLY","meanBaggedEAT",0.30165774568191,0.249211009068472,41.6531594283814
"6","N1446","MONTHLY","meanBaggedEAT",0.382279728298535,0.32311859791739,47.5112446829861
"7","N1447","MONTHLY","meanBaggedEAT",0.16855852420903,0.14462266269664,15.6312040448208
"8","N1448","MONTHLY","meanBaggedEAT",0.274192239864698,0.210670613080458,38.5506200688361
"9","N1449","MONTHLY","meanBaggedEAT",0.203978905927512,0.16764175460724,14.8113871178019
"10","N1450","MONTHLY","meanBaggedEAT",0.301738517405724,0.264660921784234,50.7776942978606
