"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0711","QUARTERLY","meanBaggedEAT",0.0833722903757321,0.0741023143675717,6.66006629743632
"2","N0712","QUARTERLY","meanBaggedEAT",0.0810663049145139,0.0642933800759674,5.73046922228784
"3","N0713","QUARTERLY","meanBaggedEAT",0.0622010658677881,0.0544437714168156,4.28827634072908
"4","N0714","QUARTERLY","meanBaggedEAT",0.0235341770604456,0.0199619692775958,1.6120751960902
"5","N0715","QUARTERLY","meanBaggedEAT",0.254164099862375,0.208834768326453,13.2105392184633
"6","N0716","QUARTERLY","meanBaggedEAT",0.463141842866791,0.41298566788896,38.1899381893374
"7","N0717","QUARTERLY","meanBaggedEAT",0.079621339025073,0.0725127615042142,4.58850547471924
"8","N0718","QUARTERLY","meanBaggedEAT",0.252181650644555,0.209683975691433,11.9071215367096
"9","N0719","QUARTERLY","meanBaggedEAT",0.104059977245024,0.0920641868019591,5.40086790220195
"10","N0720","QUARTERLY","meanBaggedEAT",0.0463737367754716,0.0374712977689321,2.62870214763862
