"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0941","QUARTERLY","meanBaggedEAT",0.0206628462213208,0.0145313528532775,1.11619492996816
"2","N0942","QUARTERLY","meanBaggedEAT",0.0225546977839545,0.0202765783886459,1.72724654838943
"3","N0943","QUARTERLY","meanBaggedEAT",0.0107766356485663,0.00869159206544531,0.750919077983874
"4","N0944","QUARTERLY","meanBaggedEAT",0.0538909090461454,0.0482220679767315,4.47278716991303
"5","N0945","QUARTERLY","meanBaggedEAT",0.0285699874141468,0.026011188727419,2.31132787677908
"6","N0946","QUARTERLY","meanBaggedEAT",0.0149959267683193,0.0146893881947258,1.31503093708805
"7","N0947","QUARTERLY","meanBaggedEAT",0.0111593606169416,0.0101862154873639,0.897479768265696
"8","N0948","QUARTERLY","meanBaggedEAT",0.00707727398682386,0.00614086294937982,0.521163456251757
"9","N0949","QUARTERLY","meanBaggedEAT",0.0102280879863313,0.00924398230339643,0.776819182044692
"10","N0950","QUARTERLY","meanBaggedEAT",0.0162764477321944,0.015501843123946,1.34386804449232
