"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1031","QUARTERLY","meanBaggedEAT",0.111767744614642,0.104892557212007,6.68419641428891
"2","N1032","QUARTERLY","meanBaggedEAT",0.0832457362905325,0.0661172184559073,4.84727460568242
"3","N1033","QUARTERLY","meanBaggedEAT",0.024517809304967,0.02383127216713,2.02699686510198
"4","N1034","QUARTERLY","meanBaggedEAT",0.0283989717536299,0.0250909710440473,1.83041514357778
"5","N1035","QUARTERLY","meanBaggedEAT",0.0460870008119527,0.0397414707893372,2.91479278271035
"6","N1036","QUARTERLY","meanBaggedEAT",0.103347301067202,0.100025140612312,8.39234312696434
"7","N1037","QUARTERLY","meanBaggedEAT",0.0352900264266491,0.0305843477185709,2.49214736373945
"8","N1038","QUARTERLY","meanBaggedEAT",0.0974722832773212,0.0925857052058767,5.75225224187517
"9","N1039","QUARTERLY","meanBaggedEAT",0.0430990402466069,0.040241877038494,2.4875559571225
"10","N1040","QUARTERLY","meanBaggedEAT",0.103174191028637,0.0931609107535431,5.91766231572386
