"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1071","QUARTERLY","meanBaggedEAT",0.0151858789856587,0.0133403812199539,1.27600191319889
"2","N1072","QUARTERLY","meanBaggedEAT",0.0235087498263514,0.0193193306512164,1.93522106469164
"3","N1073","QUARTERLY","meanBaggedEAT",0.0383646366148,0.0323972803915453,2.68449105350257
"4","N1074","QUARTERLY","meanBaggedEAT",0.0541237454120777,0.0474539538372546,4.27813465800355
"5","N1075","QUARTERLY","meanBaggedEAT",0.0103243017117272,0.00833832704937834,0.710282418480596
"6","N1076","QUARTERLY","meanBaggedEAT",0.00755138163820786,0.00698560724762677,0.588993123757782
"7","N1077","QUARTERLY","meanBaggedEAT",0.0462685558825173,0.0417349266406458,2.90241075809657
"8","N1078","QUARTERLY","meanBaggedEAT",0.0820537065467743,0.0779649788722266,5.41754602579792
"9","N1079","QUARTERLY","meanBaggedEAT",0.0354626650529575,0.0287761593330209,1.93104758569434
"10","N1080","QUARTERLY","meanBaggedEAT",0.0489586219022565,0.0398162469562238,2.555603898361
