"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1021","QUARTERLY","meanBaggedEAT",0.0270925627800629,0.0233835597530938,1.79597564757904
"2","N1022","QUARTERLY","meanBaggedEAT",0.0590592541426695,0.0482845066168362,3.48469722091126
"3","N1023","QUARTERLY","meanBaggedEAT",0.0270277647579943,0.0250544400211734,1.49656252444738
"4","N1024","QUARTERLY","meanBaggedEAT",0.128896052426605,0.122387587468707,9.36226300714102
"5","N1025","QUARTERLY","meanBaggedEAT",0.0447426314963952,0.0303183083437189,1.62195457446677
"6","N1026","QUARTERLY","meanBaggedEAT",0.0692536708472472,0.0603751615630672,3.72176147954228
"7","N1027","QUARTERLY","meanBaggedEAT",0.0654853399048947,0.06308078220457,3.91506966724798
"8","N1028","QUARTERLY","meanBaggedEAT",0.00911661569524358,0.00742530503493583,0.632222713032297
"9","N1029","QUARTERLY","meanBaggedEAT",0.0243127383224137,0.0212877384643519,1.67964556341197
"10","N1030","QUARTERLY","meanBaggedEAT",0.0868690434051002,0.0834575995950227,8.50673065835316
