"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0201","YEARLY","meanBaggedEAT",0.167910091655138,0.145183627836232,36.7625305442751
"2","N0202","YEARLY","meanBaggedEAT",0.394314389467139,0.251098152058926,11.2196641693052
"3","N0203","YEARLY","meanBaggedEAT",0.748518378220479,0.563928890393478,16.6050058456065
"4","N0204","YEARLY","meanBaggedEAT",0.262194583426589,0.200714456615611,12.0956978658916
"5","N0205","YEARLY","meanBaggedEAT",0.224515600000066,0.217655054206633,21.1873582375784
"6","N0206","YEARLY","meanBaggedEAT",0.111093967952497,0.0828493101296364,5.52767923709666
"7","N0207","YEARLY","meanBaggedEAT",0.53969119230457,0.479599900318095,17.5360977427442
"8","N0208","YEARLY","meanBaggedEAT",0.0668994842197978,0.0626868167448748,4.64286968718438
"9","N0209","YEARLY","meanBaggedEAT",0.0702839094618745,0.0647195988250148,10.1445542009229
"10","N0210","YEARLY","meanBaggedEAT",0.145729123450124,0.105941167048163,5.49005107556759
