"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1611","MONTHLY","meanBaggedEAT",0.380741328412797,0.322992967949551,80.9897372077279
"2","N1612","MONTHLY","meanBaggedEAT",0.435315079971018,0.352156416626611,34.3935706494535
"3","N1613","MONTHLY","meanBaggedEAT",0.135468194226939,0.115820850253988,13.7906101209588
"4","N1614","MONTHLY","meanBaggedEAT",0.372542215084128,0.307313900692659,47.6916614329221
"5","N1615","MONTHLY","meanBaggedEAT",0.275228226952819,0.241588870294285,36.8708170626189
"6","N1616","MONTHLY","meanBaggedEAT",0.26257377076199,0.214630240935334,28.0615605994542
"7","N1617","MONTHLY","meanBaggedEAT",0.410610131488154,0.325635193600795,36.2321793556581
"8","N1618","MONTHLY","meanBaggedEAT",0.210003054246424,0.181894366265472,17.7363374467979
"9","N1619","MONTHLY","meanBaggedEAT",0.143018943586712,0.123629070541751,11.2868863122189
"10","N1620","MONTHLY","meanBaggedEAT",0.159473404340995,0.130441310015587,15.9267701106363
