"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1701","MONTHLY","meanBaggedEAT",0.0622330206964387,0.0467074948382513,14.7525975826173
"2","N1702","MONTHLY","meanBaggedEAT",0.139375336797645,0.115409420360857,23.2829544491447
"3","N1703","MONTHLY","meanBaggedEAT",0.199358500099791,0.158957971332128,25.1133424669008
"4","N1704","MONTHLY","meanBaggedEAT",0.116487372625689,0.0805737636408962,24.2155373610388
"5","N1705","MONTHLY","meanBaggedEAT",1.41061082648778,1.0847474333948,452.563445506174
"6","N1706","MONTHLY","meanBaggedEAT",0.306280078484968,0.256326060509716,31.2740892048361
"7","N1707","MONTHLY","meanBaggedEAT",0.28204263086061,0.237590851440249,38.2797133875736
"8","N1708","MONTHLY","meanBaggedEAT",0.32892653107734,0.208691150282727,22.5769139430537
"9","N1709","MONTHLY","meanBaggedEAT",0.303643257467923,0.201928769824143,20.7271100254782
"10","N1710","MONTHLY","meanBaggedEAT",0.272641532098365,0.223347741116435,34.0679424148575
