"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N2761","MONTHLY","Auto.Arima",0.100795172825693,0.088780487804878,8.00489936769421
"2","N2761","MONTHLY","BSTS",0.287130093576296,0.237931576065721,21.9119698675374
"3","N2761","MONTHLY","ETS",0.0671206894893892,0.0582315841577555,5.02768181497027
"4","N2761","MONTHLY","THETA",0.152269187420888,0.128262578162734,11.7539075871753
"5","N2761","MONTHLY","BEA",0.142462485126339,0.123995853567657,11.2902398833234
"6","N2761","MONTHLY","EAT",0.101582547583407,0.0894799590752912,8.06786928717075
"7","N2761","MONTHLY","BAT",0.177840202529252,0.149617775869148,13.7266087768342
"8","N2761","MONTHLY","BET",0.160315625655601,0.137156550353609,12.5399092898171
"9","N2761","MONTHLY","BEAT",0.144826496417335,0.125062534716426,11.4061568092864
"10","N2761","MONTHLY","medianBEAT",0.126022724737354,0.109451917266971,9.9540235001456
"11","N2761","MONTHLY","meanBaggedBEAT",0.0824919494356081,0.0689559263047192,5.84872182491505
"12","N2761","MONTHLY","medianBaggedBEAT",0.0854129043198553,0.0692433078644569,5.82662244421775
"13","N2761","MONTHLY","meanPertBEAT",0.0905066173013537,0.0760208707073049,6.33967683419648
"14","N2761","MONTHLY","medianPertBEAT",0.108767463439448,0.0964777923248519,8.11519194738323
"15","N2762","MONTHLY","Auto.Arima",0.0491457137121607,0.0379688496353366,3.12658389992035
"16","N2762","MONTHLY","BSTS",0.113887164822156,0.0949130906649021,8.03851736330123
"17","N2762","MONTHLY","ETS",0.0523711252575909,0.0422826668152333,3.46645089755021
"18","N2762","MONTHLY","THETA",0.0624274151020623,0.051546472497807,4.37043980545819
"19","N2762","MONTHLY","BEA",0.0572244392813523,0.0453575834823314,3.83227772804391
"20","N2762","MONTHLY","EAT",0.0497352785289554,0.0416530897880629,3.46605996588975
"21","N2762","MONTHLY","BAT",0.0665091277756851,0.0523033025759155,4.44381004233193
"22","N2762","MONTHLY","BET",0.0658373947737228,0.0527753914202788,4.47940829264226
"23","N2762","MONTHLY","BEAT",0.0582373496673431,0.0465817311793968,3.94116564202166
"24","N2762","MONTHLY","medianBEAT",0.0516105340469338,0.0438260605248072,3.67312523550931
"25","N2762","MONTHLY","meanBaggedBEAT",0.0968976244688633,0.0812415411084475,6.57574385492701
"26","N2762","MONTHLY","medianBaggedBEAT",0.0925012804390297,0.0765518901848146,6.18874371057396
"27","N2762","MONTHLY","meanPertBEAT",0.108199454827104,0.0903512423530399,7.32286305055154
"28","N2762","MONTHLY","medianPertBEAT",0.119486599573646,0.102409183609086,8.31882688720312
"29","N2763","MONTHLY","Auto.Arima",0.323234715000744,0.281055410949337,25.9852357297324
"30","N2763","MONTHLY","BSTS",0.597464809367749,0.491991817685075,45.9849138270398
"31","N2763","MONTHLY","ETS",0.385601058622046,0.320554310179016,29.9350733602809
"32","N2763","MONTHLY","THETA",0.293842139783279,0.246294501333362,22.9713669357305
"33","N2763","MONTHLY","BEA",0.434362779578331,0.363471232214366,33.8914796618715
"34","N2763","MONTHLY","EAT",0.333537730630363,0.280796166079502,26.164380713203
"35","N2763","MONTHLY","BAT",0.403651146688659,0.337942001914855,31.514327535456
"36","N2763","MONTHLY","BET",0.425250588508162,0.352170915714858,32.9078680561183
"37","N2763","MONTHLY","BEAT",0.399090392355023,0.333595078980895,31.1195139916622
"38","N2763","MONTHLY","medianBEAT",0.353389336021384,0.29932285198095,27.845909077157
"39","N2763","MONTHLY","meanBaggedBEAT",0.147068726173669,0.134539309492221,12.0506132707816
"40","N2763","MONTHLY","medianBaggedBEAT",0.129933703225562,0.120670396444865,10.514455647187
"41","N2763","MONTHLY","meanPertBEAT",0.149534161770834,0.135105961137022,12.1665653229581
"42","N2763","MONTHLY","medianPertBEAT",0.137274683837019,0.125988386951596,11.2451955936198
