"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N2621","MONTHLY","Auto.Arima",0.381108310895795,0.35080826637189,15.6087763643674
"2","N2621","MONTHLY","BSTS",0.303012839865598,0.274019816995242,12.141892195587
"3","N2621","MONTHLY","ETS",0.332786582354127,0.297964546214835,13.1603378672876
"4","N2621","MONTHLY","THETA",0.389457741267649,0.347780589019109,15.34813235635
"5","N2621","MONTHLY","BEA",0.338486026950938,0.307497133528371,13.6313454552359
"6","N2621","MONTHLY","EAT",0.367355309304514,0.332084057536327,14.7000921754902
"7","N2621","MONTHLY","BAT",0.357294604644728,0.324102481129796,14.3606102849233
"8","N2621","MONTHLY","BET",0.341571652639709,0.306588317409729,13.5501208064082
"9","N2621","MONTHLY","BEAT",0.351122998018901,0.317567997401055,14.0605421805144
"10","N2621","MONTHLY","medianBEAT",0.350155587284453,0.316179356265858,13.9924248229245
"11","N2621","MONTHLY","meanBaggedBEAT",0.228223605852947,0.200453479895571,8.90538111596929
"12","N2621","MONTHLY","medianBaggedBEAT",0.248549134986247,0.217895929334258,9.65737754689058
"13","N2621","MONTHLY","meanPertBEAT",0.161103735734338,0.139195487488449,6.25201589809343
"14","N2621","MONTHLY","medianPertBEAT",0.173887109651546,0.150439328530589,6.73266859690532
"15","N2622","MONTHLY","Auto.Arima",0.31661687744682,0.288435818079217,16.6553617514144
"16","N2622","MONTHLY","BSTS",0.244432876786199,0.227267106777284,13.2136921602737
"17","N2622","MONTHLY","ETS",0.309371099408301,0.281227134461509,16.2321653910124
"18","N2622","MONTHLY","THETA",0.284019914325726,0.25811033030075,14.899122404503
"19","N2622","MONTHLY","BEA",0.289514130584149,0.265643353106003,15.3670731009002
"20","N2622","MONTHLY","EAT",0.303306831265573,0.275924427613825,15.9288831823099
"21","N2622","MONTHLY","BAT",0.281101445455371,0.257937751719084,14.9227254387304
"22","N2622","MONTHLY","BET",0.278668389031569,0.255534857179848,14.781659985263
"23","N2622","MONTHLY","BEAT",0.288098104342536,0.26376009740469,15.2500854268009
"24","N2622","MONTHLY","medianBEAT",0.297415724098443,0.271186320472736,15.6636518845257
"25","N2622","MONTHLY","meanBaggedBEAT",0.239872395954023,0.218317390443438,12.6199778602127
"26","N2622","MONTHLY","medianBaggedBEAT",0.220571969878044,0.200329472983058,11.5889654577169
"27","N2622","MONTHLY","meanPertBEAT",0.284707588039211,0.26005351213595,15.0284762167448
"28","N2622","MONTHLY","medianPertBEAT",0.286435501710284,0.261473350366904,15.1082458558371
"29","N2623","MONTHLY","Auto.Arima",0.376862597588488,0.332731785827171,20.7749194183161
"30","N2623","MONTHLY","BSTS",0.354514691429154,0.317579634539386,19.9638900066087
"31","N2623","MONTHLY","ETS",0.357873753254599,0.315222998197634,19.6775433075308
"32","N2623","MONTHLY","THETA",0.342320796088673,0.301803182247383,18.8469318729394
"33","N2623","MONTHLY","BEA",0.362562275626079,0.321160165789121,20.0811490556169
"34","N2623","MONTHLY","EAT",0.358983935443548,0.316516884358481,19.7606474399662
"35","N2623","MONTHLY","BAT",0.357370096426891,0.316578447077104,19.7951491897025
"36","N2623","MONTHLY","BET",0.350999451118388,0.310057544134982,19.3717219642391
"37","N2623","MONTHLY","BEAT",0.357427903415058,0.31572610455803,19.7225213277583
"38","N2623","MONTHLY","medianBEAT",0.35741559340367,0.315018497057913,19.6655070409608
"39","N2623","MONTHLY","meanBaggedBEAT",0.299793561507285,0.263962697081955,16.5062414010548
"40","N2623","MONTHLY","medianBaggedBEAT",0.334781695346162,0.295089790610056,18.4301968546737
"41","N2623","MONTHLY","meanPertBEAT",0.296578725819281,0.260123887784562,16.2559587617405
"42","N2623","MONTHLY","medianPertBEAT",0.296746428310153,0.260298581034474,16.2615089303677
"43","N2624","MONTHLY","Auto.Arima",0.264146491818688,0.242152795058076,14.989315435746
"44","N2624","MONTHLY","BSTS",0.230672361545129,0.214869931638141,13.3753236499222
"45","N2624","MONTHLY","ETS",0.249300682598387,0.227418354362753,14.0660829313278
"46","N2624","MONTHLY","THETA",0.24160098009184,0.219959631817767,13.6008322462105
"47","N2624","MONTHLY","BEA",0.247310830150854,0.228147027019657,14.1435740056653
"48","N2624","MONTHLY","EAT",0.251655847662901,0.229843593746199,14.2187435377614
"49","N2624","MONTHLY","BAT",0.244752043284059,0.225660786171328,13.9884904439596
"50","N2624","MONTHLY","BET",0.239766519797739,0.220749305939554,13.6807462758202
"51","N2624","MONTHLY","BEAT",0.245805993130127,0.226100178219184,14.0078885658016
"52","N2624","MONTHLY","medianBEAT",0.24719342127861,0.22624748243559,14.0019181452613
"53","N2624","MONTHLY","meanBaggedBEAT",0.150021881760022,0.133497990317907,8.30655077129123
"54","N2624","MONTHLY","medianBaggedBEAT",0.152431935054991,0.136968489153873,8.53656090712814
"55","N2624","MONTHLY","meanPertBEAT",0.159563886064903,0.143498605838198,8.91133999011761
"56","N2624","MONTHLY","medianPertBEAT",0.147780138856839,0.131343627178845,8.16617727353201
"57","N2625","MONTHLY","Auto.Arima",0.255840874246036,0.238874325870463,14.0636906116607
"58","N2625","MONTHLY","BSTS",0.169775534496649,0.149731234961863,8.78204185683182
"59","N2625","MONTHLY","ETS",0.253278123105835,0.236127504262223,13.8984505826978
"60","N2625","MONTHLY","THETA",0.223202861839092,0.204567340725065,12.0137969398547
"61","N2625","MONTHLY","BEA",0.223705493914358,0.205578529746659,12.0796800170056
"62","N2625","MONTHLY","EAT",0.243925525339949,0.226523056952584,13.3253127114044
"63","N2625","MONTHLY","BAT",0.214063615925494,0.195058475234273,11.4514621360579
"64","N2625","MONTHLY","BET",0.213229632344768,0.194142868031527,11.3963821264036
"65","N2625","MONTHLY","BEAT",0.223554918379243,0.205325732491261,12.0632092477179
"66","N2625","MONTHLY","medianBEAT",0.238214550637947,0.220776882789236,12.9842252175844
"67","N2625","MONTHLY","meanBaggedBEAT",0.274443351457035,0.259593008400638,15.3253344625203
"68","N2625","MONTHLY","medianBaggedBEAT",0.288239806540538,0.274209406798317,16.2062328196032
"69","N2625","MONTHLY","meanPertBEAT",0.246944802334297,0.230448144954439,13.5795117343096
"70","N2625","MONTHLY","medianPertBEAT",0.24935460567613,0.232735531623142,13.7146114405763
"71","N2626","MONTHLY","Auto.Arima",0.0520914611728059,0.0443232238262199,2.65008978553326
"72","N2626","MONTHLY","BSTS",0.0751829647103626,0.0630588870483418,3.7744806635194
"73","N2626","MONTHLY","ETS",0.0342118722473473,0.0269413807657363,1.62028910204344
"74","N2626","MONTHLY","THETA",0.132959056933777,0.117036380938726,7.01123902454509
"75","N2626","MONTHLY","BEA",0.0524852188237325,0.0435188943652419,2.59939796461199
"76","N2626","MONTHLY","EAT",0.0710319067795707,0.0603344971431737,3.60008218366287
"77","N2626","MONTHLY","BAT",0.0856519715139135,0.0730625273946807,4.36294065311139
"78","N2626","MONTHLY","BET",0.0790311206169526,0.0667944772618082,3.98865351000748
"79","N2626","MONTHLY","BEAT",0.0718564351024033,0.0608563915081389,3.63307211871024
"80","N2626","MONTHLY","medianBEAT",0.0626793432315479,0.052732104425083,3.14918493433544
