"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0961","QUARTERLY","Auto.Arima",0.0112167525701147,0.00962655238933667,0.817226173566334
"2","N0961","QUARTERLY","BSTS",0.0143496272760581,0.0124129050931813,1.05777246625762
"3","N0961","QUARTERLY","ETS",0.0130880002470743,0.0120787629168852,1.02561492865611
"4","N0961","QUARTERLY","THETA",0.0444952755682448,0.042797870181432,3.63920662675507
"5","N0961","QUARTERLY","BEA",0.0116850287263698,0.0108420723884402,0.92184049434138
"6","N0961","QUARTERLY","EAT",0.0160067085181298,0.0140416848317668,1.19687222463783
"7","N0961","QUARTERLY","BAT",0.0188109148699604,0.0173885684155714,1.48113259854979
"8","N0961","QUARTERLY","BET",0.0195209886584822,0.0180453740630353,1.53702783843151
"9","N0961","QUARTERLY","BEAT",0.0154780232646435,0.0132398473648107,1.12879238841966
"10","N0961","QUARTERLY","medianBEAT",0.0124738251556975,0.0113293839917028,0.963971895867751
"11","N0961","QUARTERLY","meanBaggedBEAT",0.0205861148855875,0.0193281110977814,1.64590350478909
"12","N0961","QUARTERLY","medianBaggedBEAT",0.0173769258779052,0.0155167515285613,1.32222416392207
"13","N0961","QUARTERLY","meanPertBEAT",0.0227960583765002,0.0217254329564118,1.84948120844988
"14","N0961","QUARTERLY","medianPertBEAT",0.0275002123916138,0.0264908089944222,2.2544771375835
"15","N0962","QUARTERLY","Auto.Arima",0.0188867488503616,0.018403980459098,1.60048897005824
"16","N0962","QUARTERLY","BSTS",0.0146218574889873,0.0120425114447754,1.03984428519606
"17","N0962","QUARTERLY","ETS",0.0157512744729959,0.012546285260785,1.08156009263549
"18","N0962","QUARTERLY","THETA",0.0103088921938416,0.00966620163187783,0.843020686376416
"19","N0962","QUARTERLY","BEA",0.0104441811261519,0.00878073407498661,0.763126265824471
"20","N0962","QUARTERLY","EAT",0.0102015157713524,0.00929126374132837,0.810296642548231
"21","N0962","QUARTERLY","BAT",0.0105729402267203,0.00979567116236203,0.8543465304612
"22","N0962","QUARTERLY","BET",0.0116617054355723,0.00979912002740457,0.848221921482932
"23","N0962","QUARTERLY","BEAT",0.0100366899343781,0.00871849510361324,0.758760220556029
"24","N0962","QUARTERLY","medianBEAT",0.0104399190287668,0.00862620394961048,0.748968513393987
"25","N0962","QUARTERLY","meanBaggedBEAT",0.0110840976405234,0.00974173721269268,0.849643798641679
