"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1261","QUARTERLY","Auto.Arima",0.0718870411562711,0.0575597040026909,4.62895408584812
"2","N1261","QUARTERLY","BSTS",0.134706781240922,0.108576125261291,8.73916122100893
"3","N1261","QUARTERLY","ETS",0.0678142468491296,0.0536421900066667,4.31062600766233
"4","N1261","QUARTERLY","THETA",0.0348526668437774,0.0267271917894297,2.15024210170764
"5","N1261","QUARTERLY","BEA",0.0913363500540317,0.0732593397568828,5.89291377150646
"6","N1261","QUARTERLY","EAT",0.0575589448251076,0.0443883403816749,3.56100809547588
"7","N1261","QUARTERLY","BAT",0.079648821424821,0.0626996521332163,5.03718649992474
"8","N1261","QUARTERLY","BET",0.0783173459043371,0.0613938141345416,4.93107714052948
"9","N1261","QUARTERLY","BEAT",0.0766626085295139,0.0604352866015789,4.85554637685914
"10","N1261","QUARTERLY","medianBEAT",0.0698221564113187,0.0556625440784183,4.4752592222457
"11","N1261","QUARTERLY","meanBaggedBEAT",0.0993339549849265,0.0795570581982325,6.39950277035268
"12","N1261","QUARTERLY","medianBaggedBEAT",0.0976893844011863,0.0778292672703305,6.25785953450056
"13","N1261","QUARTERLY","meanPertBEAT",0.0813024631178423,0.0652573582719761,5.24936336097567
"14","N1261","QUARTERLY","medianPertBEAT",0.068889568222592,0.0547471675636855,4.40072860585814
"15","N1262","QUARTERLY","Auto.Arima",0.0288359142374721,0.0250532323439614,2.27775302779178
"16","N1262","QUARTERLY","BSTS",0.0409571421088011,0.0337842328663123,3.06911748104199
"17","N1262","QUARTERLY","ETS",0.0411885021001368,0.0345376798768978,3.13845066534184
"18","N1262","QUARTERLY","THETA",0.00843237931899563,0.00686785177289948,0.629262067452516
"19","N1262","QUARTERLY","BEA",0.0369532915493341,0.0311250483623905,2.82844039139187
"20","N1262","QUARTERLY","EAT",0.0226756000843093,0.0182011874295636,1.65195520437108
"21","N1262","QUARTERLY","BAT",0.0226058225748882,0.0179918537271215,1.63272055827428
"22","N1262","QUARTERLY","BET",0.026731167266337,0.0211115209370139,1.91574335545448
"23","N1262","QUARTERLY","BEAT",0.0271978680535882,0.0220969487887508,2.0062457735388
"24","N1262","QUARTERLY","medianBEAT",0.0347611692192491,0.0293319000967448,2.66552665743343
"25","N1262","QUARTERLY","meanBaggedBEAT",0.0192958929219253,0.0148881521846596,1.35068013945751
"26","N1262","QUARTERLY","medianBaggedBEAT",0.0180797855776991,0.0138715635436516,1.25837251536475
"27","N1262","QUARTERLY","meanPertBEAT",0.0170695623888379,0.0129524273819071,1.17494720416187
"28","N1262","QUARTERLY","medianPertBEAT",0.017751693286563,0.0134987056407536,1.22442067118956
"29","N1263","QUARTERLY","Auto.Arima",0.040801129554513,0.0369911096923825,2.86095201495373
"30","N1263","QUARTERLY","BSTS",0.0337924196423023,0.0311623271260138,2.38959786781102
"31","N1263","QUARTERLY","ETS",0.0381828664480507,0.0344112768376287,2.66243790512992
"32","N1263","QUARTERLY","THETA",0.0408668629224226,0.0313322614110775,2.32284316423679
"33","N1263","QUARTERLY","BEA",0.0358442255003064,0.0313300724811184,2.43140063471121
"34","N1263","QUARTERLY","EAT",0.0266445775088461,0.025162718253489,1.93500309200706
"35","N1263","QUARTERLY","BAT",0.0277720752752916,0.0253778340264116,1.93772489100385
"36","N1263","QUARTERLY","BET",0.0272769623130207,0.0247798571254618,1.89047852611008
"37","N1263","QUARTERLY","BEAT",0.0283151207841443,0.0266626204716202,2.04865178595805
"38","N1263","QUARTERLY","medianBEAT",0.0338451685064882,0.0307019465782328,2.37469133453272
"39","N1263","QUARTERLY","meanBaggedBEAT",0.0350443158918254,0.0315583153010572,2.44359367767782
"40","N1263","QUARTERLY","medianBaggedBEAT",0.0354847494085454,0.0318260362386918,2.46549144293069
"41","N1263","QUARTERLY","meanPertBEAT",0.0323112526680906,0.0298712878442534,2.30370724103364
"42","N1263","QUARTERLY","medianPertBEAT",0.0333172796438268,0.0300723292864763,2.32753565448014
"43","N1264","QUARTERLY","Auto.Arima",0.00823997020366923,0.00646487159922392,0.604704705578107
"44","N1264","QUARTERLY","BSTS",0.0251475055760426,0.0188910894012449,1.75289254348555
"45","N1264","QUARTERLY","ETS",0.0126295921380057,0.0105102304363314,0.984816791640133
"46","N1264","QUARTERLY","THETA",0.00999583166886654,0.00849983588814448,0.795857866630033
"47","N1264","QUARTERLY","BEA",0.00844092860709615,0.0065166127915357,0.605284499071131
"48","N1264","QUARTERLY","EAT",0.01007586451796,0.00829390911542977,0.776610805170768
"49","N1264","QUARTERLY","BAT",0.00903946727818234,0.00663849195442683,0.615782970156099
"50","N1264","QUARTERLY","BET",0.00855428660681292,0.00706348874725385,0.656890912381786
"51","N1264","QUARTERLY","BEAT",0.00788436663605132,0.00648806254199229,0.604259259934441
"52","N1264","QUARTERLY","medianBEAT",0.00901156316927686,0.00730937257123714,0.684083705320944
"53","N1264","QUARTERLY","meanBaggedBEAT",0.0122970448777198,0.0110432613521049,1.03446582257998
"54","N1264","QUARTERLY","medianBaggedBEAT",0.0124428718881537,0.0111732026100182,1.0466644110845
"55","N1264","QUARTERLY","meanPertBEAT",0.0100399471440973,0.00882581147616213,0.826115911007069
"56","N1264","QUARTERLY","medianPertBEAT",0.0101918754980226,0.00902662182289738,0.844879781086595
"57","N1265","QUARTERLY","Auto.Arima",0.0204576329319406,0.015949126252221,1.37541032056767
"58","N1265","QUARTERLY","BSTS",0.101061062855776,0.0847694317971374,7.13837682040585
"59","N1265","QUARTERLY","ETS",0.0462585867576441,0.0389701845054165,3.28461935931528
"60","N1265","QUARTERLY","THETA",0.0248032605817335,0.0191031655636437,1.62140411761068
"61","N1265","QUARTERLY","BEA",0.0509479378021968,0.0426871864207777,3.59539130002592
"62","N1265","QUARTERLY","EAT",0.0274976234790744,0.0218205366402583,1.84846695736248
"63","N1265","QUARTERLY","BAT",0.0428050628854422,0.0359240644499015,3.02884229346853
"64","N1265","QUARTERLY","BET",0.0555091881876749,0.0463105903441835,3.89844568886394
"65","N1265","QUARTERLY","BEAT",0.0436610823744801,0.0366855944637803,3.09278655993022
"66","N1265","QUARTERLY","medianBEAT",0.0345671233722247,0.0288255015491022,2.43479584947919
"67","N1265","QUARTERLY","meanBaggedBEAT",0.0424748246758726,0.0356171675611965,3.003071863351
"68","N1265","QUARTERLY","medianBaggedBEAT",0.0443454422902966,0.0372092284257511,3.13595518593471
"69","N1265","QUARTERLY","meanPertBEAT",0.0541081598100363,0.0452877403851852,3.81334611512503
"70","N1265","QUARTERLY","medianPertBEAT",0.0541622085733692,0.0454678405709931,3.82902615074347
"71","N1266","QUARTERLY","Auto.Arima",0.00312982074464349,0.00240664544980723,0.2196723902931
"72","N1266","QUARTERLY","BSTS",0.0151616110031808,0.0135924596015033,1.23101344091801
"73","N1266","QUARTERLY","ETS",0.00320976433003532,0.00262674920391608,0.23936255119201
"74","N1266","QUARTERLY","THETA",0.00908551284830762,0.00791960083300145,0.717254289131242
"75","N1266","QUARTERLY","BEA",0.0059205029713261,0.00518196306372763,0.469543120462656
"76","N1266","QUARTERLY","EAT",0.0042746443985627,0.00375646492975962,0.34090114056909
"77","N1266","QUARTERLY","BAT",0.0082867393123029,0.00722703701864298,0.654496580453769
"78","N1266","QUARTERLY","BET",0.00855531504811853,0.00750021410057017,0.679266917536042
"79","N1266","QUARTERLY","BEAT",0.00667124491909112,0.00566742323078368,0.513255690980046
"80","N1266","QUARTERLY","medianBEAT",0.00550900294288806,0.00470760312818283,0.426604462833152
"81","N1266","QUARTERLY","meanBaggedBEAT",0.00610630475869892,0.00530398744140411,0.480478990712904
"82","N1266","QUARTERLY","medianBaggedBEAT",0.00555607500473164,0.00483960991811901,0.438472494845294
"83","N1266","QUARTERLY","meanPertBEAT",0.00717345157446215,0.00634351099527197,0.574956863395509
"84","N1266","QUARTERLY","medianPertBEAT",0.00671389358694454,0.00590817202097919,0.535761266983355
"85","N1267","QUARTERLY","Auto.Arima",0.036984752240082,0.0319840717704509,2.86167731351871
"86","N1267","QUARTERLY","BSTS",0.0656620588128672,0.0540363379363373,4.82879711194441
"87","N1267","QUARTERLY","ETS",0.133122191144629,0.112291196564006,10.0411058994985
"88","N1267","QUARTERLY","THETA",0.0106419978603808,0.00850656608668897,0.766402193411161
"89","N1267","QUARTERLY","BEA",0.0783589143085702,0.0660966950277016,5.90985953894578
"90","N1267","QUARTERLY","EAT",0.0579416288459117,0.0489787087883294,4.37963109793017
"91","N1267","QUARTERLY","BAT",0.0357098658994954,0.0295604225791066,2.64219483541214
"92","N1267","QUARTERLY","BET",0.0675812869549793,0.0563366379061878,5.03600493344682
"93","N1267","QUARTERLY","BEAT",0.0598288815880512,0.0502431160753313,4.49192260143372
"94","N1267","QUARTERLY","medianBEAT",0.0511673573924237,0.0435372591291619,3.89425908090073
"95","N1267","QUARTERLY","meanBaggedBEAT",0.0673393454326328,0.0563653650151909,5.03945561041413
"96","N1267","QUARTERLY","medianBaggedBEAT",0.0669033150455405,0.0561424740202259,5.01947168697608
"97","N1267","QUARTERLY","meanPertBEAT",0.0641094531485001,0.0541949184315051,4.84581451351508
"98","N1267","QUARTERLY","medianPertBEAT",0.0663097254618447,0.0561192845135753,5.01809201293657
"99","N1268","QUARTERLY","Auto.Arima",0.106443859179743,0.0889568085066793,6.79664128631298
"100","N1268","QUARTERLY","BSTS",0.111403114201697,0.0931151806191154,7.11477222428543
"101","N1268","QUARTERLY","ETS",0.104593752279037,0.0872831192002501,6.66804983817288
"102","N1268","QUARTERLY","THETA",0.0347083518074124,0.025397345163272,1.92749051065084
"103","N1268","QUARTERLY","BEA",0.107478607692221,0.0897850361086816,6.8598211162571
"104","N1268","QUARTERLY","EAT",0.0811834880481051,0.0659273842240057,5.02693468903606
"105","N1268","QUARTERLY","BAT",0.0834308320774371,0.0678714046969608,5.17584215107358
"106","N1268","QUARTERLY","BET",0.0828201042305519,0.0673135082614844,5.13297833502688
"107","N1268","QUARTERLY","BEAT",0.0887015849508134,0.0727243333227831,5.54889407284841
"108","N1268","QUARTERLY","medianBEAT",0.105515241758863,0.0881037417493469,6.73104614516429
"109","N1268","QUARTERLY","meanBaggedBEAT",0.0753108680425433,0.0597222725240911,4.54674613156233
"110","N1268","QUARTERLY","medianBaggedBEAT",0.0757485580832575,0.0601045309258924,4.57604760866578
"111","N1268","QUARTERLY","meanPertBEAT",0.0800242404638393,0.0638842518358051,4.8657989794868
"112","N1268","QUARTERLY","medianPertBEAT",0.079894780548364,0.0638258930175604,4.86155870367455
"113","N1269","QUARTERLY","Auto.Arima",0.0146275154892828,0.0134198468864092,1.52425242002428
"114","N1269","QUARTERLY","BSTS",0.018158207169374,0.0162857816504003,1.84976830681741
"115","N1269","QUARTERLY","ETS",0.0163672968640741,0.0149037548008984,1.69240905808953
"116","N1269","QUARTERLY","THETA",0.0806443679018387,0.072607272062093,8.24451254129753
"117","N1269","QUARTERLY","BEA",0.0162901739729307,0.0148697944459026,1.68880992831041
"118","N1269","QUARTERLY","EAT",0.0370725844910164,0.0336436245831335,3.82039133980378
"119","N1269","QUARTERLY","BAT",0.0375313035820682,0.0341043001996342,3.87284442271307
"120","N1269","QUARTERLY","BET",0.0381309484383657,0.0345989361711306,3.92889663540149
"121","N1269","QUARTERLY","BEAT",0.0322130317276138,0.0293041638499502,3.32773558155719
"122","N1269","QUARTERLY","medianBEAT",0.0174312329751442,0.0160232720565441,1.82012390912811
"123","N1269","QUARTERLY","meanBaggedBEAT",0.0165289519089817,0.0149447790814228,1.69675391267885
"124","N1269","QUARTERLY","medianBaggedBEAT",0.0301196936436515,0.0275093552966157,3.12421059379806
"125","N1269","QUARTERLY","meanPertBEAT",0.02086863119035,0.0190329628247771,2.16135256145403
"126","N1269","QUARTERLY","medianPertBEAT",0.0334610233373074,0.0309776640888084,3.51926870916792
"127","N1270","QUARTERLY","Auto.Arima",0.0225472257342683,0.0219124759973676,2.75199112833223
"128","N1270","QUARTERLY","BSTS",0.0107018164084311,0.0104323109684366,1.3099147662536
"129","N1270","QUARTERLY","ETS",0.0252480053007413,0.0244076355947439,3.06537640428852
"130","N1270","QUARTERLY","THETA",0.0478132772775491,0.0399727041496043,5.02050867193645
"131","N1270","QUARTERLY","BEA",0.0193880107819227,0.0189174741868494,2.37576076629145
"132","N1270","QUARTERLY","EAT",0.00630980499977402,0.00512882726279633,0.642892484896998
"133","N1270","QUARTERLY","BAT",0.00797240683680416,0.00608581760766912,0.763397587694995
"134","N1270","QUARTERLY","BET",0.00736540087238765,0.00553129508783253,0.693656446977245
"135","N1270","QUARTERLY","BEAT",0.00626292538360835,0.00569623633344327,0.714522594134348
"136","N1270","QUARTERLY","medianBEAT",0.0164997918628691,0.0161723934829021,2.03095294729292
"137","N1270","QUARTERLY","meanBaggedBEAT",0.0109854900619088,0.00876308562144377,1.09986393794489
"138","N1270","QUARTERLY","medianBaggedBEAT",0.0107083802932099,0.00849302548539525,1.06588409769931
"139","N1270","QUARTERLY","meanPertBEAT",0.00840966313978926,0.00653347780475184,0.819574598921263
"140","N1270","QUARTERLY","medianPertBEAT",0.0069074949221264,0.00508043418119858,0.636661831278458
