"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0341","YEARLY","Auto.Arima",0.327450187378764,0.280278644817271,34.5591088383857
"2","N0341","YEARLY","BSTS",0.280084589725393,0.254173530416385,29.1065638414292
"3","N0341","YEARLY","ETS",0.438052369195193,0.32702732388048,45.8711199062156
"4","N0341","YEARLY","THETA",0.386332555338986,0.312903812032031,41.58780011478
"5","N0341","YEARLY","BEA",0.335539667132219,0.280114249880256,35.8657542957359
"6","N0341","YEARLY","EAT",0.378141545147935,0.306736593576594,40.6726762864605
"7","N0341","YEARLY","BAT",0.32491260182901,0.27540641259744,34.4379810319241
"8","N0341","YEARLY","BET",0.356117697531984,0.290989305618509,38.2086513878674
"9","N0341","YEARLY","BEAT",0.347530550064097,0.2883116404182,37.2962657504969
"10","N0341","YEARLY","medianBEAT",0.353389189822263,0.295205527930647,37.961682631858
"11","N0341","YEARLY","meanBaggedBEAT",0.363204269918262,0.291548781772802,38.9191903140171
"12","N0341","YEARLY","medianBaggedBEAT",0.368945790084835,0.292430875678842,39.3925665841795
"13","N0341","YEARLY","meanPertBEAT",0.368732766962517,0.29080997544802,39.2690718456453
"14","N0341","YEARLY","medianPertBEAT",0.402770038437682,0.305914377029719,42.4800394983713
"15","N0342","YEARLY","Auto.Arima",1.03432614767635,0.957444020765427,52.7757933105388
"16","N0342","YEARLY","BSTS",1.32746430748533,1.20666066274782,66.8965366851429
"17","N0342","YEARLY","ETS",0.821287111875853,0.751638518032569,41.605458217161
"18","N0342","YEARLY","THETA",0.790243706177155,0.723359929795325,40.0374812661292
"19","N0342","YEARLY","BEA",1.06049964083807,0.971914400515272,53.7592627376142
"20","N0342","YEARLY","EAT",0.881802757730661,0.810814156197774,44.8062442646097
"21","N0342","YEARLY","BAT",1.05009692196585,0.96248820443619,53.236603753937
"22","N0342","YEARLY","BET",0.979098590015102,0.893886370191904,49.513158722811
"23","N0342","YEARLY","BEAT",0.99280488033835,0.909775782835285,50.328817369743
"24","N0342","YEARLY","medianBEAT",0.927662365746578,0.854541269398998,47.1906257638499
"25","N0342","YEARLY","meanBaggedBEAT",1.11552959015645,1.02599349250487,56.6809466309968
"26","N0342","YEARLY","medianBaggedBEAT",0.959345325573881,0.865480266031668,48.1344730391821
"27","N0342","YEARLY","meanPertBEAT",0.982722169273585,0.887146674130144,49.3257036366632
"28","N0342","YEARLY","medianPertBEAT",0.981900934421377,0.894897517369413,49.59550244797
"29","N0343","YEARLY","Auto.Arima",0.10669819791208,0.0894569432703878,9.72277274139458
"30","N0343","YEARLY","BSTS",0.366462933968385,0.345286402486397,36.5706529043171
"31","N0343","YEARLY","ETS",0.109546619623349,0.0856202464083975,9.56042556300118
"32","N0343","YEARLY","THETA",0.150831365198367,0.111624147208132,12.8614463363851
"33","N0343","YEARLY","BEA",0.128099399152401,0.106450632046915,10.4029788978135
"34","N0343","YEARLY","EAT",0.11893238327332,0.0899215503296018,10.148775837967
"35","N0343","YEARLY","BAT",0.115344553654833,0.0955847340416732,9.35219249560025
"36","N0343","YEARLY","BET",0.109405991164618,0.0903068542333101,8.8621590569292
"37","N0343","YEARLY","BEAT",0.100315984102189,0.0831772293393393,8.29777253094629
"38","N0343","YEARLY","medianBEAT",0.107477730609564,0.0856202464083975,9.44621873193032
"39","N0343","YEARLY","meanBaggedBEAT",0.125902444778191,0.106059908887183,10.404631917198
"40","N0343","YEARLY","medianBaggedBEAT",0.11763469813702,0.0994903914846777,9.85274021218314
