"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N2431","MONTHLY","Auto.Arima",0.0418393406906391,0.0309211425727799,2.45297135293748
"2","N2431","MONTHLY","BSTS",0.0706102272448092,0.0617037306365862,4.94671950195201
"3","N2431","MONTHLY","ETS",0.0964619888105004,0.0859585575678202,6.89830419513067
"4","N2431","MONTHLY","THETA",0.0850165045349064,0.0759119386974856,6.0945140500452
"5","N2431","MONTHLY","BEA",0.0687190385151269,0.0589363507803383,4.71632108568408
"6","N2431","MONTHLY","EAT",0.0734523149703322,0.0636724201339714,5.09891926838181
"7","N2431","MONTHLY","BAT",0.0649651725118926,0.0555874778235601,4.44839103732226
"8","N2431","MONTHLY","BET",0.0839229298991492,0.0745247423006307,5.97984591570929
"9","N2431","MONTHLY","BEAT",0.0727067461046676,0.0631802477596251,5.06086932677436
"10","N2431","MONTHLY","medianBEAT",0.0776918101074986,0.068690374945606,5.51061380230668
"11","N2431","MONTHLY","meanBaggedBEAT",0.0704949955465976,0.0605621638816337,4.84694738067619
"12","N2431","MONTHLY","medianBaggedBEAT",0.0723449772365877,0.0620623077232863,4.96625066161399
"13","N2431","MONTHLY","meanPertBEAT",0.0598815301109435,0.0497229343086216,3.97049457234425
"14","N2431","MONTHLY","medianPertBEAT",0.0648639795348124,0.0552030772542367,4.41581569812402
"15","N2432","MONTHLY","Auto.Arima",0.0389956947259351,0.0304017989906407,2.53189236123049
"16","N2432","MONTHLY","BSTS",0.0606092538522431,0.0506423971300256,4.22707303037265
"17","N2432","MONTHLY","ETS",0.0609838131273611,0.0506088080620055,4.2217637954856
"18","N2432","MONTHLY","THETA",0.054651102546107,0.0454880982781997,3.79641387060576
"19","N2432","MONTHLY","BEA",0.0532201528212359,0.0437222458185304,3.64602420793137
"20","N2432","MONTHLY","EAT",0.0512504923579326,0.0420041462012551,3.50247115467574
"21","N2432","MONTHLY","BAT",0.051185882269521,0.0420153425572618,3.50424089963809
"22","N2432","MONTHLY","BET",0.058697452539231,0.0489131011567436,4.08175023215467
"23","N2432","MONTHLY","BEAT",0.0535664113715438,0.0441637089334477,3.68362162359997
"24","N2432","MONTHLY","medianBEAT",0.0568257615471794,0.0471992125322757,3.93811402493108
"25","N2432","MONTHLY","meanBaggedBEAT",0.0416255805752845,0.0319286900542016,2.65337998596136
"26","N2432","MONTHLY","medianBaggedBEAT",0.0374845398192107,0.0280604829892219,2.33016311407966
"27","N2432","MONTHLY","meanPertBEAT",0.0490090858601978,0.0392250441830976,3.26621953627777
"28","N2432","MONTHLY","medianPertBEAT",0.0475567625981123,0.0373850893599432,3.11027194029762
"29","N2433","MONTHLY","Auto.Arima",0.0668343829597604,0.0600197172973005,4.77673541839618
"30","N2433","MONTHLY","BSTS",0.0579915194110485,0.0523390922061361,4.17150099066159
"31","N2433","MONTHLY","ETS",0.0663698834321646,0.060089825627554,4.7850383026935
"32","N2433","MONTHLY","THETA",0.0842317260789506,0.0764912420684673,6.09229597084828
"33","N2433","MONTHLY","BEA",0.063632110471172,0.0574599302205698,4.57578811465839
"34","N2433","MONTHLY","EAT",0.0722984610483376,0.0655106468413469,5.21605310805396
"35","N2433","MONTHLY","BAT",0.0694277078674967,0.0629270690342075,5.01154067070999
"36","N2433","MONTHLY","BET",0.069301251413535,0.0629733866340525,5.01627842140112
"37","N2433","MONTHLY","BEAT",0.0686387852746756,0.0622177581825442,4.95491507870587
"38","N2433","MONTHLY","medianBEAT",0.0666717201141625,0.0605953694202717,4.82686854523889
"39","N2433","MONTHLY","meanBaggedBEAT",0.0776711172960895,0.0714006657655039,5.69163406618571
"40","N2433","MONTHLY","medianBaggedBEAT",0.081580782165347,0.0753211071406881,6.00609249795949
"41","N2433","MONTHLY","meanPertBEAT",0.0695691828307674,0.0630474571721734,5.01979684102039
"42","N2433","MONTHLY","medianPertBEAT",0.0669820610919674,0.0602586530598395,4.79532800377878
"43","N2434","MONTHLY","Auto.Arima",0.129767300141435,0.110930574290689,9.9546191200215
"44","N2434","MONTHLY","BSTS",0.160150420658921,0.136812647956012,12.2957770291626
"45","N2434","MONTHLY","ETS",0.133015089975196,0.113918212379413,10.2235873387633
"46","N2434","MONTHLY","THETA",0.0920719772136555,0.0760097025557375,6.81815611838374
"47","N2434","MONTHLY","BEA",0.140240632396535,0.119809630316502,10.7487684919389
"48","N2434","MONTHLY","EAT",0.11780405709761,0.099565589681417,8.92627903095641
"49","N2434","MONTHLY","BAT",0.125792437297137,0.106452886981414,9.54111625704593
"50","N2434","MONTHLY","BET",0.126877506260482,0.107448766344322,9.63077232995985
"51","N2434","MONTHLY","BEAT",0.127542132120216,0.108319218330914,9.71173402747526
"52","N2434","MONTHLY","medianBEAT",0.130298837537299,0.110980598670479,9.95572569093577
"53","N2434","MONTHLY","meanBaggedBEAT",0.115031939981477,0.0957781486019304,8.5768960203108
"54","N2434","MONTHLY","medianBaggedBEAT",0.115219224683236,0.0961248203218888,8.60501294707671
"55","N2434","MONTHLY","meanPertBEAT",0.10429779796069,0.0849885249538874,7.60812885282901
"56","N2434","MONTHLY","medianPertBEAT",0.110339075178948,0.0910527031476856,8.16076737437459
"57","N2435","MONTHLY","Auto.Arima",0.151814559082774,0.123497018211945,10.0513100947149
"58","N2435","MONTHLY","BSTS",0.174371276885881,0.143531009594402,11.6964303192693
"59","N2435","MONTHLY","ETS",0.154514911557007,0.124795514859412,10.1339275878595
"60","N2435","MONTHLY","THETA",0.117224771064105,0.097842473953192,8.01398739557908
"61","N2435","MONTHLY","BEA",0.159571832547355,0.130585934347777,10.6251794479823
"62","N2435","MONTHLY","EAT",0.140378399708304,0.113817097597074,9.25720212006175
"63","N2435","MONTHLY","BAT",0.146809035050815,0.12031093085011,9.80122256126091
"64","N2435","MONTHLY","BET",0.147813749215296,0.120413489579701,9.79796654599029
"65","N2435","MONTHLY","BEAT",0.148541876596989,0.121167936832155,9.85977001869728
"66","N2435","MONTHLY","medianBEAT",0.151308980601038,0.122186657868968,9.92214964648646
"67","N2435","MONTHLY","meanBaggedBEAT",0.130068619446446,0.10419936153694,8.47049668078821
"68","N2435","MONTHLY","medianBaggedBEAT",0.126922861742379,0.100656652862856,8.17549294042117
