"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0251","YEARLY","Auto.Arima",0.0523270546901004,0.0436371221766745,3.07410809545403
"2","N0251","YEARLY","BSTS",0.0623480230079952,0.0505238084054774,3.55779071662462
"3","N0251","YEARLY","ETS",0.062488569344056,0.0499197338871725,3.51285660329245
"4","N0251","YEARLY","THETA",0.0669321763365305,0.0607130259150043,4.26951136587177
"5","N0251","YEARLY","BEA",0.058780702538233,0.0480268881564415,3.38158513845704
"6","N0251","YEARLY","EAT",0.0450253318049879,0.0417302748599185,2.93881142585085
"7","N0251","YEARLY","BAT",0.0453546238520338,0.0421554148310205,2.96933740573134
"8","N0251","YEARLY","BET",0.0464655035229742,0.042388103239042,2.98625228254695
"9","N0251","YEARLY","BEAT",0.0475252214630581,0.0424423120937207,2.99028768918124
"10","N0251","YEARLY","medianBEAT",0.0570706904070523,0.0470804652910759,3.31594940603932
"11","N0251","YEARLY","meanBaggedBEAT",0.0462707030263539,0.0424932487568177,2.99372373147742
"12","N0251","YEARLY","medianBaggedBEAT",0.0463800377718481,0.0422042334480994,2.97301870102794
"13","N0251","YEARLY","meanPertBEAT",0.0451602052814901,0.0400897089975582,2.82244599141937
"14","N0251","YEARLY","medianPertBEAT",0.0453321305708763,0.040307625972659,2.83756467295152
"15","N0252","YEARLY","Auto.Arima",0.0462821771197399,0.0411371169449432,3.07847232445359
"16","N0252","YEARLY","BSTS",0.0606383963804804,0.0551889017715864,4.13267838920079
"17","N0252","YEARLY","ETS",0.0536365633181616,0.0481917246988004,3.60559252961606
"18","N0252","YEARLY","THETA",0.0960210207790857,0.0874630203752605,6.53993674618606
"19","N0252","YEARLY","BEA",0.0534823558859837,0.0481725811384433,3.60558108109014
"20","N0252","YEARLY","EAT",0.0650545186571628,0.0589306206730014,4.40800053341857
"21","N0252","YEARLY","BAT",0.0674134929662049,0.0612630130305967,4.58369581994681
"22","N0252","YEARLY","BET",0.0699434072081862,0.0636145489485491,4.75940255500097
"23","N0252","YEARLY","BEAT",0.0639448091914632,0.0579951909476477,4.33916999736413
"24","N0252","YEARLY","medianBEAT",0.0571270857121971,0.0516903132351934,3.86913545940843
"25","N0252","YEARLY","meanBaggedBEAT",0.080447893742559,0.0740349420544937,5.54550726062811
"26","N0252","YEARLY","medianBaggedBEAT",0.0791871904517074,0.0729734505208958,5.46727452816165
"27","N0252","YEARLY","meanPertBEAT",0.0788146095301251,0.0725284907880069,5.43297732946867
