"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1071","QUARTERLY","Auto.Arima",0.0170105503101236,0.0140117581187483,1.34358886722977
"2","N1071","QUARTERLY","BSTS",0.0184800287500461,0.0150496008865411,1.44387398082912
"3","N1071","QUARTERLY","ETS",0.0153378864067916,0.0132142003870679,1.26490720090767
"4","N1071","QUARTERLY","THETA",0.0139986401601345,0.011883631952221,1.12990159998773
"5","N1071","QUARTERLY","BEA",0.016850444668829,0.0140918531307858,1.35079001632219
"6","N1071","QUARTERLY","EAT",0.0145482601902361,0.0127066717801999,1.21483963189546
"7","N1071","QUARTERLY","BAT",0.015300153007582,0.013318471946691,1.27449522520261
"8","N1071","QUARTERLY","BET",0.0148816728581611,0.0130526193694642,1.24826800309524
"9","N1071","QUARTERLY","BEAT",0.0153075258172849,0.0132924040567852,1.27209821912887
"10","N1071","QUARTERLY","medianBEAT",0.0161058521610898,0.0136068770218667,1.3036546675893
"11","N1071","QUARTERLY","meanBaggedBEAT",0.0147258516453947,0.012759542096102,1.22059354634195
"12","N1071","QUARTERLY","medianBaggedBEAT",0.0147110378808657,0.0129395355873766,1.23725824588099
"13","N1071","QUARTERLY","meanPertBEAT",0.0149993962839309,0.0130096102304054,1.24472293654172
"14","N1071","QUARTERLY","medianPertBEAT",0.0151443139107928,0.0131780224251639,1.26076622523128
"15","N1072","QUARTERLY","Auto.Arima",0.0194564792845765,0.0147199455656719,1.47577188131781
"16","N1072","QUARTERLY","BSTS",0.0553392972803515,0.0475204084229901,4.73821264413372
"17","N1072","QUARTERLY","ETS",0.0278824401739978,0.0233821601207616,2.33544496351358
"18","N1072","QUARTERLY","THETA",0.0274758966642496,0.0230664431483567,2.30455091292025
"19","N1072","QUARTERLY","BEA",0.033084705065098,0.0281756517527382,2.81225469624179
"20","N1072","QUARTERLY","EAT",0.0246601100144083,0.0203895162782634,2.03858925258388
"21","N1072","QUARTERLY","BAT",0.0329325971001324,0.0280140710305608,2.7961625919957
"22","N1072","QUARTERLY","BET",0.0363928714665618,0.0311473004748736,3.10800046711678
"23","N1072","QUARTERLY","BEAT",0.0316386305839979,0.026811332668941,2.67638007774114
"24","N1072","QUARTERLY","medianBEAT",0.0276779935995178,0.0232243016345592,2.31999793821692
"25","N1072","QUARTERLY","meanBaggedBEAT",0.0300948041794931,0.0256505609899735,2.56329765665699
"26","N1072","QUARTERLY","medianBaggedBEAT",0.0314975957357107,0.0267933500156467,2.67538709238268
"27","N1072","QUARTERLY","meanPertBEAT",0.0267413964489663,0.0223541581055557,2.23561708558854
"28","N1072","QUARTERLY","medianPertBEAT",0.0259048552914775,0.021656737022447,2.16592086364313
"29","N1073","QUARTERLY","Auto.Arima",0.0336332064957445,0.0271737562700618,2.24751633847544
"30","N1073","QUARTERLY","BSTS",0.0276935239903749,0.0219291443583969,1.82116047451893
"31","N1073","QUARTERLY","ETS",0.0790785727589921,0.0697529427264055,5.78908409890104
"32","N1073","QUARTERLY","THETA",0.0545299851715829,0.0471364402274707,3.9073263110159
"33","N1073","QUARTERLY","BEA",0.0455076454366492,0.0377582691825217,3.12281228327219
"34","N1073","QUARTERLY","EAT",0.0553806091108423,0.0479321570442539,3.97353437774399
"35","N1073","QUARTERLY","BAT",0.0378439647995734,0.0307277930430441,2.54002225097633
"36","N1073","QUARTERLY","BET",0.0525700858867821,0.0445013865320502,3.68385681250581
"37","N1073","QUARTERLY","BEAT",0.0477226923036008,0.0401028119437589,3.31894079020811
"38","N1073","QUARTERLY","medianBEAT",0.0438578684143089,0.037021764203178,3.06575951716546
"39","N1073","QUARTERLY","meanBaggedBEAT",0.0327465101395257,0.0284811990714598,2.36981618840675
"40","N1073","QUARTERLY","medianBaggedBEAT",0.0336856060563406,0.0294067531220905,2.44700067985511
"41","N1073","QUARTERLY","meanPertBEAT",0.0331600214031234,0.0288032440525654,2.39385705819384
"42","N1073","QUARTERLY","medianPertBEAT",0.0311803534731175,0.0275847269113431,2.29705446449017
"43","N1074","QUARTERLY","Auto.Arima",0.0669905162777779,0.0584063892599369,5.2599529685908
"44","N1074","QUARTERLY","BSTS",0.151116474250667,0.132631719554782,11.9531532040413
"45","N1074","QUARTERLY","ETS",0.0669890257562287,0.0584050742084029,5.25983474312932
"46","N1074","QUARTERLY","THETA",0.0502718751512806,0.0448504306790016,4.04752368530333
"47","N1074","QUARTERLY","BEA",0.0949149735779024,0.0821747497564135,7.39637661650704
"48","N1074","QUARTERLY","EAT",0.0613929732451782,0.0538872980491138,4.85577046567449
"49","N1074","QUARTERLY","BAT",0.0892650449315469,0.0770917408719459,6.9373573664596
"50","N1074","QUARTERLY","BET",0.0892645401700022,0.0770911564045974,6.93730375087532
"51","N1074","QUARTERLY","BEAT",0.083682900863173,0.072055152693011,6.48249499968557
"52","N1074","QUARTERLY","medianBEAT",0.0669897710154121,0.0584057317341699,5.25989385586007
"53","N1074","QUARTERLY","meanBaggedBEAT",0.0660000818021716,0.056963994567349,5.12748538823998
"54","N1074","QUARTERLY","medianBaggedBEAT",0.0668024915297597,0.0574961027204491,5.17437046191719
"55","N1074","QUARTERLY","meanPertBEAT",0.0596332218732276,0.0517061524436759,4.65735242769774
"56","N1074","QUARTERLY","medianPertBEAT",0.059388610839271,0.0513246372952832,4.62242502115746
