"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1241","QUARTERLY","Auto.Arima",0.0416725796261483,0.0402891468491991,3.74451984427884
"2","N1241","QUARTERLY","BSTS",0.0891566320339696,0.0844085496483847,7.84800616710413
"3","N1241","QUARTERLY","ETS",0.0416761608413548,0.0402928510236386,3.74486321437328
"4","N1241","QUARTERLY","THETA",0.044015758088891,0.0418685512819084,3.89322964705921
"5","N1241","QUARTERLY","BEA",0.0573382608988656,0.0549968491737407,5.11246307525208
"6","N1241","QUARTERLY","EAT",0.0424163845677623,0.0408168497182487,3.79420423523711
"7","N1241","QUARTERLY","BAT",0.0581474080170015,0.055522082593164,5.16191855281406
"8","N1241","QUARTERLY","BET",0.0581485869957845,0.0555233173179772,5.16203300951221
"9","N1241","QUARTERLY","BEAT",0.0539916218534544,0.0517147747007827,4.80765471820387
"10","N1241","QUARTERLY","medianBEAT",0.0432096341853041,0.0416155857010423,3.86832459778099
"11","N1241","QUARTERLY","meanBaggedBEAT",0.0772257913930008,0.0745668188370594,6.92968302839434
"12","N1241","QUARTERLY","medianBaggedBEAT",0.0737003418289155,0.0711864398559387,6.61553764132742
"13","N1241","QUARTERLY","meanPertBEAT",0.0960267372137975,0.0923500666568136,8.58309962453596
"14","N1241","QUARTERLY","medianPertBEAT",0.0942344895538928,0.0910837019732028,8.46410944910759
"15","N1242","QUARTERLY","Auto.Arima",0.0521156013976718,0.0482454644895327,3.51636230119468
"16","N1242","QUARTERLY","BSTS",0.0547858662391056,0.0531355457546753,3.86119648123464
"17","N1242","QUARTERLY","ETS",0.055868999745284,0.0508008022017808,3.70252216133105
"18","N1242","QUARTERLY","THETA",0.0467249969511563,0.043912499777288,3.17040640565507
"19","N1242","QUARTERLY","BEA",0.0538162649362799,0.0507272708153296,3.69336031458679
"20","N1242","QUARTERLY","EAT",0.0500200691255002,0.0476529221562005,3.46309695606026
"21","N1242","QUARTERLY","BAT",0.0502571278596547,0.0484311700071653,3.51598839602813
"22","N1242","QUARTERLY","BET",0.0509695257266548,0.0492829492445814,3.57804168274025
"23","N1242","QUARTERLY","BEAT",0.0511354588151006,0.0490235780558192,3.56262183735386
