"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1281","QUARTERLY","Auto.Arima",0.188082378807762,0.16687379440375,11.4969857157059
"2","N1281","QUARTERLY","BSTS",0.045274525632452,0.0349859392459501,2.39140958408973
"3","N1281","QUARTERLY","ETS",0.0357062034077766,0.0320120217422701,2.29937789563029
"4","N1281","QUARTERLY","THETA",0.0618539961749825,0.0465517841618873,3.1756855890444
"5","N1281","QUARTERLY","BEA",0.0771618207830672,0.0600463686103102,4.07575349561523
"6","N1281","QUARTERLY","EAT",0.0830165553533798,0.0654739325783829,4.45480613890277
"7","N1281","QUARTERLY","BAT",0.0949123488671132,0.0764090338439432,5.20835313436205
"8","N1281","QUARTERLY","BET",0.0409104022241877,0.0318845209533322,2.19130657094141
"9","N1281","QUARTERLY","BEAT",0.0727203067728517,0.0563025802007721,3.82469213120176
"10","N1281","QUARTERLY","medianBEAT",0.0522301409742224,0.0371070502680029,2.51567461621232
"11","N1281","QUARTERLY","meanBaggedBEAT",0.0562513859036633,0.0422919795634851,2.88675102284849
"12","N1281","QUARTERLY","medianBaggedBEAT",0.0552521099456823,0.0398636216817708,2.70683284508211
"13","N1281","QUARTERLY","meanPertBEAT",0.071200588187871,0.0552571623797391,3.75116902788561
"14","N1281","QUARTERLY","medianPertBEAT",0.0782584977042926,0.0625833869986307,4.26846076592872
"15","N1282","QUARTERLY","Auto.Arima",0.166136185885814,0.1337438839175,10.9917198023676
"16","N1282","QUARTERLY","BSTS",0.158808836688903,0.127745084735573,10.5064297019971
"17","N1282","QUARTERLY","ETS",0.166135273030222,0.133742749969777,10.991620364033
"18","N1282","QUARTERLY","THETA",0.151761044292665,0.120634667215158,9.89095790484488
"19","N1282","QUARTERLY","BEA",0.16354340319523,0.130655621232626,10.7233893825636
"20","N1282","QUARTERLY","EAT",0.161337453484778,0.129373767034145,10.6247660237485
"21","N1282","QUARTERLY","BAT",0.158762480942325,0.126529021476651,10.3802661634789
"22","N1282","QUARTERLY","BET",0.158762181524049,0.12652873798972,10.3802422676928
"23","N1282","QUARTERLY","BEAT",0.160587860101664,0.127924382170178,10.4931579674011
"24","N1282","QUARTERLY","medianBEAT",0.162657394150765,0.130221393224205,10.6919035653874
"25","N1282","QUARTERLY","meanBaggedBEAT",0.170991756354579,0.138567293799005,11.4019884584963
"26","N1282","QUARTERLY","medianBaggedBEAT",0.159318039712589,0.12889867319739,10.6037967552053
"27","N1282","QUARTERLY","meanPertBEAT",0.176588348781194,0.146104488756928,12.0706056677713
"28","N1282","QUARTERLY","medianPertBEAT",0.169462347383917,0.138480950077546,11.4137764750816
"29","N1283","QUARTERLY","Auto.Arima",0.0859805127193222,0.0830219175382178,9.88988068604201
"30","N1283","QUARTERLY","BSTS",0.191929214999072,0.16494327499087,19.2902003776235
"31","N1283","QUARTERLY","ETS",0.0571103196836632,0.0480696293505743,5.61739210742004
"32","N1283","QUARTERLY","THETA",0.0529875997811234,0.0444970610921662,5.20068727068538
"33","N1283","QUARTERLY","BEA",0.0583084983991115,0.04683406429861,5.45630197771366
"34","N1283","QUARTERLY","EAT",0.0199571711101051,0.019052515752714,2.2907425803633
"35","N1283","QUARTERLY","BAT",0.0569567938322004,0.0457745522217312,5.3339782825223
"36","N1283","QUARTERLY","BET",0.100257409360108,0.0858267258310233,10.0348399984362
"37","N1283","QUARTERLY","BEAT",0.0568840380052699,0.046249813496999,5.39239830095659
"38","N1283","QUARTERLY","medianBEAT",0.0550459541232887,0.0462684512511,5.40715980884247
"39","N1283","QUARTERLY","meanBaggedBEAT",0.13614619442746,0.118109540169714,13.8244808504114
