"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1351","QUARTERLY","Auto.Arima",0.0176072688036162,0.0140726209234163,1.39230822238842
"2","N1351","QUARTERLY","BSTS",0.0258949968392331,0.0225306550151812,2.23267560025802
"3","N1351","QUARTERLY","ETS",0.0173926884203487,0.0138421101244614,1.36925972549227
"4","N1351","QUARTERLY","THETA",0.0157211154439369,0.012680387737519,1.25073251881937
"5","N1351","QUARTERLY","BEA",0.0196258480958668,0.0166737719535281,1.65083249173835
"6","N1351","QUARTERLY","EAT",0.0165447798488104,0.0133903495276407,1.3235181312588
"7","N1351","QUARTERLY","BAT",0.0190123054618446,0.0164275155017309,1.62520212185789
"8","N1351","QUARTERLY","BET",0.0187756043674469,0.0162100666152036,1.60367724917938
"9","N1351","QUARTERLY","BEAT",0.0183931260353474,0.0156754258995258,1.5508074985086
"10","N1351","QUARTERLY","medianBEAT",0.0166378547960268,0.0131278228791387,1.29730231431526
"11","N1351","QUARTERLY","meanBaggedBEAT",0.0174810039264719,0.0144824868138352,1.42923630752645
"12","N1351","QUARTERLY","medianBaggedBEAT",0.017045911769633,0.0139536309803797,1.37656032175332
"13","N1351","QUARTERLY","meanPertBEAT",0.0175655283899813,0.0148927114946383,1.47030956691031
"14","N1351","QUARTERLY","medianPertBEAT",0.0176426311217306,0.0150575647051258,1.48681598214373
"15","N1352","QUARTERLY","Auto.Arima",0.00623164160601243,0.00564605743094495,0.521288890096213
"16","N1352","QUARTERLY","BSTS",0.00811644816880857,0.0067846704868471,0.625916895910976
"17","N1352","QUARTERLY","ETS",0.0238852802512212,0.0215078709159066,1.98541738982997
"18","N1352","QUARTERLY","THETA",0.0029621676172274,0.00192191904719054,0.177470223619927
"19","N1352","QUARTERLY","BEA",0.0126125187487912,0.0108671622755147,1.00334063538278
"20","N1352","QUARTERLY","EAT",0.00988103526708153,0.00829288720649946,0.765433923831128
"21","N1352","QUARTERLY","BAT",0.00492119850426391,0.00452143973225388,0.417129864021923
"22","N1352","QUARTERLY","BET",0.0105655086903643,0.00902099370133657,0.832249831096103
"23","N1352","QUARTERLY","BEAT",0.00943569811279785,0.00788346708394212,0.727584240068755
"24","N1352","QUARTERLY","medianBEAT",0.0071203764271246,0.00612557544013799,0.565463689012051
"25","N1352","QUARTERLY","meanBaggedBEAT",0.00672592798762781,0.00593065894745257,0.544559582587794
"26","N1352","QUARTERLY","medianBaggedBEAT",0.00649991198221185,0.0056600463060427,0.519582056751064
"27","N1352","QUARTERLY","meanPertBEAT",0.00519018861449942,0.00432281856066465,0.397605753897946
"28","N1352","QUARTERLY","medianPertBEAT",0.00553643984663043,0.00428645892067008,0.393249256323924
"29","N1353","QUARTERLY","Auto.Arima",0.0766558547069939,0.0623297303287832,7.18763298423686
"30","N1353","QUARTERLY","BSTS",0.0353386081559735,0.028243561462897,3.25774646033704
