"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N2931","OTHER","Auto.Arima",0.0348890575106955,0.0309005506835972,4.95379187153663
"2","N2931","OTHER","BSTS",0.0118285372753587,0.0102147314866891,1.63067109025477
"3","N2931","OTHER","ETS",0.0347734820653369,0.0308022903469453,4.93800129110738
"4","N2931","OTHER","THETA",0.00568721197187213,0.00497684669735427,0.786445703529749
"5","N2931","OTHER","BEA",0.0199753483422517,0.0182853435146666,2.92459814614525
"6","N2931","OTHER","EAT",0.0246891676053653,0.0222265625759656,3.55941295539125
"7","N2931","OTHER","BAT",0.0102584016268227,0.00967686229813625,1.54074628361937
"8","N2931","OTHER","BET",0.0102234195718966,0.00964410885258557,1.53548275680962
"9","N2931","OTHER","BEAT",0.0161692259671562,0.0149582193103385,2.39006003549137
"10","N2931","OTHER","medianBEAT",0.0196309538868931,0.0178895685221498,2.86222349731857
"11","N2931","OTHER","meanBaggedBEAT",0.00973209578060959,0.00898000800470696,1.4302233946379
"12","N2931","OTHER","medianBaggedBEAT",0.0070400341055125,0.00639763850202864,1.01637575464316
"13","N2931","OTHER","meanPertBEAT",0.00518227020301729,0.00412395415824215,0.649376940989895
"14","N2931","OTHER","medianPertBEAT",0.00555805713233855,0.00482221473044508,0.7618332926177
"15","N2932","OTHER","Auto.Arima",0.00810197999524849,0.00699574890347329,0.939808647185661
"16","N2932","OTHER","BSTS",0.00693575182058705,0.00564669160863186,0.761409364673532
"17","N2932","OTHER","ETS",0.007094490152507,0.00606873843680743,0.816078650484752
"18","N2932","OTHER","THETA",0.00974321969094467,0.00865106067000118,1.16375470050003
"19","N2932","OTHER","BEA",0.00369264724679405,0.00313427787991109,0.418940034298082
"20","N2932","OTHER","EAT",0.0042966023163703,0.00363938629977847,0.48717293798516
"21","N2932","OTHER","BAT",0.00421825305901008,0.00356466491877674,0.477707762396245
"22","N2932","OTHER","BET",0.00789429788394242,0.006755494552639,0.909347404043936
"23","N2932","OTHER","BEAT",0.0048440731966717,0.00404514196810678,0.542924546260552
"24","N2932","OTHER","medianBEAT",0.00699981937500424,0.00581724805914595,0.783402541600741
"25","N2932","OTHER","meanBaggedBEAT",0.00310931195862097,0.00261433707174391,0.34935179012378
"26","N2932","OTHER","medianBaggedBEAT",0.00464101795514216,0.00383829502119924,0.515378358040558
"27","N2932","OTHER","meanPertBEAT",0.00356763010153214,0.00295577772375214,0.393557787866372
"28","N2932","OTHER","medianPertBEAT",0.00324892806541818,0.00275208720870122,0.367885608785816
"29","N2933","OTHER","Auto.Arima",0.0176299839514662,0.0146482758817277,2.11405616421146
