"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1881","MONTHLY","Auto.Arima",0.570743833117228,0.514896446173457,22.7596738512589
"2","N1881","MONTHLY","BSTS",0.488551409516046,0.43628950420215,19.3064464142504
"3","N1881","MONTHLY","ETS",0.593587039981117,0.540738356226863,24.1436067665859
"4","N1881","MONTHLY","THETA",0.578023514540812,0.519285841542306,22.893504582309
"5","N1881","MONTHLY","BEA",0.547594179212982,0.497308102200824,22.0699090106984
"6","N1881","MONTHLY","EAT",0.576858316065622,0.524973547980876,23.2655950667179
"7","N1881","MONTHLY","BAT",0.543930152539352,0.490157263972638,21.6532082826061
"8","N1881","MONTHLY","BET",0.550125154059324,0.49877123399044,22.1145192543818
"9","N1881","MONTHLY","BEAT",0.554222868665368,0.502802537036194,22.275807903601
"10","N1881","MONTHLY","medianBEAT",0.548815916278682,0.496214386055297,21.9421965111292
"11","N1881","MONTHLY","meanBaggedBEAT",0.476219823721326,0.415968213622213,18.2232727704342
"12","N1881","MONTHLY","medianBaggedBEAT",0.51620465344004,0.461922178315597,20.367678771581
"13","N1881","MONTHLY","meanPertBEAT",0.494090109259845,0.443337313034388,19.5883827013518
"14","N1881","MONTHLY","medianPertBEAT",0.507052031230235,0.454238814732997,20.0518857931785
"15","N1882","MONTHLY","Auto.Arima",0.00995363018619045,0.00836062106082401,0.662670432139788
"16","N1882","MONTHLY","BSTS",0.0143573803948848,0.0107447082559937,0.850795133787409
"17","N1882","MONTHLY","ETS",0.0109665030607855,0.00903866225001993,0.716046963063807
"18","N1882","MONTHLY","THETA",0.0123045366384272,0.00993111797038047,0.785402613019455
"19","N1882","MONTHLY","BEA",0.011127140952511,0.00903796199925513,0.716096033630411
"20","N1882","MONTHLY","EAT",0.00901399450479507,0.00761466363682726,0.603274946713971
"21","N1882","MONTHLY","BAT",0.00910272427930864,0.0079312825764218,0.628387913463879
"22","N1882","MONTHLY","BET",0.00953455098302262,0.00818615457985872,0.64840764495903
"23","N1882","MONTHLY","BEAT",0.00940847123807682,0.00816143104486756,0.646595523581476
"24","N1882","MONTHLY","medianBEAT",0.00997812816940454,0.0082714224956513,0.655258633470352
"25","N1882","MONTHLY","meanBaggedBEAT",0.00934135999749322,0.00795523555071414,0.630199207469287
"26","N1882","MONTHLY","medianBaggedBEAT",0.00925531844404796,0.00776480822338296,0.615168595773196
"27","N1882","MONTHLY","meanPertBEAT",0.00866470239249099,0.00738313803766445,0.584738103230023
"28","N1882","MONTHLY","medianPertBEAT",0.00980390168315818,0.00807981490755093,0.63978507551882
