"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N2821","MONTHLY","Auto.Arima",0.0698965829951067,0.060373088430417,8.86113336996913
"2","N2821","MONTHLY","BSTS",0.0350986402145494,0.027200274841597,4.00425371755923
"3","N2821","MONTHLY","ETS",0.0694091353073396,0.0598790402184628,8.7891320311718
"4","N2821","MONTHLY","THETA",0.0229240048986145,0.0184989118331751,2.71258903055413
"5","N2821","MONTHLY","BEA",0.0578326456074332,0.0489211004458565,7.18634149405112
"6","N2821","MONTHLY","EAT",0.0539338334238319,0.0462503468273516,6.78761814389836
"7","N2821","MONTHLY","BAT",0.0422731490911378,0.0351277243174273,5.1608271605119
"8","N2821","MONTHLY","BET",0.0421145234699966,0.0349630415801092,5.13682671424612
"9","N2821","MONTHLY","BEAT",0.0490110142717855,0.0413155532926861,6.06790337817688
"10","N2821","MONTHLY","medianBEAT",0.0521683707265777,0.0443835909291479,6.51431095999421
"11","N2821","MONTHLY","meanBaggedBEAT",0.0561978087818888,0.0484904504812144,7.11443845672534
"12","N2821","MONTHLY","medianBaggedBEAT",0.0521846298394045,0.0445259848502588,6.53546726881651
"13","N2821","MONTHLY","meanPertBEAT",0.0507394129861506,0.0430918421683839,6.32666847437733
"14","N2821","MONTHLY","medianPertBEAT",0.0521523002360743,0.0447968097947432,6.57341996450371
"15","N2822","MONTHLY","Auto.Arima",0.157272685611322,0.135362955855953,26.6139548023696
"16","N2822","MONTHLY","BSTS",0.263235286027951,0.226568868781901,44.5670550557997
"17","N2822","MONTHLY","ETS",0.17534511985311,0.150692904042246,29.6400122906086
"18","N2822","MONTHLY","THETA",0.0284244162622141,0.0261113316027887,5.0576241064055
"19","N2822","MONTHLY","BEA",0.198599587930853,0.170874909560033,33.607007382926
"20","N2822","MONTHLY","EAT",0.10257355148547,0.0869658166440739,17.1179201287262
"21","N2822","MONTHLY","BAT",0.131801731243773,0.112257804890626,22.0936010504566
"22","N2822","MONTHLY","BET",0.137818641062965,0.11736778761939,23.1022868798696
"23","N2822","MONTHLY","BEAT",0.142672906483211,0.121866579678531,23.9802038604946
"24","N2822","MONTHLY","medianBEAT",0.16630585200347,0.143013745685508,28.1246514246408
"25","N2822","MONTHLY","meanBaggedBEAT",0.0473520641113911,0.037511957511196,7.3779037692393
"26","N2822","MONTHLY","medianBaggedBEAT",0.0389156003283812,0.032537131943504,6.32093787693496
"27","N2822","MONTHLY","meanPertBEAT",0.0509452625431928,0.0397138061373394,7.84100738796086
"28","N2822","MONTHLY","medianPertBEAT",0.0425530241362185,0.0351525039045259,6.85918787758443
"29","N2823","MONTHLY","Auto.Arima",0.0956098695297019,0.0900846159744609,10.101481969162
"30","N2823","MONTHLY","BSTS",0.0530257452524913,0.0488359437887699,5.4696562117581
"31","N2823","MONTHLY","ETS",0.0646666761338856,0.0606306478769985,6.80142791614473
"32","N2823","MONTHLY","THETA",0.0618994885459117,0.0581517862715946,6.52234824881028
"33","N2823","MONTHLY","BEA",0.070603215776523,0.0665170692134097,7.45752203235496
"34","N2823","MONTHLY","EAT",0.0740531381816358,0.069622350041018,7.80841937803902
"35","N2823","MONTHLY","BAT",0.0696896512390985,0.0656907820116084,7.36449547657681
"36","N2823","MONTHLY","BET",0.0593994350029529,0.0558727926457876,6.26447745890437
"37","N2823","MONTHLY","BEAT",0.0684005420742793,0.0644257484779559,7.22372858646879
"38","N2823","MONTHLY","medianBEAT",0.0641698567147982,0.0604419492346063,6.77748630457605
"39","N2823","MONTHLY","meanBaggedBEAT",0.0730573958360644,0.0699824850479082,7.83662073660459
"40","N2823","MONTHLY","medianBaggedBEAT",0.0739677772764583,0.0708902433533521,7.93800667681475
"41","N2823","MONTHLY","meanPertBEAT",0.0605866163206677,0.0572674793030992,6.41988529193085
"42","N2823","MONTHLY","medianPertBEAT",0.0652372340762336,0.0618414170291498,6.93086764701537
"43","N2824","MONTHLY","Auto.Arima",0.0123765143684746,0.00935836976067076,1.02214236665505
"44","N2824","MONTHLY","BSTS",0.0167353087024397,0.0133134292361163,1.45465754243242
"45","N2824","MONTHLY","ETS",0.0102569705100205,0.0077455065196239,0.845772993257323
"46","N2824","MONTHLY","THETA",0.00704277450955134,0.00630798821539832,0.688883431310495
"47","N2824","MONTHLY","BEA",0.0129972334604465,0.00989456887780652,1.08091868536208
"48","N2824","MONTHLY","EAT",0.00666386489825423,0.00500143519661095,0.546003785985369
"49","N2824","MONTHLY","BAT",0.00839945783166262,0.00644193249814843,0.703561613956836
"50","N2824","MONTHLY","BET",0.00772158529981186,0.00595123573294057,0.649894948340422
"51","N2824","MONTHLY","BEAT",0.00884506521602995,0.00671273225765984,0.733160283761309
"52","N2824","MONTHLY","medianBEAT",0.0112907368161317,0.00839454049400051,0.916973903846586
"53","N2824","MONTHLY","meanBaggedBEAT",0.00503221173708684,0.00382809368275535,0.417718584338134
"54","N2824","MONTHLY","medianBaggedBEAT",0.00538859043137438,0.00411510179764802,0.449108561528383
"55","N2824","MONTHLY","meanPertBEAT",0.00453524604209285,0.00356399402094216,0.388741172136502
"56","N2824","MONTHLY","medianPertBEAT",0.00452482343301346,0.00356524136630523,0.388728982073486
"57","N2825","MONTHLY","Auto.Arima",0.03076756333007,0.0254797763813894,2.85985493967241
"58","N2825","MONTHLY","BSTS",0.0292494566461529,0.0238492808216341,2.67751484628915
"59","N2825","MONTHLY","ETS",0.0278896104399791,0.0228279868958182,2.56329182224634
"60","N2825","MONTHLY","THETA",0.0108334351107422,0.0095477694506136,1.05967584710114
"61","N2825","MONTHLY","BEA",0.0292566545435361,0.0238979372168762,2.68338181641257
"62","N2825","MONTHLY","EAT",0.0190864129701683,0.0147610297293402,1.65999021658563
